,ACH-000570,ACH-000075,ACH-000376,ACH-000269,ACH-001611,ACH-000098,ACH-000887,ACH-000368,ACH-000760,ACH-001610,ACH-002680,ACH-000231,ACH-003438,ACH-000738,ACH-002681,ACH-000819,ACH-000571,ACH-000102,ACH-000634,ACH-000137,ACH-000445,ACH-001609,ACH-001329,ACH-000027,ACH-000370,ACH-000289,ACH-000543,ACH-001623,ACH-001624,ACH-000244,ACH-000215,ACH-001608,ACH-000464,ACH-000622,ACH-000558,ACH-000631,ACH-000479,ACH-000863,ACH-000283,ACH-000623,ACH-000609,ACH-000504,ACH-001605,ACH-000152,ACH-000328,ACH-000595,ACH-000469,ACH-002409,ACH-001622,ACH-000455,ACH-000036,ACH-000673,ACH-000200,ACH-000323
BACE2,5.715808277577244,6.304866925964425,6.352899737299438,5.748547105153157,5.336976000883851,5.299746524021079,5.573695655173983,7.083649515417934,0.8870471525732753,5.7721812690103835,6.628051775566948,7.308757669531461,4.976853922075016,3.9826011995277857,6.798828178091108,3.9972291697741382,5.970181835072044,6.870549668630628,5.21564365470102,4.748804690937068,7.634876378279359,5.744750434536327,6.536811359434311,6.5534403777661305,6.6875926400585675,8.01464540977527,7.822991389735074,6.461720081027912,3.405405635137788,5.494719606825095,4.8135811236330275,4.4871711755831925,6.078347246451077,0.1474942695081386,4.723476649890134,7.32876467228402,8.102574153655349,6.888621497344038,7.02699919062129,6.767270769925641,5.123744817549745,7.88567807265198,7.96555920667917,4.4583163778889885,6.4245257627938,7.324558613717992,5.946136631844979,5.6913108202263025,5.03573386705259,4.349917223672828,6.102905837127131,7.011473275460123,5.868884273028773,6.508014991074178
ACP3,0.0384642767095337,3.2966600312235843,0.9250917538402244,0.1163128506781608,0.0,0.0,0.0,1.291462110406461,0.2135339256218665,0.0,1.017031080527841,0.4274323953299438,1.1573283393839735,0.1380083786697878,0.2882853180887503,0.1506753474865096,0.3920030184030246,0.7752671929288986,0.206068031590111,1.684518051266815,0.038389823621774,0.4968089842564708,3.4673838307577305,0.2313513006547105,0.0346143738232586,5.885181425375134,0.4783619919519108,3.4313194136262015,0.0,0.4563446232317065,0.7158494522218769,0.6014863953455468,0.941584124545217,0.476665791445222,0.2676999833016538,0.0282904871257432,0.2429280472857945,0.5571110550261593,0.1341749305291099,0.4438336459248655,0.755578120596329,0.1659556611757923,1.0257729906210336,0.1049297204199997,0.3134072388253833,0.3128765674883977,1.082389222098955,2.4406944560041732,1.3898476143842933,0.2862708296617046,0.159096956633403,1.2027938233454825,0.9451402122309212,0.6844013501558587
FTL,11.090661598099768,11.83235602327349,11.199359481633197,9.418649573504682,11.862536628824763,11.46707564951531,11.61911033864277,12.777117615504242,10.774424693424296,11.473330315988358,12.63831824899446,11.196436148649935,10.977308548117549,10.228698460899505,12.176388228056888,13.109345866470914,14.046876737372047,10.606821581581626,10.133437658423995,12.01219152571591,10.327541416838791,11.628696144482818,11.040029382193142,10.626439136697316,8.844690074331613,11.595280795660152,12.72394459251533,11.964261437950988,11.437970488347744,10.38842634982048,12.01982698854611,12.330140996912162,10.799532573579292,10.324743110494415,10.630239818237603,11.67812913980352,9.43953171965243,10.294459929971836,11.839727378773157,10.781294134986911,11.775634970138253,12.142279404379828,11.86032269576849,11.549962708050725,10.778266080634731,10.957573670589197,11.802597140857696,12.309143779420037,11.729059869685338,11.948531496718648,13.011442175811764,12.02406614130068,9.961905438793298,12.049113404329692
SLPI,1.6121590254477791,0.7258624119437395,4.860103676855308,0.6254154530679441,0.2077791802813019,2.6160165105682496,2.452395119695098,1.3310459084225947,2.5177040281445744,0.0882175976162307,5.822329910238633,4.039261245918032,8.713558356404793,0.909877534972964,0.0,4.101271873701811,6.06092717662853,6.243733811925177,0.363439121499777,5.287036347410559,1.357625193144172,0.9136067459595696,0.5589650538232602,5.795411112535564,3.9987822122327583,0.651241396692499,2.016285926386132,0.2395874554183857,0.4115108524283897,1.6185910624793196,6.130424355435789,7.048094472972426,1.9878810977104433,1.4304886813150208,0.7805074848613109,0.2000384877403953,4.780567325226597,1.1236330915526402,0.2415839528132016,1.647871676006981,5.647829665789313,5.977318852840864,1.7763524893194014,0.6958842709944959,4.3900003810891866,0.9019492802296444,1.3654013935727167,6.621193270345919,5.868983016743325,0.6630093559306254,0.6772249749151203,0.860534592471138,1.9571308371195903,1.4189401162470006
RAC2,1.211404752546101,8.67404746162118,6.006814141681014,6.851486709377715,4.6507128692762425,1.7467083245444448,4.848673011405669,4.075541188052069,0.3308038954355634,2.4055404259225397,4.9690077012029565,3.204655649470182,3.5785402569328957,4.611715354546875,6.487105237668333,6.407322156434469,5.3343716221289,5.715673765548187,1.1757162025387673,6.295592632512359,5.1171630754657595,5.753805074921829,1.8993767428486796,0.4343277154868508,0.6030525352325453,0.4329070418390953,3.4600610209773413,0.4555652658976019,4.883435091555321,4.087488300349952,0.6592614968141003,1.2618617396528975,4.812883234909542,0.1872850791233339,5.750429640590908,0.9724868025742852,0.4813878154386671,6.306439065500055,5.563417474854302,1.4105310632379706,1.5586692793075585,3.515535850511607,0.0,0.5586780946565607,5.410242723352964,2.3837347010550403,3.76886183526484,2.029792095688962,7.133748453715267,0.3046021565142067,4.93873744565338,1.7018373453630438,7.622271502482087,6.838472805453639
RARRES1,1.1469353931369737,1.509133347218641,0.5368118566538049,0.081150073779961,0.9392950429869188,0.4873433075851621,0.0572478474359626,0.6585103896246879,0.4887905651571014,1.84404412252612,0.1860352197937989,0.5812027516161287,1.4951271815086111,0.2278618087154548,1.2749951243510889,0.1862875605802918,4.188440488975161,4.246210444251228,0.2397976145874767,3.4503204880434777,2.1827558509639613,5.041488317670087,0.0971873641731639,0.5611775208224418,1.108638195207995,0.5610464917120734,0.2601810610861521,1.458628732209062,0.0,1.524840996689509,0.5536829231639674,0.0,1.5933250841325548,2.9041333768138053,0.1981634588384023,0.3919865267718573,0.3939136714900544,0.9265293218265496,0.7300660240827876,0.9816934001870462,0.0,1.3311433903356986,2.121953676696874,0.1581599112591349,0.842012556076858,2.691567663641141,3.392412225337969,0.2868740525492017,0.0,0.0544637070131046,0.0618218102178225,0.2902828405792466,0.3551910915709899,1.2089604256052957
SYNGR2,5.848407615426784,5.1449069970671,6.042467053612297,5.903296215583674,4.042381686977046,5.383725025666976,6.102294892621679,3.262876602433666,5.0508890921973135,4.059017755492305,5.111686554543848,5.438519086752084,4.772297416554421,6.540461302366453,6.594797834791569,5.5518635760573485,5.662897622103818,6.810006013126111,5.4229191942514845,6.1190739190999075,5.872269791580549,4.097669784119597,5.289616864393263,6.013846331816324,6.4167873959886315,5.455915686966973,5.935832160218926,6.400706985503406,4.598067392420643,4.642747774297277,5.355294709073958,4.8543797160980775,4.455734898732363,6.61660618287554,6.81860773995722,5.959438649597061,6.461135615158616,6.5722393998642525,6.10443730944613,6.635509181922684,5.676371792233022,4.404031139621825,5.659168200783753,4.313826296390398,7.084925286533757,5.752489032787073,4.515094252298966,3.685301051064852,5.811044529856603,6.275275292299535,3.7918453205354634,4.2002689279901615,6.265144306550956,3.9889300376632577
THBS1,8.446628436899555,5.204070270966549,7.943042224070073,6.423882341853075,8.168927794683146,6.754513421621813,6.47503947366722,11.471893634078148,6.14267687313594,9.894103816340888,8.22994355398802,10.835339881712311,9.927232775125704,8.690399634458547,8.975581467447777,8.961044467371227,9.249890899687532,10.000591609070078,7.2620948453701795,7.169604366916959,7.336792169534639,7.17284750429357,9.22993154084954,10.331432034356794,7.800395191857742,11.359436613074804,9.734475925342004,6.920591051649723,5.83704001371034,10.372037939021244,9.456750716747482,3.1497454939318894,5.736480406381939,8.102348439339387,6.17916864823678,10.434888806530395,10.09263823258228,10.0961353249095,10.083878174048907,10.523326714861684,9.949847132991282,9.581821974667845,8.482513540277889,10.9450414058779,7.836454379366352,8.937150152017304,8.387491790264136,3.1448229963349057,8.269725144841727,8.04902080393777,8.603826602377923,5.916158929919125,11.927737228331091,11.208667223859424
IL6,0.3513920062501505,4.6076262208454875,4.235221568570093,1.3349629320610434,1.5677498636325558,9.538784515054235,4.46616376500809,5.205020999339045,2.524327008800038,0.5659987350700936,4.669548400533203,3.569636909559793,5.5335290869151,4.8818212127255665,1.3015583827152988,2.497231684036921,5.080516968138789,6.436581631280315,2.4913220868428883,2.665467814702263,4.485800333782506,4.336533338123976,2.3598163136170034,0.7368784527540393,1.4068141895207873,0.4481746647030649,4.908198046490716,0.9661306745495744,3.0668211186616956,5.083498474493805,6.124853332600162,1.0788557276675983,4.128771800138154,0.6231177017471251,0.8119543140663691,2.9794345703178213,2.376395969634121,0.9662702409968053,0.3651449145532161,2.625081079375366,5.087547703168595,4.19110462970862,2.7654838268158897,3.5715069283917313,2.4906933446897295,1.664478289269047,4.697490278103162,7.625496988744725,4.86042156159288,5.634831374788876,3.9547453607833463,0.5826012822146394,4.184034269338168,2.4538283408413255
CAV1,6.44389171470218,9.422670318619348,10.748494777420628,9.507984873156037,8.603763561382207,8.583853754371948,7.36762442370692,9.314114164689064,5.969249512774099,8.093803111906961,9.680078166151295,8.670224261026226,9.434355090438158,10.009296779180907,8.593917680411701,10.811663685272846,9.16654724792708,8.434478112828675,9.558535512020038,6.312881140572471,6.938074030495965,8.21554270666029,8.993343196704917,9.877146069975469,8.185940858045786,9.182453947149558,8.836097707509868,8.955120967681628,9.498909026785944,10.700821149575452,9.796938376118815,9.422047941642749,7.876179255015516,8.138635308402577,7.507001732764124,8.63710302298732,11.35367615775164,10.393583518954925,9.626099596140488,8.29058106578842,9.207146134007123,8.283167085436444,9.509185140104792,8.527973457950115,7.444078963959297,8.99733757584117,9.818356888572724,8.298135903807882,8.87531624756457,8.018406064667479,10.03342300153745,11.186368082001122,10.61644775969352,9.960546461154774
PI3,0.1150185894595881,4.379995171457087,0.2503407173890944,0.2620277749394241,0.6366269404534071,1.9400877995385797,3.5627064546587284,0.2085397334606487,2.152511193289371,0.0,0.243097494801336,0.5050250529163959,1.6724027112835542,0.2340095064306911,0.0,0.3663697786800453,0.5587662451841501,1.0120823300116644,0.2084823000906301,1.4193932663471425,0.3173272253998345,0.0,0.311705380851378,0.7860543085442688,4.116389710841298,0.1685573196617299,0.4135041819442338,0.1358684174912362,0.0,0.3369437339303168,0.0980731939181284,1.5973118631423,1.9856206498825464,0.3950178174500388,1.1742849636798856,0.3130600601817749,0.8390816137438778,0.2647513930582912,0.0,0.5422600311493045,0.6211267920605698,0.3694508491349884,0.0,0.3799890740077373,2.033141042741749,0.0891333632150403,0.9205532287142904,4.862104190207023,0.6057029240362933,0.3140073473193613,0.0,0.0,0.1910054253162209,0.2715272707580155
CDCP1,3.613425568500004,1.3100259511964647,4.480484870691373,0.5494227457466635,0.4120053769551431,2.6965102411151647,5.049452162174584,3.4214239495056447,0.0528012106047287,2.2396516060853493,1.852466338421129,3.3554307398030407,5.77370628050685,0.0945076898984682,3.818093847219985,3.891409465148627,0.2321363799871355,4.847195186589395,0.2874368331091044,1.6079197007305313,3.8358028342828017,3.3380364110050107,4.078643989004221,0.348100950071894,0.3365884641809983,0.0849745086920466,5.588279887942335,0.2996151032288621,0.0271059136727769,1.446208580459136,3.3626578406636503,0.9344161038793628,0.2582897637260229,0.2061343154473318,0.4814477505531697,0.2330192373144882,0.236316269705863,2.8154975540171336,4.564494018544847,0.2581739632792048,4.879705766282288,0.1766546819891978,0.7988103483745368,0.4556925581407545,0.5815874585972868,0.0684424375234933,0.7307016834687856,1.9015562393794352,3.2937559754365053,0.1039594967447727,0.497862692043091,0.1926158630720162,5.98462352624574,0.1883528128650074
ITGB1,9.422651398952231,9.417046574162756,9.478994043714469,8.71001772849807,9.749286199333255,9.490154926863717,9.433320453301707,9.665383887774468,9.942584878990672,9.18792854110871,9.13208839044768,9.503400418091871,9.40551379212568,9.52873148788417,9.207558584665591,7.1492898549565425,8.441802984419912,9.515240546679072,8.383302528037776,8.575531683537951,10.662481462756991,10.173464775950151,9.682652297906554,8.427262553235217,7.604145473440979,9.3952856320646,9.343412264086052,10.068227423330706,7.760633466323654,9.510309236897712,9.100738544927257,1.3609092229533213,9.399568463967746,7.488330225731061,9.64733789702159,10.392424762166549,9.04958448487228,9.806412676258702,9.11938471107397,9.555931161242968,8.678821939712115,9.770531756810524,9.2810467577337,9.080436488575389,8.419690568766498,9.671995651891995,9.771765106865406,8.609928523024763,9.092928880107117,8.5401512920421,10.278960467401326,9.767077061692945,8.902317827652158,9.175943696214016
LOX,3.3719072975951536,7.21530972268128,6.409903426162333,6.706392409670114,8.846885026946667,3.6208209759415233,6.614586179240276,9.14092177319186,1.6101756081121696,4.590584055992258,8.82133712197715,5.161101642771324,7.552569200391128,2.4819498676574896,8.212661741520577,4.197464412318623,5.566894287011621,5.4481741359771405,6.016333624214521,3.5861642459309095,8.819339273863175,7.460971856768347,8.333396897630344,8.761617714555083,7.2889675551398305,3.467944584331951,9.493387147668262,7.642853168130898,1.145840462375164,10.41451611878438,5.018994624844463,8.157852169141737,5.663720331578925,2.0257163034715173,8.280227917787716,5.90506202354978,8.301313274348237,4.114283726066854,6.849949234498916,6.063899801424218,7.115834378949147,6.455455454164553,9.119509216619695,8.789797707352534,5.867965632644695,0.7644446755711661,6.0475798298798455,4.919349617737936,6.235914659256629,1.3925427404084183,8.084675536840514,5.855643428873911,7.095713484251265,8.237085646961598
CD72,0.7657748926669843,0.9766503130986668,0.1772672371683487,0.1652778175072401,0.2861631692517849,0.2875243044903081,0.2798575474468748,0.3330973729356525,0.092666158425312,0.6444036175233226,0.2248700792519317,0.8212775457080697,0.1301493630712703,0.0936413001255591,0.4705556063408026,0.2365048640166807,0.4877569579161821,0.4797417269880482,0.5806664975718735,0.7910788906458938,0.4317042510823856,0.5152976566099242,0.5374431871455205,0.4281863520303402,0.2858673575340283,0.4554642657138442,1.3205597713006945,3.4449585444755737,0.1252913748274189,0.5265546375624931,0.6500522249074052,0.2277004186169277,1.045205297932004,1.1398754619391656,0.4519363989959684,0.6756470424310793,0.9867808003064612,0.7851964778352731,0.1349831649067724,1.3845416764184726,0.0477840517623601,0.8246448573846568,0.4457595396475662,0.3790164781735827,0.2893292859610166,0.1912568983389014,1.6308853580340814,0.8934383240260464,0.1714041274576987,0.6840314350248131,0.8462437688177197,0.8127996708946581,0.1776193386622868,0.1117164298306523
COL1A2,6.806788037646239,7.918773811256762,6.632486348459769,0.8015990558764076,11.652692630699946,2.7425172096334203,1.1604620145946702,10.927822397590244,1.2628239974643478,11.74145855941952,12.496978572599476,10.844815590196612,6.60473408740953,1.0485849575730497,10.14190276743519,4.552149556921515,12.496092292744278,10.094513200317094,11.231089147669234,4.8286569667237105,10.726201126232349,11.722491640277786,10.235559539740892,4.761827777890283,7.036118651695523,11.519891748413505,12.234404318209036,9.750073836602793,0.1282854813446718,13.940267709169346,11.780826801602151,1.1990912240965732,9.453186251376476,1.4588334319694511,10.477687445173462,2.144349891167715,12.224330344448123,5.5397667867007,7.670075513878709,12.143086608261612,10.271498044349345,11.720171565834733,11.348844317483229,10.514418187498856,10.236050079390065,1.7750378954522277,12.77638779329346,9.41351580907053,10.259319571616537,1.164889232188976,13.086341930445476,11.57778284915099,4.980692552362687,11.816267696168094
ANPEP,0.3192144318093604,0.3178990862928298,0.2350015479622872,8.026551106588968,0.0718395377777236,3.321759289692282,6.710668699674626,6.646704142324158,0.234500094301561,6.409027670714429,0.4144678829760369,4.05215501683373,6.738254426997583,0.1231496734671844,2.6537823305910493,2.465439066558248,0.2600955301042845,0.2346729867664844,0.5316704072947337,5.188072498433297,0.3873603348785889,0.0,0.6791886597472752,0.105620422572645,0.3666137315999355,0.3322954715372312,4.144633772885153,3.5957065401458475,0.0439267853534601,4.266171859151599,0.6265951963190708,0.2317518796412436,0.3006708196719276,1.385756814790975,2.6059636193624485,0.350293558111742,4.429354849591605,4.14598715309114,7.342590300417765,0.3658761514238878,5.12940254958207,5.708275539059106,0.0,0.842015775388422,0.1080734290857348,0.253119152543816,8.759392223562772,1.0471614380603118,8.056258365138767,6.548804958137067,7.445817729556912,2.788215870897127,5.8180964043534065,7.782939255364632
MMP7,0.0985947296031836,1.454328579106528,1.7878628684117497,0.2380041686465092,0.0345791610781641,0.5269071345461133,0.2077704359595491,1.4937805312036396,0.0463415793257304,0.917584514480793,0.342938123736314,1.4142004933999524,4.669820483082701,1.8332382437794656,1.006556554668544,0.0936696924350267,1.1910382835775175,0.2774754009211763,0.7849394477807113,0.5501037618045505,0.4251251795857668,0.8907175009092094,0.9584700314113922,1.0103645119173734,1.6169034275067005,0.3299398876427004,1.3667446434517805,1.3732305835879934,0.5833679226984829,0.5518339292066055,0.3478504454810636,0.0,3.948096189729353,1.3739042965526165,0.3424762370653437,0.1991037913454878,3.0689648222441877,3.513035883859455,0.0576693025872597,1.4460815076168114,1.8236556228395353,2.017415985482684,2.949590958921017,0.1829299730673729,0.2028552439873214,0.3274930758257331,2.375795691990125,0.6752658411610305,1.4208057494598991,0.7373259343828006,1.1001164818258258,0.1122504088083674,0.595478835622671,1.4330448977825392
SPAG4,2.501607290543436,4.791642187506642,0.7792639234108008,2.603397275784214,2.724207136976869,2.3411859253512057,2.0999011100079423,2.403807609244076,1.008350630389819,1.5978600783499786,1.4263345391930229,3.703521571958029,5.058359793111598,1.68283844122891,5.023574732822042,4.436108523656694,2.5045797167276738,2.410088692318533,4.2327681875273315,3.3041751526519,3.754021625349907,3.863343810706456,2.49054959371582,0.8594003066501388,0.7121343964101196,0.4403452351063124,3.1451230929792344,3.8191470026324503,1.0496377372490262,1.2067494844361353,1.758239207562322,3.792949030817176,1.814509408094397,0.8839515426034775,1.636979523365443,1.2099087174928034,1.2233916567767462,5.589290099908389,2.104608397706068,2.234715900126094,3.755720818585525,1.8853166475172771,2.5790690930297924,2.4451731403643433,2.964566828994876,1.0279466788909215,1.2430475159488608,2.454131137353463,0.7035065112762797,1.4965134808768024,5.551159144868491,1.824572358283886,0.9862157713789816,2.504223755636215
BNC2,2.005773638689643,2.7053962843896993,2.0196627779180067,3.138884898480546,3.6006384691374573,2.7483946785726827,1.189988977219372,3.9967954640298538,2.0902369360792235,4.041172878728824,3.6423550061813543,3.329900002279764,2.763097079419152,2.899251050903984,2.404900398020503,2.6205676435650567,1.0437434483413417,2.648216919127646,3.0404436002899966,2.850169331380884,3.9162377678677713,3.4013765255411985,2.616108285885301,4.352709097484433,3.1343425285240785,0.9995317694847208,3.716584907883147,2.999289297667544,1.4360018864298816,2.6004243876649045,2.0305762132508143,3.3075684161107017,3.2527683567921706,2.205295537600693,3.034326660519612,3.541019153133559,3.930358876112424,2.928169421446077,3.318123022666692,3.343505893799679,3.0454167587672183,3.731650303661546,3.3012525395691052,2.8039151494534176,2.677745007484666,3.757140620767076,4.213565030589169,3.3409026080647712,2.816566940909958,1.7971624291495114,3.0673668093159256,2.529973327048124,3.07267693289581,0.0954127209171741
NDRG1,6.731128922212233,9.07793992662783,4.109485933015614,5.1607467769132835,4.6598104166213234,5.869400134355348,4.485871160335929,7.716449096350791,2.5653924546009637,8.275197990754085,8.123779988758205,2.513702965326164,8.098711148157626,2.523790260163375,9.278263591814545,7.076997258321992,8.805705184838512,4.503189699170993,6.764845058169521,6.452471888437435,5.2456896012999,7.890179141819741,5.09667931723511,5.903520373723376,3.272032149871983,9.049309479659374,8.215037860476631,6.765163416767552,0.0,4.376137547377282,6.7380381997770815,7.551323748014764,4.616216526191657,1.147860222731589,4.431161597916946,0.466884968133267,3.826507811615037,4.965359492709605,4.023619085636443,6.1757082196530835,7.333853043367071,8.05665397074039,3.620680241224301,3.574876551611176,6.034319176390794,5.383794134158204,6.415298964060475,6.15073431658685,4.010323330759117,4.079062313668319,6.850574421948958,6.946648992826557,3.1164745517211996,8.36116740371352
CNN2,6.4287939629423985,5.7871633968629235,7.329105652211803,6.371161544054333,7.546408336351127,5.187601491879368,6.478023714096809,8.189720799683636,8.261761154183219,8.239579436384444,7.03867760567106,8.634487995492199,7.138292281944005,8.107065342658103,8.853711894237462,7.100010482527183,7.090991004844542,8.811281561608745,6.5059337908517465,7.244135459710396,7.723947577988276,8.640031589602565,8.161973314666795,7.0941727182627625,7.184915004082453,7.30055390577565,7.376012487729741,7.744800207852558,7.29175088456027,7.729953765453066,7.086953564887733,7.040881474537249,6.678480423012597,6.924575003392735,7.212335874162071,7.558665606229576,9.06307144984268,7.720586291252868,7.543495883425772,7.935884007488068,8.05343177906011,8.035739364698701,8.595813189693343,8.127163790982962,6.7722683805450306,6.463872539804285,7.761365066234673,5.214552264796246,8.38915807057413,5.878026382104839,7.220020330446371,7.027331015017091,7.778438579593615,8.341122931217065
LUM,0.5571414515919115,3.637042144213265,0.1834611062877673,2.13652609471458,6.229116816665688,1.2264530404707668,4.580254044346913,7.759941430499064,7.855566192203773,11.457309050362088,9.634173946046742,8.473376996839372,5.970786946554361,0.1622667631541788,11.41574176829009,2.7985358258550117,1.9989969783561732,6.654530059938477,1.0992009294696132,7.203974380859153,1.1249699253436811,7.66397075204048,9.029284465826768,1.9703051787662187,0.3715599777381334,1.1036252022115431,9.857766440472098,0.3160205874155434,0.0319569192213869,10.08776779050721,6.632980661099543,2.247550844939304,5.600897108539654,0.3242702835106197,0.3799613580040785,6.800809324294257,7.791957291899631,4.871543055729631,0.8302837233968428,5.8013397578053825,5.578108471868779,8.573385888351815,7.433693926069589,7.784772238542805,3.758079271227885,5.951531846404131,10.067662915025256,5.909206665562505,1.1024968898460878,8.248160034365934,0.4166462889339921,1.216672145506759,3.158584242030294,6.505346323870795
PTGS2,4.121595678803316,2.744570160045754,0.5875618177644747,0.4696265803459856,0.8142345750502771,1.9016064372008552,0.1834585654459933,2.5393102085789168,1.7393858479049344,1.4163155215188403,1.2157158670425223,0.5686236587441238,4.368796280960131,0.3962044355589282,0.938963219525654,4.061810752742699,0.1442617785858914,2.935259831112265,0.2083649291371555,1.886011596741666,0.066950243924627,2.6476690949171946,1.2485166201772029,0.2655485145587565,0.6970665299571007,0.1784482238546148,0.8202557679225955,0.1979622385983509,0.0,1.9048231756837544,0.9588827547030822,0.5444685703577016,0.8811187584313271,2.233848189224673,0.0130634312685538,0.246625767272051,0.0918609331394175,0.1273559386912481,0.5941175875303444,0.1131377116756931,1.023730848681537,1.4417490470092371,0.1781932329756657,5.920212301187911,1.058468897101087,1.4556336474243614,3.5785523329790245,6.312017078470793,0.5259205270569622,1.6953613822405216,3.783184224347424,1.3986787157650256,1.6057455864951815,2.2569774177289252
COL3A1,4.433313358469828,0.5853481296519831,0.6791634318991303,0.3117356019792697,10.066735028732031,0.2169502166277899,0.5068557903152755,5.834218200657739,0.4022626675081883,11.13427228761681,10.95756641592564,7.001408194392808,1.5819392937070778,0.3522466559735088,2.6129563460844705,5.802989323542995,2.526982729927053,1.6347605277400012,7.348382928226353,3.1325274907982763,5.047656165662663,7.109412799733057,3.8828484353913777,5.851079375592472,0.8529288957227745,8.041122489731823,9.5782594603609,0.8468695610801869,0.0107884304599129,12.148152416038933,5.435201855887065,0.0600792125619385,2.366923648978518,0.1050048419225131,9.36053986165181,6.796727524320032,0.5416060271962817,0.7614069823225504,0.8206046095603483,9.640223241396958,0.7709042967343287,7.779423892458638,4.525774481876324,7.985967135874078,2.342918786620026,2.852885761933802,9.476391814265751,5.969636327004719,6.035593120178739,2.5625550506047645,1.954207479595569,4.487814314239306,0.0922155583089881,11.305987615506476
COL5A1,5.949670325227463,5.497171634481486,6.380500892879429,4.173167418930996,8.683187632145271,4.337140179955866,1.3760680711336857,8.494951561010327,6.391984190442197,8.436149343633941,8.12687479887548,9.18464479074374,4.408514869444548,6.473403786906484,8.531358065271904,5.2012574568432415,7.242707293759961,7.172837505817978,7.734675753747571,4.677773191232332,7.460193750471346,7.065076795517692,6.789533644970359,6.890300761998099,6.554564294957309,8.024674280411624,9.265638485693575,6.043425439828695,4.72591016983204,9.411722821951354,7.243040658959034,5.359883063823155,6.28928302312349,0.0720563946199844,8.129793022535177,5.6282924222414135,7.819719269526839,6.923517653076011,5.489363101334793,7.878265537895737,8.044487017184483,8.448058472523549,8.588493530309057,7.408151383336043,6.791527587025279,6.225367486462582,8.9366173289262,4.76588476960709,7.618554357445088,7.204483112713516,8.84494109514256,5.59082953702862,2.2328786793686715,7.963023211315835
SDC1,5.8902107640524335,5.690791410128681,6.481947930813073,6.7836661809078285,6.683163063775403,4.556098287217476,6.680802550121645,7.507429956902267,4.889561152930065,4.288041045747334,3.4065108201001606,3.78518433900956,4.227078713236183,5.993241850671361,3.218282104242685,6.525343838089711,5.01877213504696,4.847275378637491,6.605516557253488,4.959450241987703,6.03194871724059,5.923812363414753,6.092473858698594,4.7001067500954035,4.704661740507327,3.7249776237838863,5.437017952179116,5.228861008929746,6.80255513803915,6.039278795351367,5.951028213047746,5.860992584784768,7.093581302633719,5.528193093169713,6.7130496462742215,6.360892723087966,6.571725343891001,5.961232043744344,8.500865774929075,5.966700393626645,6.228601308066499,5.396573957694442,6.3313773917204035,3.845389686059234,5.587052893361769,4.659878902773618,6.084344950550175,3.022215101225082,5.276306824855704,4.944333734021108,5.8102682834481785,5.237483413400723,6.74336685639487,5.398039057243782
COL1A1,6.941399798149854,7.296686825363441,4.941665059209746,6.9581930843091495,11.816919644229632,2.2793375690003153,1.7634838136501756,12.353097190640566,6.662105783872658,8.559985016795093,12.04179260160012,9.994042233777911,4.502559744396089,4.668833939607494,11.667501886445324,4.247836392984537,4.615516350156373,10.963965342736357,6.571185312052058,10.140446364195675,12.031422077822135,10.909428107119387,10.02811326545048,6.4850145696904,4.394966799505315,4.641898567731368,12.715852626051952,9.055567149847583,1.2524519923991957,13.345238900267098,10.371776644337924,6.503095859709295,10.286060991648588,1.3860714792293227,4.399000148261131,10.771852573584376,6.2723647805958445,3.999449867640015,9.361149853799846,8.744430229987922,11.5957656458515,11.132634674746358,9.89124904768191,10.690303594774235,6.368958624247267,5.986981983822069,11.414864900924968,7.755334935401899,10.945897350750762,2.952642948409732,11.60725170322432,10.218224166040772,3.426868547190067,11.306756659433166
GPRC5A,2.7386165350046596,5.143283204076788,5.000076641138285,6.976111554539358,2.701418199344654,5.886337970687312,8.433798230799324,3.0725534639627132,0.7796135733245755,1.1021205895417168,2.558478266851197,5.185525648518324,3.7035547934942095,4.157375233131654,2.3637598120961507,4.654876576975969,5.222877961078686,4.877346717979287,3.4756167138373897,3.063661699053868,5.412625732955447,3.534248403393462,2.2381448397234043,0.579539328682973,4.192904288919767,0.9938880785187544,3.801976020694682,6.578298714780614,1.1533773271006382,1.3334523583428233,3.447790758677192,2.5990987540615262,2.777914118791006,1.217981342848517,4.265249345505969,1.997527266859902,5.230929251481788,6.803394962151579,7.074387690243451,4.062769328312661,6.332169059803299,3.848998430400022,3.449817537533936,4.667114381324467,3.9419513925136327,6.472144928191319,1.9191836945961824,3.199694328593302,1.75648533684602,4.829737954645772,4.79841866099062,2.0404611353467508,6.587696520648822,2.0096123228373823
