,ACH-000570,ACH-000075,ACH-000376,ACH-000269,ACH-001611,ACH-000098,ACH-000887,ACH-000368,ACH-000760,ACH-001610,ACH-002680,ACH-000231,ACH-003438,ACH-000738,ACH-002681,ACH-000819,ACH-000571,ACH-000102,ACH-000634,ACH-000137,ACH-000445,ACH-001609,ACH-001329,ACH-000027,ACH-000370,ACH-000289,ACH-000543,ACH-001623,ACH-001624,ACH-000244,ACH-000215,ACH-001608,ACH-000464,ACH-000622,ACH-000558,ACH-000631,ACH-000479,ACH-000863,ACH-000283,ACH-000623,ACH-000609,ACH-000504,ACH-001605,ACH-000152,ACH-000328,ACH-000595,ACH-000469,ACH-002409,ACH-001622,ACH-000455,ACH-000036,ACH-000673,ACH-000200,ACH-000323
MAP4K5,4.720541147546599,3.819474040081578,4.063373508117257,4.431736605912158,5.974403117035926,4.266561687582636,3.825103798051363,5.059891688753779,4.279233550817844,4.473559646521322,4.912985113634291,5.066248524096265,3.946150671556738,4.488797761815258,2.8366008102407645,4.7515172802783265,3.641071988902969,5.742849692846802,4.214793140683215,4.902951474351195,5.069242444840533,4.8453093891236705,5.069259633337901,4.102112188861363,4.008737857921658,4.765937796024497,4.011084097184872,4.930831937414786,4.550722163177769,5.775282365741035,4.327457434294153,4.276786962059368,4.668442537211677,4.089294749042461,4.255591370827288,5.201206477873464,4.153472991640839,4.285757300094877,4.395762035430219,3.7208037820400377,4.768798332170836,5.031046655803014,4.8631455429893995,5.794865501216193,4.431729921089445,4.991136320059001,5.94298828834541,4.28021399581062,4.469781806806864,3.85800089423228,3.999963932173128,5.867543158079554,4.954554612722616,5.64571894868425
EHD3,3.246809371254563,3.5810499009450414,2.5951527307122126,2.359169730743295,4.788377721853027,2.4062971988724136,1.286969835331045,3.479127064306052,2.009479753639767,2.3530776450680517,3.960558044647344,1.9721559083715752,2.8788096842039765,1.8746750151514784,1.6820428633527238,1.3781120523761932,2.408383073849905,2.316719229937093,3.2820839062197233,4.083255924997141,2.3739683107551746,3.612694552690517,3.0358350203875215,1.351373912953207,1.6533031216994016,5.088073735675614,2.982413186633103,3.3873639195576617,0.558936654266387,4.0224299585532455,3.470250510190393,1.0998337997207217,2.2998454113726963,2.2513706832326315,2.7726943593844657,3.5787334615421336,2.559643539055956,2.623068524510041,3.85874691259609,2.9009208929400256,1.6297855759188693,2.5654655726691775,1.8251669062450768,3.115461125731661,2.284345335156869,4.1688265321351015,3.4317686926300177,2.366912461783772,3.141919928897011,2.484104609747832,3.222003871854105,2.856493755437907,4.124733422432972,4.213565030589169
PSMC4,7.238156306869597,7.276375691557061,7.501805345763858,6.576020191062178,7.511064739273046,6.899417348675079,7.315602456637947,6.872225458861675,7.141003548194554,6.768224031433467,6.436045208753906,7.010242755527748,6.088345161299084,7.509149502997345,5.778521371768375,8.341536613594632,6.666543579845011,6.643081254449005,7.301624225628325,7.893046647392938,6.95771730541608,6.399543684943318,6.832054527792724,6.404666444628821,6.5101723339211075,6.682854168572234,6.838170221506176,7.164756114433703,6.488990516086414,6.794103898559748,6.710062513701508,7.179998633824762,6.6470338302772936,6.920340944570942,7.294436954376965,6.322061538006995,6.653663403042887,6.331029780265181,7.20094763377342,6.73809225962049,7.184329891168648,6.664127242758463,6.837262088702292,7.33908392437964,7.178525429391014,6.883083126484609,7.044831233447812,7.496957607758379,6.835204062530183,7.019446173636085,6.561672867099756,7.023532596385344,6.447347764942134,7.015281230988183
MAN2B2,4.07633675657341,4.3706874068072175,3.832839392398008,3.310183044456221,5.034281755164324,5.062134667085269,2.6063735267319954,4.362525996362742,3.7301943089645553,4.548270150279154,3.4583124402180343,4.63257650045075,2.00399433740572,2.3950216574373866,2.9429517047062297,4.0272956240509075,3.8372671354639367,3.1280425905016225,3.831299642315289,3.727201650070998,4.444050795270127,3.520585681844398,3.277255779070598,3.783781407539485,4.199405372482295,4.547869299728433,4.904488914905204,3.064881127521873,3.4852464790181363,4.461620231081801,4.013113826981124,3.8401912866618177,3.138191918483771,3.696171912615205,3.8236067139162273,3.508580774041327,4.6718707878973875,4.030724511887759,3.223513680897547,4.611018893683853,4.132700214963818,4.569892054903184,4.66234224151817,3.446178136943532,4.805271816039042,3.372404716909669,3.2884619245633866,2.2810869222846706,3.3011544804328983,3.7748397598273264,4.735912042193084,4.135042286233651,3.7194134646326575,3.252253661638848
SLC7A14,0.0,0.0103401614614855,0.1198063471837401,0.0056184415848236,0.0,0.9944906617477784,0.0025945167084523,0.6577479175045462,0.0038411070553513,0.0407788336611899,0.8164014631351129,0.2276991865620047,0.0788447999809943,0.0087636693953887,0.0303883464243832,0.0040094437420239,0.0,0.0035072531318763,0.0,0.1210764240127319,0.0080924209487215,0.0,0.0024346564349968,0.0054474180327556,0.2663631881132336,0.0617057025019236,1.5743679762660463,0.0427731937351529,0.0,0.0,0.0035475499464216,0.0,2.4852902799278738,0.9823208140410338,0.0,0.0355324188515575,0.0041921459506248,0.4281445354509705,0.0422478919753193,0.0,0.00724287270244,0.0129390428262924,0.023593183758465,0.020246869163536,0.0377912497703596,0.0034640767243761,0.1914792701190706,0.0,0.0441142968214003,0.0075457251498842,0.0,0.0080034714397115,1.8373781597538064,0.0
CLDN11,2.631225375172588,0.4662157203883532,4.0316157480074075,7.676753998786228,0.4320839066892621,2.322758847996981,0.5548628763184412,1.6004838579272425,1.0145409744486331,0.2531760466627178,3.779480363337901,2.938144621079019,3.3432685208792066,0.620241999211563,2.8150876171117187,0.1259723994238545,2.131042855506034,1.2528273836163075,1.4693077407374429,1.2444487054337623,3.739070392796514,2.7285104778286753,2.095998662043551,0.404808319582809,0.7892234370790426,1.9549667829975763,3.3528545508804353,8.715721806998285,0.4604595004829513,1.5214779526595064,1.3437943843480904,0.1324241754138165,3.4027549153933734,0.4119663417075584,0.2929984316386547,3.9447928672697934,1.7882680828668374,5.770533078231495,9.781471190198094,1.8549172408740584,0.4119815222071225,5.6447734521622,0.972457392829286,5.083609097565296,1.2581812010794495,3.01442492632949,8.495703156257957,1.2107067959066429,0.1676148407551113,6.312080630078848,2.060939710342061,1.2776098953578126,5.799076941848264,0.37049575536034
SLC25A39,6.7942988863340235,6.89171080731149,7.09264087509626,7.151229691805586,6.5570148358680616,7.496062823949587,7.030567826860591,6.8332443168060655,6.364082112805485,6.772875375504054,6.039859999707131,6.25841151003172,6.935035363321897,7.097210460628397,6.7257547873450845,6.885415737285613,6.667849558855603,6.995405371994256,7.350709392521011,7.4199180547500045,6.201179026912813,6.888597145800166,5.930919436755471,6.846192409708202,6.8165997065349115,5.930190902035456,7.053828160401336,5.939151337432961,6.721235930571739,6.3113305426612385,6.759488765987587,7.071955690630839,6.609921876397898,7.494207575927797,7.010578455973906,6.897264631664361,6.832510307611454,7.232286605175471,7.2658775438770995,6.731658448751812,6.440937252906914,6.555581514020204,6.933230335252388,6.846894426703474,7.507453743405685,6.057569408747021,6.993312057619879,5.96447718809036,7.389678657591346,6.5280914867261846,6.951925770316728,7.216425762611294,6.708311410624671,6.19560548063604
MVP,6.744995248893861,8.05040374409607,7.080316560366715,6.560854021128388,6.509075058199447,6.683359599020504,5.037013154143928,6.828072997866966,0.8868599179498814,6.626880055044552,6.6619490737191995,6.511292499013435,5.448336049235198,2.5848975779835435,6.840740164452096,5.648502832964511,7.445478420863459,5.830409991772113,5.832543219468268,6.452165448036675,6.952205414316258,7.731108551924956,6.81842879311042,4.939372344634723,5.217742549463682,5.94201475368016,7.161474561105479,6.524891132046786,3.8284081741116793,4.462458101527195,7.2083416723227485,5.528705705780387,6.860019226946979,6.567767505321479,7.241258641970429,7.325080543554284,6.9220907842706865,5.806751955644118,6.313927850190198,7.631184332835894,7.238280528444855,6.977314272972921,6.60735842753289,6.444688598454206,6.826701010862416,5.36093309476493,6.6245483766043,7.001385674099328,7.220784595326394,6.099968417154885,6.810417396291812,7.967462605096575,6.696258171659739,7.456436559106539
NUB1,6.518689345524525,6.220565998866543,6.599854835756481,5.261643638911012,4.091936738210586,6.219447350006869,5.28884946750862,6.319195207711552,5.9658996956489805,5.108741890079625,6.549967904566958,5.993384525725223,5.578706293707329,5.877113546416999,5.691785386376326,6.252129880342861,6.243988899778995,5.432261267866388,6.492564650380942,6.373075682565196,6.120536495974251,4.160839534370271,5.865829756554043,6.416966377422315,6.533916815029534,6.364633710516815,6.654600229199416,6.0599760255857555,5.62007609879162,6.600164176439481,6.835658848581987,5.669573910452127,5.579825788313736,5.918309899355937,5.677412397675495,5.659328067893875,6.5504943878537425,5.714432368923218,6.428430525928456,6.221741773750275,6.320235542499065,5.962599918899723,5.375425257219593,5.933801581840043,6.39442153541282,6.27579115077134,6.831623936820749,6.556104419912504,4.351847373730338,5.527245530726321,6.417329337622679,5.042674976844321,6.673075822480843,4.786282698439003
PGM3,5.475688042093822,4.932127331155588,6.012246846894838,5.635173946674924,6.003078220165004,6.23320358377348,5.401292551329948,5.933346019147923,4.870714869730672,4.709445044360447,6.055163109924126,6.345481537874153,5.397672921818961,5.1778978653311425,5.577942366274054,5.142086629617527,4.811275780809814,6.146685766660638,5.531066372707354,5.664664872418534,5.689835877447175,5.746742715777736,4.493538461722365,4.741531703979421,5.666469728329253,5.4607753221607105,5.632553235960127,6.174348489037933,3.61793316664953,6.546050197731929,5.489074034940072,5.193625889804194,5.150746499984828,6.479822291507765,5.863036484129579,5.838941685190365,6.217455635010713,5.034347791967879,5.581354260313168,6.129979464421633,5.936588474324626,6.164822473762453,6.20548830888901,6.404656227458924,6.143342394454521,5.259637823071319,6.0865332765085025,5.578579503713238,5.5294118126544705,4.54446683930027,5.124472893583619,5.095548932956029,5.8059888677126015,5.673635566531601
RWDD2A,2.2223934518325374,1.4353192214661488,1.6320261947419583,1.9534477763548903,2.775246540789298,2.5607516326957125,1.3615606412892294,1.5260287362487353,1.4994453839895177,2.861123639956297,2.6184806509159775,2.1347466553684877,2.002803316512114,1.364740503481129,2.5149301956726235,1.741548961509994,2.0038216823275063,2.25941109964092,2.224352124498876,2.171700026934346,2.439484844952893,2.909888284776477,2.004835735144493,2.0939015420499487,2.418654126860241,1.9311800114637,2.2309131168281087,3.0513077097936763,1.6368171603598,3.328542094546717,1.8911158390181293,2.618236305927351,1.8783408331027984,3.2071025879555584,2.442749796891202,2.2374015742674955,3.108419073465484,2.4810870689108464,1.9406629146533425,2.8596257245516012,2.074402676647009,2.0451668471772044,2.4279922699717327,2.1592836467512786,2.287040781440167,1.9786093382253187,1.9558446945302423,2.593305959250491,2.26455744825548,1.5296760452047466,1.9898184039779283,1.3353403284877132,2.441093006695932,1.1445358889476114
CLK1,6.052661510506446,5.432952728116938,5.184462802049453,5.981843522279574,5.801926888437253,5.346017236545098,5.2412300355154455,5.6691033215878655,5.855753048016297,6.3340962621352315,4.869081753699931,5.89132439750139,5.500065861379119,4.817418605402302,3.832282435700976,5.370275896728489,5.794543233803344,6.184296165564655,5.9289079761461325,6.364535664113907,6.277769070580301,6.180370678577787,5.932521864179202,6.26185609953178,5.168433445796854,5.435298549812579,5.0951480243192,6.075447059528738,4.850944405292033,6.562547724199122,5.251749385097187,6.6804790837791455,5.480417010713963,6.083628243005063,5.753133829444938,5.68842936707816,5.903795100712551,4.744279520899659,6.051593970808989,5.979090171077935,5.178722607443018,5.5840003832857725,4.4949531605648865,5.162093191334244,4.974410000708635,5.870123017091507,6.101887452504356,4.617686378345738,5.892012086544812,5.14097492747086,6.375715427611865,6.009490502947453,5.421260334095053,6.15420445351134
POLR3B,2.829815064614162,1.896341608063004,3.027640648943444,3.5359285246169687,2.4738206736595143,3.165138543578731,2.846322810124984,2.926564995999186,2.581175268620185,3.2365569068074778,3.0938424002800544,2.552470525980532,1.990784267501562,3.39281747038969,1.8955740706678053,3.745022149037264,2.8189834561032425,3.2824145983980086,2.4786974728097984,3.273685959547898,2.731081119483617,2.813807864798767,2.9263961051505603,3.081283377612055,2.6437430780494813,2.131253628500928,2.032368898514994,2.9146965412701697,2.1586504819541963,2.995352454227453,2.6703871569738338,2.2174726963845974,1.7074496945921391,2.7203091139678217,1.7423943277253444,3.0926725848864858,2.646473747944869,2.040587381464241,2.4653293507437315,2.5007918572964596,3.081707754073923,2.4766435006453467,2.3890077968066517,2.6822676473312295,2.5736895968029465,2.569770562748222,3.1856239619053928,2.29621657099889,2.4364017353947447,2.5123179213655993,1.728960997309951,3.5810499009450414,2.823095108721491,3.6062171596259978
ANGEL1,3.396818472584931,2.8161941795410876,2.5015563394660663,3.614957142068713,2.492353143940604,3.3687292435640765,3.370832453566804,2.974991781799764,2.469320766611782,2.7271493594077647,2.78688487204893,2.7272539388390182,2.2623128779163344,3.181568528025005,2.0162003338056462,3.824604942600153,2.6093105512214914,3.7660226342386554,2.6581817714984792,3.28716640661636,3.375713690238285,2.500858128453048,3.005132264819717,2.842184376791234,2.416666824279699,2.8495149448957275,3.7413806917805186,2.1516737607154393,1.7168899570764735,3.270301681325269,2.7393858479049347,3.0760972767225816,3.425671450202233,2.5642976778390136,2.7232352567158618,2.7328682983146493,2.3128713410888495,2.7171444811386616,3.1047257994790547,3.5785402569328957,2.7990126819867664,3.028972201858291,2.480557251149236,3.4698078498789164,3.4055458717501685,2.513877265332104,4.183653244482656,3.45410217695737,2.490552160823105,2.733163414952906,2.223972337492311,3.305731267591033,3.2103015768845062,3.0178150377397306
RNF14,6.347435345242605,5.714314215794317,6.172517518006523,5.53201142976171,6.367774670227369,6.407680753604523,5.396060135927203,6.074661702737035,5.895445623330826,5.2399555192844645,6.720524731303172,6.256333252729695,6.3054726396511285,5.407308558579285,5.143483216970488,5.390148315408129,5.540355906330304,5.126531029310869,6.4454717994122115,5.186516404383484,4.841676299666786,5.28752031520152,5.921379200779658,6.5216946534663895,5.907794401337916,5.765062610812179,6.1443808924629915,6.948635886617094,5.859616780067848,6.168375275966287,5.043213249357733,5.479689739147292,5.626430375364796,5.112157977843029,6.467484912911626,5.608377552120294,5.944823314818746,6.66733866437489,5.179224393640924,6.36518859760777,5.518500518921401,6.090887296134403,6.570629899956369,6.297195085673705,6.452821085237149,6.265283106403143,5.835062544292152,5.946868854525269,4.759241071757279,4.893061213375653,5.693314102521264,5.736691456064492,6.301807106843585,5.080700295547497
DNASE1L1,4.72923733336245,4.934030489093404,4.158926718115418,5.041790548617258,5.551909705837682,5.688504900483782,4.100691770734963,4.329862698424411,4.913597938499758,5.438059925367202,4.44822700761048,3.682483407005739,3.821689809019909,4.391238433099392,3.9187201529852502,4.621418945376722,4.747113444205323,5.473462236235279,4.684470923108369,3.895438352384853,4.987184412908906,5.209285691326719,4.965728884108819,4.452173686533269,3.2462074033782713,5.825215762305661,4.5319054145863475,4.877601936276322,4.626602671805399,5.257301089794328,5.606187542734829,3.819872516765105,2.1259188547656604,4.550100313184338,5.700484108074816,5.721383597229451,3.336237677990501,5.021528586328946,4.850179334986833,3.9596217984792794,4.593766081393675,4.907606956263987,3.67182550876484,4.568834730306793,5.284784317143518,4.904103503770006,4.992065942770884,2.41525569040349,5.0158097532064865,4.000694129976796,5.262628590783127,3.3938293990097024,4.388396212185574,4.596774171563883
DDX11,5.505427313264763,5.588417822071987,5.4684138848761865,5.956460959377693,3.2683310835700956,5.785040444285701,5.033409785949829,5.281015682775773,5.783464512154967,4.0423203949954365,3.456080677546014,5.28617145110702,4.9066982234446375,5.287546171506972,1.9018612607390963,5.536985375791937,5.0273487101746195,4.759757719086337,5.255787732932358,5.356612187410433,5.439682971594521,3.880519013169643,4.262237698001837,5.08016303771086,4.685379551959075,3.915444413897901,3.237101712731463,4.551497560856978,3.3269543348840633,4.899330334790445,5.646404622455769,3.933818102136176,4.48212546407999,5.71480874577328,4.468387816628334,5.15112007424066,4.9261417827529295,3.8501893385234176,5.794049297260051,4.325544722468759,4.945691970290469,5.156412797474185,3.087965151126287,5.259257419647781,5.666688431453872,5.674486074768599,5.677186855874792,4.605814317803218,3.986711275825558,5.831770858772826,3.682000150437148,6.314281419253867,5.196213585385397,5.400442293219929
HEBP1,4.529314977735423,5.830311107838386,4.851873944670617,5.1022465938774095,5.67541512687996,5.443772392763739,5.077918035936891,5.031306966141214,3.3227545223969153,5.840017515771253,5.259102969828581,4.571622207359151,5.360827774976135,4.542295200233847,5.682983350975836,4.721613270881275,6.249088795102151,4.797422894085444,4.865963341489791,4.846307764524562,5.448752314191765,6.308670311340677,5.143719931094918,4.813324586137439,5.278497779563978,4.5022414808440345,5.039397248442944,5.293697864077218,5.186203399055149,5.793638421204675,4.3932445716105555,5.188396968106339,3.812190143677934,5.06184530707107,4.941402145806771,4.924660507973579,4.597090134355016,5.375727589168341,5.489459443930254,4.474338692124262,5.218695936236121,4.912678603556,0.0588290548679201,5.018193500942229,4.377998265424923,4.920583906334867,4.979979586743875,4.947497848140512,5.666265196707304,4.4306800195590395,4.553464953624418,4.896707788825398,5.4582310592786625,5.011468802742982
GPRC5A,2.7386165350046596,5.143283204076788,5.000076641138285,6.976111554539358,2.701418199344654,5.886337970687312,8.433798230799324,3.0725534639627132,0.7796135733245755,1.1021205895417168,2.558478266851197,5.185525648518324,3.7035547934942095,4.157375233131654,2.3637598120961507,4.654876576975969,5.222877961078686,4.877346717979287,3.4756167138373897,3.063661699053868,5.412625732955447,3.534248403393462,2.2381448397234043,0.579539328682973,4.192904288919767,0.9938880785187544,3.801976020694682,6.578298714780614,1.1533773271006382,1.3334523583428233,3.447790758677192,2.5990987540615262,2.777914118791006,1.217981342848517,4.265249345505969,1.997527266859902,5.230929251481788,6.803394962151579,7.074387690243451,4.062769328312661,6.332169059803299,3.848998430400022,3.449817537533936,4.667114381324467,3.9419513925136327,6.472144928191319,1.9191836945961824,3.199694328593302,1.75648533684602,4.829737954645772,4.79841866099062,2.0404611353467508,6.587696520648822,2.0096123228373823
MAMLD1,2.246003650288002,3.3809635073404083,1.698089541319025,3.278401135258465,2.6538098401457777,3.608903842527424,0.6424335683593723,1.873096593409863,2.232289291738046,2.206580714178542,2.446843776835973,4.234685247856626,2.34558656468001,3.6529682688746448,1.3329771161371995,1.5479137071212048,1.6925120074959437,3.8219040577808694,2.7481348722144965,1.3821581391712594,3.518774309433492,1.9870297505489816,2.715803336540919,2.560504648005133,2.7481413142601077,3.213869823784086,1.4602340584929252,4.018242471278414,4.080180096590516,3.8974824681961016,2.4503033298914207,2.100584131777237,1.914598964078518,1.1519756819788631,3.017955748595154,2.2665317045196662,3.3919752573821347,3.448852067792692,3.4140989914652984,2.3637598120961507,2.045600232724612,3.097238277036209,3.069049060132765,3.4330983267766197,2.4274399046649,3.113142046778514,5.265470652557689,2.7537606914378014,3.28357364680351,2.5825969470335477,1.4378562504909536,2.817756265816331,3.0719170884306135,3.8670760685266794
CD6,0.020484422065084,0.6742427845436608,0.0218222379857846,0.0611471490956375,0.0,0.0407732237017339,0.0293369707878946,0.1951598467511382,0.0220581108473744,0.1016648659957446,0.0,0.0405123364927329,0.0179760525728803,0.0246515885441477,0.0932234629593334,0.0,0.0,0.0,0.090829046666897,0.1515821979110241,0.1243996061971574,0.0121939174228724,0.0,0.0580670765697244,0.0721524600173351,0.027843378929685,0.1429649223144675,0.0,0.0,0.0380385779948872,0.0395104278665247,0.2857123279722995,0.0238699194917957,0.0,0.0,0.0,0.0,0.0692223340386437,0.0,0.1073490807261798,0.0,0.2065819644011822,0.0,0.0,0.2023650595022842,0.0,1.2926757514126297,0.0123841683619305,0.0,0.0070576851462825,0.1002766437689961,0.0112594640692811,0.0,0.0918528109312588
TACC3,5.445736633760747,5.745818166214313,6.247973071515016,7.118131275613931,6.087170029308648,7.058035030027839,6.058885754209023,6.39464103756498,6.445112540130075,5.42780727796182,3.6195186556749994,6.0508934443564035,6.662903317207445,7.1288089106812365,3.089137092923241,7.034721943436328,5.806406553675555,5.9731359619117,6.240774162796495,5.630880117416881,6.124853332600162,5.026149372226817,5.663691871957699,5.79456402742184,5.924990603111086,4.7311832415722,4.016959790561879,6.926295994781111,5.977483718404645,5.432441680754016,5.73942149431575,5.979090171077935,5.444517993019675,6.863789813470609,6.190924935211419,6.023674524737036,6.148708411634821,5.9601479323711235,5.920941128733194,5.842533890322156,5.971915962608653,6.090588827431299,6.816330904029832,6.119428808016948,6.442089233848462,6.329486018922296,5.582739639901974,5.919135058334673,5.508713867205501,5.691771430776307,5.53410207801772,6.098895335541014,6.39603101388086,6.195621227680904
UFL1,4.817526051379355,4.509385483456395,4.39252350735034,4.029770897406524,4.678274769839171,4.124253682075544,4.226439167802806,4.139641390130694,3.7804780886850287,4.487621402744668,5.026640734529693,4.116090232555822,4.233220843471891,3.6203987305971976,4.110187823966025,4.094633009771183,3.924850500011846,4.517691431873257,4.329015928465038,3.933308245834638,4.474611258730191,4.849253707768879,4.102700118384911,3.8265891618200065,4.73687542290827,2.6700811807177116,4.1222419992983586,4.939268898669945,3.1625645424748465,4.153083808161576,4.130939104363684,4.799766000755542,4.073134704630215,5.317423467856008,4.177917792195843,4.373724763309691,4.708981768862232,4.008567562319834,3.7263298914808582,4.690690857538843,4.525216969408322,4.412314097709625,4.719495607227801,3.701804084254468,4.841439806717895,3.8314212612975154,4.8366613979795945,4.541384738284358,4.737546162088706,3.542778069268753,3.8853791285580304,4.343869695044584,4.315399577534274,3.9261797441662183
POLA2,4.497644297426129,5.265069274043456,5.768986187394277,6.790967476444524,4.383731936665072,6.300691170653149,5.029223167125091,5.2671012761884715,5.795891599226753,4.469345515449019,4.110822574047804,4.483241808987515,5.394839932547471,5.90596697519228,2.5961527749603452,6.056655054442357,5.239779898862369,5.486971744370407,5.885537759668872,5.061763239189803,5.018465042768392,5.182632713616147,4.867219424261659,4.949520926201048,5.384550655625356,4.272187461752219,3.760944774176445,4.9515038713851585,4.185604934030752,5.26149696642253,5.465994048466724,4.540932390513642,3.898808141243612,5.344966937959644,5.3153742156401895,5.32334124369756,4.855845221303222,4.98041380647353,6.01079326327243,4.689712897456401,5.699296206696241,5.447337845615015,4.704462552715645,5.483686815519209,5.367860268806084,6.437282678016792,4.945308046925048,4.13458238981889,5.225556437737624,3.992514668118634,3.897908364606362,5.649494750444617,5.519202199727552,5.54288328850878
ZC3H3,2.9260924314222927,2.568674240918178,2.6567274578326923,2.7631544586291854,2.478187490357016,2.8622649051119216,2.729698500851036,2.6433898353705776,2.9507278146454516,2.934154131099653,3.093355655926028,2.694699705373392,1.9539431184602745,3.0764034617388023,3.16221970581971,3.333045835535178,3.2251129415421103,2.9237272838692534,2.9183633343433164,3.075621620287681,3.017246711231504,3.206124310531953,2.4818543135660636,2.786303611457549,3.355505445524308,2.3820197620419785,2.4067352924014016,2.7717820725227877,3.437940120098832,2.793575479220448,3.199179192540135,3.1042544574066175,2.427343353093121,2.5029466583032924,2.5746682995743706,3.0209288396571123,2.6150748881015295,2.05852777519136,2.458812438458866,2.851814991681932,2.4284613462602436,3.2084017646666396,2.583856010314267,2.0653896367772058,3.2367711808736845,2.6337752770858907,2.7653246916467875,1.9423380869643765,3.349130282615897,2.47745715083959,2.5286038228989316,2.7256560971460253,2.486601115094027,2.680117278108273
CAPN1,6.433957593863003,6.930583599572343,6.736888948956253,7.272993620139553,6.2588656122681785,6.934174422477767,6.414598988602631,6.4344664365777895,6.693835392482516,6.979831007881183,6.440842596867594,5.821182116493306,5.9149280215402325,5.987382265578079,6.049240856325202,7.120455626197687,6.821735722147252,6.247688309962812,6.722192760895903,6.630214695535076,6.220047425237245,6.334770264573143,6.40920082732487,6.561442231764745,6.338285344545032,5.803609361963602,6.460392002651689,6.314667526469542,6.504917480724965,6.001351892999959,6.988355214853186,5.84988670085056,5.681336813930132,6.8418850856861955,6.788737905582548,6.300596001726527,6.780769399344525,6.4087322379341245,7.126952213152189,6.54394278982819,6.872373229293709,6.411190636015464,6.9599092257937345,6.241476032493449,6.929956652008415,6.224349037202712,6.571651025661782,4.513345458124133,6.7475216725404215,5.790633911963225,6.993436609927599,6.779088961582449,7.001126665454284,7.04877020836693
ACP3,0.0384642767095337,3.2966600312235843,0.9250917538402244,0.1163128506781608,0.0,0.0,0.0,1.291462110406461,0.2135339256218665,0.0,1.017031080527841,0.4274323953299438,1.1573283393839735,0.1380083786697878,0.2882853180887503,0.1506753474865096,0.3920030184030246,0.7752671929288986,0.206068031590111,1.684518051266815,0.038389823621774,0.4968089842564708,3.4673838307577305,0.2313513006547105,0.0346143738232586,5.885181425375134,0.4783619919519108,3.4313194136262015,0.0,0.4563446232317065,0.7158494522218769,0.6014863953455468,0.941584124545217,0.476665791445222,0.2676999833016538,0.0282904871257432,0.2429280472857945,0.5571110550261593,0.1341749305291099,0.4438336459248655,0.755578120596329,0.1659556611757923,1.0257729906210336,0.1049297204199997,0.3134072388253833,0.3128765674883977,1.082389222098955,2.4406944560041732,1.3898476143842933,0.2862708296617046,0.159096956633403,1.2027938233454825,0.9451402122309212,0.6844013501558587
MDH1,8.079303435529678,7.946374118576754,7.729423612741978,7.437477445256034,8.45330767848614,7.654908074398165,7.906860539148744,7.067864550491981,8.550065672568671,9.052888614085306,8.131784952642189,7.373630812592043,8.721977529394822,7.974334278502319,7.100189246677336,7.858528120522411,7.513546014151206,7.645435076561656,7.840519883086157,7.835349356992065,7.826351453809171,8.155126863370782,8.322338302965917,7.9678717960875,8.311348709192007,7.281327329659484,6.684622400996462,8.35490610505886,7.797927346292074,7.545088031888972,7.432683866286983,8.059750035031534,7.195770816035253,8.032178002360418,7.973266860993293,7.870352388803863,7.898051108564756,8.260477368653417,7.993079908712995,7.269884070570121,7.9052305415973825,7.581034831981438,8.19863165886819,6.9456896296039,7.15842791990872,8.006006223460133,7.143179104762884,8.099447756643114,7.826561198204443,7.22198338507479,7.525755692829486,7.099147897148887,7.640534169391095,7.34707208770046
SLC30A9,5.489469077835955,6.018166789149138,5.8639087242583665,5.744564778371409,5.953670328905004,5.976079468318486,5.124191635034787,4.765752195036105,5.737218945236022,5.173751080336057,5.2402150929285485,5.548294814367897,6.136632315592628,5.219098804654958,4.85780686625258,5.873335829421037,5.433660546963335,6.16969455258,5.854978061305874,5.419650123058299,6.226192520326269,5.4969480237295505,5.9370877541824765,6.073824516821657,5.619539196874976,5.002792517263349,5.060151170946765,5.767683927248434,5.271843961153384,6.148681976824193,4.717522892954834,5.173978884071402,4.984233873175568,5.255901006606035,5.879597952162486,5.649118189624462,6.225675965560765,6.434299622675022,5.678300125924381,5.596255365589787,5.747755277579067,5.2541593853325566,5.33607268186594,5.26742717986736,5.633896145919079,5.35955279580039,4.86934830973407,5.545891168032852,4.4293079778638305,4.301690065536495,5.694804992449158,5.420209521398442,5.933442808749221,5.360216768536074
MTMR11,3.85908498054938,3.420520129700285,2.927612057425855,5.248705599592851,2.8876812293429923,3.585815842864851,3.316448444735371,3.063178472008265,2.1255783700140536,2.5912964344432066,2.2128525586191836,3.514602026442041,5.117624402070258,2.827020241340605,2.228436999080454,2.897492149056363,3.130883108583609,3.417074768589186,3.2408577184526153,3.5526844656885124,4.330135281293102,2.910794051875088,3.5598833312483213,4.0371976998752945,3.472721703043002,1.5695348387865744,2.200077420284813,3.527745971281797,3.5001009266456125,2.925454508455885,4.180673018614044,4.084149326846863,3.2450164088927247,4.171847313573341,4.962188072663802,3.1174839416611904,3.8156676436381822,4.328872358862642,2.172199459794476,3.8053027752708193,2.442303925129059,3.411032976376367,3.0132621445727645,3.2863858754504967,4.114666861121791,3.576352825969294,4.939884762983293,4.494921169136743,2.869529934521711,3.3084963071833036,4.129555042362515,4.721460159176075,3.705137466719021,3.301716400658465
