,arc1,arc2,arc3,arc4,arc5
SPATS2L,6.6405034581197775,3.4286176878183774,3.703906962830888,6.594809020121065,2.9697025999569333
SPC24,4.560212794635117,5.0759112468622005,4.71236998861786,4.543798241252386,4.775538325392302
SPC25,5.256564718776692,5.657789236866031,5.03482899878938,5.220701956112917,5.272799943432691
SPCS1,6.9693057441211845,6.45377134496062,6.823055199243855,7.057609473616571,6.589675756012241
SPCS2,7.70909911055182,7.572898717657571,8.047264509647842,7.504870239941764,6.992599458401338
SPCS3,5.797418841794147,4.740287632735079,5.414373581075541,5.3777821056688975,4.89487140821838
SPDEF,0.3719153135235219,0.02819613816719657,0.4769983402651907,0.1338410308528123,0.39675423464250925
SPDYA,0.4807916658751784,0.44700665037420767,0.4587860162111885,0.7346055098783091,0.5545068486253876
SPECC1,3.5733461927457384,3.111658687803414,4.352839085663068,3.646037591627062,3.9127712035481372
SPECC1L,4.173164490122953,4.9165675843831,4.318646804564658,4.4545477509124085,4.6274911418824685
SPEF1,0.06434312240115986,0.4302986770526238,0.6218222782764162,0.739468643711387,0.2499366712867802
SPEF2,0.7018779198484589,0.7372815801656513,0.3180689061801621,2.5273787596864645,0.7165548127989659
SPEG,1.2019468075537212,3.2740731272872114,2.393420961733571,3.664976678910313,4.610625292928474
SPEN,4.91151373417581,4.790862976495915,4.967187959947997,4.931794911758559,4.831470987143356
SPERT,0.08968211522507319,0.47181218153738214,0.6425527013055932,0.24600106581995873,0.2242753224253102
SPESP1,1.4598407284090014,0.26413680121163086,0.33009803253439746,1.5061788948554673,0.8263619705443139
SPG11,4.374498172050118,3.656778958878241,3.9724902350679097,4.067905127363354,3.8306109599330873
SPG21,6.405270384330467,5.681454065498837,5.684149441874908,5.950339108445985,5.667677351241243
SPG7,5.319407494587876,4.552672599954179,4.534309617558685,5.327857907829309,4.829278489288997
SPHK1,1.8952243643859954,0.06235495725052287,0.7808041026978633,5.1859692586867325,1.5301868128915697
SPHK2,4.215699752970681,4.03509082693535,3.392878014577142,2.938064010939058,3.5415485169716012
SPHKAP,0.12481806384035482,0.9575752224562346,0.7376240789834971,0.4647887019117324,0.06141277937414158
SPIB,3.087993562606208,0.19994368233683152,0.15775048063443153,-0.1659084902562039,0.46153507800971105
SPIC,0.7287599297236536,0.011583478107347236,0.08367661251683467,0.23565875532538516,-0.1444279776268768
SPICE1,3.3430645703005952,3.794461941378314,3.671555349888974,3.4756252492983717,3.5743614721064008
SPIN1,5.479265033715982,6.443613335491064,5.809550732203769,5.515246703481157,5.349861549205093
SPIN2A,0.8191212010144843,1.32726158307546,0.7737347790089539,1.371030935157984,1.1782442739483565
SPIN2B,3.306292299983101,2.730676672308936,2.227091105359766,3.5660593113560197,3.208421443766403
SPIN3,2.5107649815003867,2.964080448547727,2.947570336821532,2.5788973438630434,3.0582640756673762
SPIN4,3.746223973786638,4.989472672816245,4.9312100180331795,4.123941359349272,3.5902043649522577
SPINK1,1.6474515365201832,-0.4140745053347911,1.4299324601230177,0.6814297442991758,-0.28652408145599423
SPINK2,0.8217158414229669,1.1668115172695503,0.8212653683720658,0.8504551123410691,0.6053100259108184
SPINK4,0.5793185295082829,-0.16241283034558676,-0.062088208655852434,0.241951181015959,0.8790817683426783
SPINK5,1.60279728694257,0.718240884645309,0.595419490550773,1.2760051014615394,0.719753346812157
SPINT1,5.393278665546908,4.972339795605402,6.951494480725322,1.3108286430822544,1.7484419646251492
SPINT2,7.336314182174379,8.457858107429761,8.639655489676864,5.271095598647982,5.023193267466244
SPIRE1,3.814901952129102,3.590369128440312,4.155537020336375,4.70077213155365,4.18235893773985
SPIRE2,3.0663424065759175,3.873429393295457,4.120707231516477,2.6766213548921227,3.382372199359776
SPN,1.1028746346012106,-0.06277385324203366,0.17456456568483172,0.01044906015347044,0.24042409049519625
SPNS1,4.621221365361752,4.1339570454418615,4.683298814189227,4.98878590414105,4.508763723428766
SPNS2,1.2301009669295146,1.338114640388056,1.656492322862025,0.678793763608164,2.9464044818686626
SPNS3,0.059544007988749925,0.035288056518690714,0.19068326289115606,0.10035007737565066,1.1651658012682096
SPOCD1,0.3593836523997178,-0.03268375472779628,0.20345201099927546,1.6662973050740624,0.17700383971316302
SPOCK1,1.308642931655951,4.323453098238112,3.7284265755512185,2.9940977262220603,4.82222250110879
