,archetype_1,archetype_2,archetype_3,archetype_4,archetype_5
TCGA-CC-5261-01,0.3215564576603191,0.0,0.0,0.019102760495252048,0.6593407818444288
TCGA-ZS-A9CG-01,0.27542722916255485,0.7200271187131885,0.0,0.0,0.0045456521242566925
TCGA-CC-A123-01,0.0,0.1365493138049238,0.6891361555979827,0.17431453059709348,0.0
TCGA-5R-AA1D-01,0.680520365811512,0.0,0.0,0.0,0.319479634188488
TCGA-BC-A69H-01,0.0,0.0,0.6473290249697053,0.13534196786630878,0.21732900716398584
TCGA-DD-AAVZ-01,0.28543777423631833,0.08019322388510587,0.0911091701956076,0.33799200080754715,0.20526783087542103
TCGA-DD-AAD0-01,0.0,0.726715711123933,0.04989607724812426,0.22338821162794276,0.0
TCGA-EP-A2KA-01,0.1449128178236992,0.0,0.3630773626335855,0.2515198814504873,0.24048993809222796
TCGA-2Y-A9HA-01,0.0,0.34139143881432654,0.018376588789405457,0.37587669913243205,0.26435527326383607
TCGA-DD-AACD-01,0.2833636364094653,0.2326954251071001,0.48394093848343467,0.0,0.0
TCGA-DD-AAE7-01,0.7049024180176545,0.14066871198348707,0.09485250890055849,0.05957636109829995,0.0
TCGA-BC-A8YO-01,0.006604633553165877,0.0,0.0,0.5892949996914372,0.40410036675539696
TCGA-DD-AAE2-01,0.5187503100809743,0.0,0.0,0.4812496899190257,0.0
TCGA-DD-AAEG-01,0.4343878199182075,0.04715292798119595,0.19524147505027994,0.18652264649428416,0.13669513055603244
TCGA-XR-A8TF-01,0.0,0.5489316742533442,0.10020308067003314,0.3131136256416159,0.03775161943500672
TCGA-CC-A5UC-01,0.21761568345653381,0.06220009690858488,0.28088599331570124,0.12732903037706272,0.31196919594211725
TCGA-KR-A7K0-01,0.4021807829978046,0.47416777245042335,0.05226566484522913,0.0,0.07138577970654299
TCGA-CC-5263-01,0.0,0.0,0.0,0.3295132764449609,0.6704867235550391
TCGA-K7-A5RG-01,0.3688930935749561,0.0,0.0,0.30059481833334567,0.33051208809169824
TCGA-G3-AAV4-01,0.0,0.881431386639605,0.0,0.0,0.11856861336039519
