,ACH-000828,ACH-000117,ACH-000017,ACH-000276,ACH-000554,ACH-000818,ACH-000856,ACH-000223,ACH-000019,ACH-000330,ACH-000643,ACH-000573,ACH-000711,ACH-000248,ACH-000783,ACH-000857,ACH-002499,ACH-000759,ACH-000196,ACH-000910,ACH-000258,ACH-000691,ACH-000147,ACH-000930,ACH-000374,ACH-000148,ACH-001705,ACH-001392,ACH-000668,ACH-000876,ACH-000699,ACH-000044,ACH-002921,ACH-001396,ACH-000352,ACH-001419,ACH-001390,ACH-001389,ACH-001388,ACH-001395,ACH-001683,ACH-000536,ACH-000568,ACH-000111,ACH-001819,ACH-002401,ACH-000212,ACH-000621,ACH-000849,ACH-000028,ACH-000277,ACH-001394,ACH-000721,ACH-000902,ACH-000097,ACH-000927,ACH-002399,ACH-001391,ACH-000768,ACH-000288,ACH-001662,ACH-000934,ACH-001393
FOXA1,7.443871828397763,6.800110406833044,6.4727915502581554,2.6914403643595244,6.5644879214094125,7.72644297740515,2.7062144621633424,4.101658479466052,6.481883367844556,7.458340988088958,1.75445569770023,1.6268689607388949,1.3398500028846247,6.3569765712424955,7.597680143715891,3.080190331821491,0.9980756046158282,6.886013548374818,1.4913554410171894,7.823035987264654,3.1544859978649207,2.0917979848301047,7.127468202199418,0.3091971465762582,3.8396573152446383,1.0044510543335332,3.4724877714627436,6.466240457279997,5.089536285483613,6.251567620608247,0.2114496096381651,7.151361627828833,7.562936887994376,6.434761649910092,6.3611928507091395,4.827925698827859,1.4363484286019186,0.2450660152568734,0.1274048074096716,7.25933840501785,7.966442003652197,5.170501964073833,6.770736562616907,1.638514110648858,7.338353098387148,4.541260821493496,0.1434822373830709,0.1182507388854581,4.480051804598486,6.883730773607541,7.44483268635797,1.3938774376717902,2.294403133635591,8.077130818194266,6.884451397465634,7.448364134379534,5.3929939568017655,0.8676869615567205,0.0874098848839864,0.1070731703749834,0.0976175381762827,6.918052238602539,7.704207994954311
FOXC1,0.0463974618369106,1.5122218288537652,0.1251855557450391,4.846573547034467,2.6907344311882375,0.2750440086348884,5.274798378168331,1.353611236778225,2.044656403704397,1.2035206755333148,3.0813498544599307,1.5874322031164636,3.668255307217964,0.0534492004075804,0.0707671271210338,3.54399071966485,4.941594640674749,2.729389621948504,5.314377502537862,0.1712196399282192,1.264037932030067,4.257802675737812,1.0485919321515054,4.340733160587732,3.768851251609949,4.865844599935519,3.1059194007466826,0.753350373663506,4.6448887897972915,0.3188200697235349,3.19499160562782,0.677625502277863,1.7178376121011416,1.3379222723845647,0.2880360239956935,2.650877121695336,3.2536580435009848,3.061370112494659,1.5693258141919848,1.5185149965024294,0.412280762302349,2.5544513286597725,1.3580135931809365,6.982503089059552,1.156590775139226,3.588348856655623,4.298848902929769,3.1188331260346223,4.34085419653068,0.9445084092771856,0.5446772712038679,2.846152284131682,2.055955680705946,0.0099146783470355,0.444547278959667,0.1713772244956342,4.390791481310002,3.715728669931993,2.717357281446469,4.365895463147418,2.1631670031000243,1.6153503762706285,1.528146198777285
GPR160,7.091033332787946,5.308768588933385,5.930768083195158,3.5807243763087193,6.687088690689267,5.764131148957936,5.349467898934956,4.394095650314145,4.519598514277713,6.001840515871148,5.444299323546172,0.9314251262669074,3.5349082398513954,5.587094910429634,5.671531159759134,4.257153975130232,1.8684892305726115,7.234031816468515,4.380847175150208,7.582623740652578,3.851219331456993,1.866029634606215,5.878006757305562,0.452748287972334,2.8188403376800673,2.0193211777232247,4.922930429637512,5.47844768159529,3.822505824562748,5.990305955393745,0.9364212240427346,7.702117262642766,4.773263190725798,6.647941882133445,6.567811608600001,4.208064590828594,1.399526595712982,1.5318580170467628,0.152335307859945,5.5516021461042575,7.261333352591791,3.885632929963779,5.586656672263223,3.3456915838405723,7.738700293316442,1.9359122870313616,2.260341869695649,0.5857250039621706,4.277315300489888,5.4860385547322,7.771601711430352,1.4766668282182296,2.265853921067487,6.812780575735222,6.934752370963028,6.154937569379657,4.1472741319332425,1.790884613718502,1.9961537017939457,0.7310841615226285,1.6570957481707542,5.861471573386258,6.481654145968805
GRB7,8.80526343113277,8.760310779384803,8.05241045968815,4.8375800002120295,9.785045350023957,5.015078244840974,4.567253374550151,4.972844266853886,2.8717313031278757,4.443056253813165,4.171623175761781,0.0862158139416054,7.378763032573781,8.637371148917095,3.4963600815563556,3.8807736709414806,3.624849544489374,4.777014599323117,5.020831079532332,5.561002242253644,5.400824800642558,4.148665709007665,4.415650514414731,7.609784505919762,4.574131791042778,0.1686253494876725,6.51995384665516,3.07389562156159,4.487370579231378,4.303532364106012,1.8406928382640388,4.8947741180919015,4.917560646939059,3.859989419916688,3.304916925217057,6.10914321933149,2.380114343702162,0.8710124798530127,2.1534454279323585,2.2049326041082677,5.998982992460022,4.059363930991626,8.75699990389701,3.3072755039669444,4.772629969165942,8.640465481763766,1.524645452147105,0.1243440177959576,4.149332539113743,3.8908941214159265,9.501090770274512,5.61011830822664,0.2056277294319593,4.879534240031608,4.70924651593434,8.12347479824414,8.090689382295809,0.1997144277350721,1.540815872501163,0.7985159188676482,3.16512406861164,7.207131488620778,9.058489677877915
KIF2C,4.592696220762787,4.566577728962331,5.336169110464009,6.428659987601029,4.255425197399219,4.240276162293379,5.94408302307622,5.679111285439676,4.558573776240628,4.9708674555663155,4.488547142755345,5.665642901397701,6.224167646956399,5.023863001745373,4.506024271260742,4.916175653480363,5.782806928611909,3.3481502524136304,5.880124694671127,5.539735773739552,5.517568612463989,5.115387046161999,4.911130691061634,6.045875399918368,5.685099172006606,5.829560383124781,5.13296337393479,2.5861258055842344,6.327376590863136,4.31914100304885,6.471385833577361,3.9115381975019017,4.5988772997537914,3.076853213497788,5.344125437876865,4.944914653610286,4.273985770711049,6.575729828820115,0.1461220953779504,2.1185989369884894,4.73670227829294,5.832198873648293,4.1244439430293065,6.442439293623863,5.0064640993334,3.412590507997833,5.7406496771835265,5.983447410518563,6.424908655233431,5.173902953489612,5.06095959118156,4.8676839966812935,5.314308613285389,5.4044467595285655,4.923372652507459,4.842149169295424,4.728611693733051,4.572659303762603,6.415199229852606,6.077104107208954,3.2493376279714683,5.130523201477186,2.7483324151959327
NDC80,3.231546074575983,4.100809491650164,3.501120634275387,4.917885211680108,4.3341105678447525,2.7846170489374993,5.84341107286177,6.194307727224323,4.184851545680416,3.273250301951017,5.147925329236446,4.2873614734435925,5.501136561489753,4.116838811739649,4.54714748795075,4.949604965057068,5.577598013763878,2.3598697140289926,5.8755368088953475,3.708518344550079,4.462189774116763,4.206322832600472,4.53909055295374,4.991630681831982,6.2445902717071435,4.8086682071182665,5.468143403894443,2.052641949674391,5.805689709622781,3.4432432799451065,5.808987335055088,3.5035395552247746,3.9181190439574114,3.0586385980196273,4.119538785107876,5.572237883744279,4.855790416274821,6.2589315488410895,0.2306862905977898,1.8540555087992263,4.327888522766635,5.839730370173916,3.838366908290736,6.2479047338683635,3.807756759708491,2.839824580379827,6.307851070945494,6.550358936827071,6.747078524577042,4.133423786660109,4.561515550305748,5.081676228388288,5.184014426777526,3.950095094173686,5.105376367552719,5.090590944448039,4.503056095384332,4.758079271227885,6.018253600668459,6.0780354942904875,3.059223739922544,4.523756393155101,2.216299644848638
KRT14,0.4413060533033912,0.4469422072454876,0.8663003163748854,1.0941482215715217,0.1458769734586504,0.5691760756327391,0.158307293898396,6.090883062967466,0.0737215372384243,0.1054246454477013,1.503954183803101,0.5030097765167519,0.3768849001510349,0.5566579722321414,0.7421675076629556,4.179136792753002,0.724665113300012,0.1036439999434375,2.0565315071746015,0.0492306605799007,0.0180558408753815,6.406608095718886,0.0491232958790215,5.618050670053344,2.07050267804877,10.442311141784776,0.2713886221404851,0.0,5.769086719578154,0.8260110691028578,9.63299338014554,0.0491358454122828,3.663412937955597,0.0731388187737053,1.5031248074485044,0.1145482667084707,1.261374351822658,0.0747205230089644,1.7253659852066536,0.0208214809083977,0.1480112653242065,1.186741409294318,0.4200910548903285,1.8391977401050563,2.461455217991515,4.748482701520504,0.2394542573047405,0.0,6.075215990748764,0.0915292391124343,0.0485947219734467,1.376768238602361,0.708140433218904,0.3121307430870528,0.7539955340823226,0.0546706899016688,1.8522346045707896,0.1019646649425341,0.1217475072770599,1.1277125102298189,1.4174771966235655,0.3397189076014284,0.0854681676052981
KRT17,0.874628592480775,4.116165107955498,1.708425641821561,2.430403039194808,4.6111310583995175,2.21088754922081,1.64412392912887,8.653368191097277,2.0216325170701523,2.2080177548958924,9.812870402912235,2.4752094267850304,0.496929622215724,0.9795629786330192,1.5189127584165805,8.503940990020691,11.078110769388855,0.8868739613895568,6.402722176845605,0.3196549259064463,0.566360237681688,2.301900733053199,0.4917125389259837,4.271059577155451,8.70181932902442,10.031935488141048,0.4440786325661506,0.1807360246644766,9.25269617808252,5.4201556129308255,2.9084978240850785,0.8724560726278062,1.385348200650388,0.1847385828181366,1.3755065803174762,3.3444720391307405,9.109222113383725,0.3249396051135715,9.530341955762152,0.2270287926620055,0.49617802653171,3.3860342199175655,1.5662403964487948,7.0449732670158856,2.5439387698340283,10.336071342534476,0.947166409699455,0.5028468851721926,9.665414090660544,0.5628124280432572,0.8429925046521447,9.16776184266357,0.4982008191857403,1.1431713480427208,1.5163631678134064,0.8227586956911475,8.999405329305281,0.6816498568215413,1.849342793943321,1.205204812786776,1.3169045509389268,2.3179349647427743,0.1018920736044004
KRT5,1.0952830796719528,1.2505735697546712,1.2527002459170942,10.37827317738627,0.5165658890661182,1.270211963158235,0.6623431530871113,7.355536101941406,0.5790449494860677,0.8295995522076262,4.897230743025254,0.8748543971961465,6.998105219036643,1.7900713684172982,1.457946189834329,5.677302450452364,9.19427915958114,0.3347639014602364,10.919846557799463,0.392239377736073,10.360594727615972,0.8931905528512946,0.5478160090527375,1.3910967987503786,2.178185582552943,0.7632602854083046,1.547469571671091,0.0321445819135478,11.020403578899751,4.601114092038103,8.990010334592506,0.6044461858458855,0.0,0.1783054345149027,1.137267427062079,0.2081089274439159,7.43724438734714,0.0,9.411091465026924,0.0308996258871444,0.0,9.697094408290742,0.9030637292125244,8.936985321696588,0.1832743424936262,9.403525506047504,1.367415799684932,1.4045053454929406,10.317943916132288,0.7184892024178832,0.1887882922363092,7.399008696020149,0.8610890902030066,1.1230238257504817,1.5091181416145911,0.5218186293764582,6.167691103000515,1.3205424424284595,0.7332771055487867,1.1067637129838055,6.908212460300535,0.7435054893595604,0.0221362529897465
MAPT,1.8277946408331032,1.0040986398367768,0.0734706543761955,0.8188947243533704,1.94926971421194,5.868731206913666,0.7453242569974408,0.1902722387127776,3.908284527189607,3.7371567385960858,0.3008722671009696,3.092652290701032,0.1620798139948648,0.1880071208322677,4.88508622529017,0.0493714774904753,1.440936256559895,2.5794577484755337,3.3269183924976877,1.006815039116339,0.0566542741770232,3.9745935531991834,4.324277773335891,0.8995963874037963,0.5086852215233014,1.2312480659589409,0.6737065650028716,0.5474567390591909,0.0838451218233438,2.864762612137838,0.3169670914044872,5.162004544001797,6.315817984429889,0.9354823781382424,5.838982011813966,1.7681250274685771,0.5690798069228575,0.5483833549726237,0.2202717505578966,3.682640711428612,1.849122570919432,0.2284887180253061,2.324868194887364,2.0373962798643417,1.443023090620804,1.785316186301403,0.3196109981496377,0.5894432785993058,0.4426908860234939,3.4739427298465735,0.040931696660435,0.1037057621952339,2.1019424846433985,1.6581612018108156,3.485220713155906,3.921664828292332,0.1433137384507576,1.9223691344728304,0.3454406605097558,0.1066002498227747,3.3098295605638386,1.2142305162026916,4.574216579930736
MDM2,4.856373235818737,5.4107447367972865,4.581839294510085,4.832895076243724,4.221637385141035,5.616222408584339,5.605070542171939,4.421701312664405,5.9146290989155945,5.01478375262707,3.4088436265929256,4.909849892253265,4.349110462011955,5.286921796922077,5.214723213117083,3.8736360489381223,5.361364825533009,4.841132811241226,5.170822399195175,5.012823401996805,5.215981391022945,4.010806687666701,5.409947539309891,5.18739958484488,6.820000210363306,3.757929981317244,7.61083291717661,6.199892167332735,3.94940419744591,5.176857300639121,3.559920030618075,5.538342604361663,5.8317227308157165,7.084085530773261,6.301335226048967,7.6139662229150735,4.487055380170907,4.0246033671406565,6.105623607083681,5.904472055321605,5.07222158883649,4.906380753283289,6.8500367770531865,4.926293622413215,5.6628662986320055,4.639978790484316,6.333214398945722,4.168930802372912,4.555484886027566,5.557030157819628,4.995258373404689,4.440301111382986,3.7888840414505607,4.6628264314115295,6.776511991928145,4.513288602524751,4.399458236767289,3.8606847568819047,4.319914130238149,3.553004086602438,5.247365512241373,5.397573672846539,4.227787275837239
MELK,3.7122105701654817,5.42229019594783,4.873695101162064,5.386800602063423,4.80142253958818,4.21816118709516,6.073948733659099,5.821085149863121,4.369668879497431,5.192426966541442,3.999070966002515,6.023306369211818,5.258741266530782,5.0442891922671755,5.741682700372974,5.0537760397588345,5.893413179910382,3.9997384878235818,5.2350951680741975,6.2177696870662125,4.818564283477907,6.088419370353226,4.985395685385309,5.336897473853008,5.9417284329526066,4.6460877549118855,4.455070718385334,3.2240665216415096,7.452249478494612,4.21727725401977,5.591009130839571,4.675742552797876,4.079958315420081,3.664790006133715,5.366724364081358,4.73804901190782,4.031483421014341,5.25789693934237,0.147151674009183,2.634504984888658,5.265425643704045,5.887074358082536,3.987057045111446,5.9470489290405535,5.05492659916061,4.090836497311354,4.828271065968902,5.768568110020472,7.045901603580771,4.934563678546595,4.1424787906422464,4.054214663073315,5.4529709503933965,5.442907013443892,5.357467551704849,4.640227580388134,5.484557083669773,5.540002463421128,6.183679046216936,6.4645898575335545,1.9930547664431584,5.900975458745984,2.791976560513773
MIA,0.7097052958021146,1.0063482974004565,0.4622429199965161,6.966937979278457,0.7260098238956979,0.3596752145965463,0.8177607674213436,2.7563252059494636,0.1284187899146645,0.1312167454496377,0.6411029797026876,0.262362193812371,0.0467732155089708,0.1553088456191377,0.3881013467981686,5.069126417126549,6.725959234509188,1.4668880996082203,0.0861899926192015,0.2503831672360558,0.1091626140838686,1.3035937335599606,0.1733846005393677,9.218616511397784,5.520994184157684,0.242375680891147,0.1368279219980378,0.3182404741026309,2.8456747040920596,0.5794302322172681,4.632303118989574,0.8391735478839614,0.4419837679134004,0.7996004494199,0.8143691267239286,0.3881763089460664,0.9926720062198076,0.2220947832591444,0.0,0.0,0.3073061095104634,0.4241137376416408,0.3928350513273509,0.8827197302332597,0.0,0.2511179580488958,0.0590201790095149,0.1568250249964569,1.6252798423106052,0.2372039174398564,0.6112101587975656,0.379940293485183,0.3084319421694356,0.2267119724566478,1.2969918030362588,0.8226918115104099,0.4459766640953098,0.5266037119052936,0.2646541236917572,0.3886535501018144,9.103531734405774,4.056228012831245,0.2070319741651789
MKI67,4.97788435478791,5.999186000233538,4.974630260895077,5.542722361858322,4.186682784634687,4.315203917089468,6.501303786625425,6.717703837438534,5.073970149274293,5.3314974236440325,4.604842295077732,4.803929610770113,5.494828389983257,5.500626803395691,5.435275210492877,4.725435791905312,4.476718665918673,4.904749009228336,5.5657494793688445,5.883022012688902,6.680450952843376,4.998962690111448,4.698196248545589,5.40449103983746,5.755154643177265,4.794873297116622,4.638931087926818,1.6153927543971334,6.098150021092011,5.208248016926407,6.8436698529179845,4.238488814467018,4.23258401565135,2.8987655838107083,6.168904735519959,4.7605775834439745,3.360836200842184,4.65422929587252,0.0655144096273852,0.9635281315475632,4.416981572936506,5.163901213814542,3.782073015433853,5.936871106786332,4.415204301249894,2.7591132129331695,4.501267158015488,4.79814904197736,5.644816704855926,5.29484127140614,4.679626472844927,4.423578170981798,5.106524206343769,5.750381401124529,4.777261891564585,3.852158683663038,4.152921617387785,4.417460993636769,6.300782673316443,5.344611934490512,3.022476122067359,5.123177822111987,1.8208896657383795
MLPH,8.924910461054484,7.686101279627827,8.353654106118192,3.867392420835571,8.650922488822836,8.267231459189519,0.1504309980359845,2.7647983596671697,8.316516869859166,7.019979842170948,4.365594562729151,5.3069767014558735,5.360409930727455,7.549237899385282,6.935648323067421,5.1495723599436545,2.5459560172113127,8.774029281035949,0.3519380908624696,7.590467288157517,4.186302458719212,3.2178371411811137,7.784935784562166,0.3441956171488586,5.310525535730853,5.180044398514746,6.6599102911735955,7.77514933478427,6.2173935919502155,8.272219194093738,0.5294141865902163,8.724851465644488,8.59826470034166,8.508975264465626,7.497476647549984,6.284908288709229,6.276319853943231,4.480930728296067,5.562721716282609,6.9383210824270005,7.196941399649228,6.336256604910861,8.604230740967765,3.4216690012542124,7.251539217838094,5.707027757366719,6.111918113555462,5.142956592808344,5.73767053911055,8.501252028535646,9.256413930621807,5.149430098159683,0.3299605472533009,6.565478367950128,9.276366385438166,7.680781456701158,5.651815184403275,0.4735988685391781,6.092069979658522,5.647084212628954,3.015984546637991,8.576344511031255,7.815063017192867
MMP11,0.2185046893114996,0.4258008704512835,1.0802619764051902,3.194577220320932,2.0148729990401497,3.5131117041074016,5.568260168801403,1.0564170539494795,0.3992706431804119,2.036992061700007,0.8011156022850724,2.560184238525184,1.4322164952483254,0.5677352634509923,1.927430014365888,0.3602620059284062,2.752386802038603,2.525119225926728,1.9348146340449517,0.331717826412357,2.233443283327111,2.0475139597580676,1.6568121043057686,1.7880759334996847,3.0467232836241886,3.967104035337675,1.3475409385688908,2.5623425697342443,0.8284951040803785,0.4702661310143418,0.9909425203111636,3.5320176657058937,2.35367333516137,0.0,0.3154097221670713,0.764652735540157,2.06826150180957,2.3386668641650026,0.0272871300898367,0.6670510079474605,1.417920007811965,0.0290754210279647,2.0799071303079013,0.8801212653419107,1.41931235712476,2.378850062005714,0.7915607179180711,2.1757577128322887,0.0896622073942851,0.86565677042154,0.1836707103224734,1.1710851028969342,2.088687763232999,3.0667711871282086,1.3759291086083285,1.5974596634040583,1.4584974991358957,1.835333943838613,0.7027913909152379,2.6774473534986285,3.330490996202846,1.2391963801356345,0.3546642894243521
MYBL2,4.547400471644144,5.14000557634612,6.8123185190298035,7.670635006826483,5.107101969310021,5.82433762763558,6.5279507890665665,6.746742715777736,5.649756273021811,5.65651639195558,4.664750192037993,5.255342103507023,6.639414514861679,6.233797965594975,6.366600234136277,4.956804763507264,5.3413880574448935,5.101595452985791,6.154619661559954,7.314125496911513,4.4778003528662635,6.525583448496814,6.095675512541244,5.251821327214761,6.688306267128313,5.396245132845679,4.551866651421926,3.2031353641631224,7.402005835174163,5.512030889212053,6.444809500770267,4.517124485805644,5.153022988758161,5.3053212350691705,7.322730370891524,6.793492766156821,4.657742887873447,3.775851231035541,0.0632433719061233,2.818701294758397,5.701967610655402,7.439057915889076,5.035456758549357,6.5180582532387685,7.407879558176509,1.8923249615975892,6.052072395847885,6.6337639451135875,6.203927411950504,6.0829111792342685,5.900304107556669,4.4517650003882325,5.957749802625468,7.278291473302018,6.7807431575517585,5.029373371927916,3.8874862784568,4.506519431932633,5.123297861637861,7.351151262012452,4.171246866134329,5.520733384492396,2.6273243410558984
MYC,6.056288716807729,6.252419443801026,6.393040306657172,5.118613055844693,5.588483785907255,4.674630131154097,4.230056953086302,5.379354105329034,5.1276250262981415,6.771198920420079,4.59060201943572,6.347761313164307,6.432947718727268,6.463545625279559,5.964821397275842,4.988252949646431,6.950923267298767,3.1394514857962847,8.371502233977845,5.272228527002532,4.453873106067973,8.110989567136613,4.803883127450583,6.730870877319009,7.406043397512704,6.039838071717867,7.032266179242945,4.591547778171022,5.581854355073456,4.986460996356509,6.09900057491758,5.2854281131562395,6.288659399929384,6.160777024565417,5.517115034816677,6.291428588233641,7.6643761702855775,7.0348539737321,4.336161967825918,3.376318169953916,5.086486570240831,5.3278669714020355,5.503625416016986,6.420689554847469,6.879632257529117,7.328719800503824,7.268715089929369,4.73579292798531,5.919418746748688,5.277133008387226,3.4360312124530124,7.687361685115671,8.023305260167707,6.608098067095148,6.186787752778464,5.686531341699666,6.325812726772195,9.083601652047882,5.698846325176804,6.102559457053793,3.892313302874871,4.203686672290466,4.639683658457121
NAT1,3.341856268786724,2.8595720568172474,3.4362777940674003,1.8338575608478789,2.1149666349894014,6.643543090978404,1.2635873329618714,3.5827245885774706,2.552647581795302,1.5703949235963164,1.9841080679573972,2.5098528958823794,2.5544758873030067,2.9008223795330563,4.8879346261176755,2.6689292215096656,1.631155515178374,4.694857911622643,0.2861939301887203,3.270522962285253,2.614879424422429,1.1336884574591672,3.9075444691602454,1.479230561206336,2.397466202466782,1.80180844695931,2.5000014665791697,4.775572093688322,1.873860434531189,3.211161752389639,0.2844110799179478,3.74553853454927,7.844065470549738,1.890333840913061,3.994063737240615,3.668436863932489,1.0021120015712108,3.0155939076065263,0.5323648405516553,5.992809209889097,2.7231609737664484,2.8084839043170526,3.971672298679841,3.334684109931683,3.6925611053998817,1.5093614120499417,2.836097833780995,3.0118158443871628,2.930833829348555,2.3677400799731227,5.948168628314543,2.543302851278926,0.3036545159696663,1.520477566491423,5.870697610799177,3.2661193742022454,2.7179626034448225,1.710393192170516,3.183416640910652,2.292678695901548,0.9398291109381168,2.6473605645196345,2.497001693470963
ORC6,4.529246252236685,4.985263604863736,5.134561855310052,5.741291695046488,6.21881215982585,4.325076944684711,6.264695929307978,6.201884742839857,4.181985076522002,4.378497751119336,3.835661374770761,5.7702608399519875,4.661698302061774,5.3770404342094436,5.292487291620764,3.51263144189279,4.919697612915336,4.053919366995045,5.628204919004101,5.8328469857762535,3.734438666137167,4.412137926267522,4.783027029782045,5.0083031161497935,6.106310626678316,3.900915098219942,4.762800583806733,4.563945173129688,5.510870166017243,4.64805696675341,5.640577549365567,4.194827756463539,3.0705833916714727,5.05647948410697,5.705872874082709,5.61267096536724,4.788727466739813,5.60256674335814,1.140961843522346,3.92462250656328,3.500266678187149,6.049526220817719,4.708650766687079,4.918844160189247,4.648482700041817,2.7512366084366837,4.567295972225942,4.894434610220727,5.133062046174635,4.223862705574835,5.056800263143443,5.449884871783118,4.813309192436985,2.9825811216493703,5.151367716892472,5.773062700634144,5.094341649635845,5.066334643061145,5.119480685047827,5.421620532782011,3.736821317448161,5.518314815325142,2.962365782538661
PGR,0.1099676006648199,0.1253482493772273,0.0,0.8645066969301904,0.0111320567770685,0.8014508912567795,0.0067159588851053,0.0,2.738086853727305,4.526388122886987,0.0123383959918625,0.0413242980280288,0.0,0.0,3.2567766894808106,0.0031459706952257,0.0365792908201676,0.0195382455489932,0.0345693013555209,0.0413481310997453,0.0,0.0023323941776931,6.732825436282443,0.0,0.0240870134473207,0.0,0.0,0.0551664945674027,0.0441156960691003,0.7711401695667754,0.0100178372922159,2.1548456465472645,6.255336437840089,0.0028594713026297,4.20924279477014,0.0,0.0014347678869733,0.0,0.0,0.1569013744656796,1.7835907548561982,0.0021206450528252,3.6271398709655505,0.2299459373828033,0.0405656398647958,0.0,0.0461264114461869,0.2274096244745552,0.0042554389573383,0.3073375888207361,0.0278320579362725,0.00335900873481,0.0,0.0033086309573619,4.8096973987517835,6.138812421479392,0.0,0.0861152440806299,0.0065048522210706,0.0626343026934388,0.0,1.6461396107271566,0.0381172644480081
PHGDH,4.720666999207402,5.597555010376593,5.396666426181111,7.243773791360322,5.015011320070738,4.8304074563712955,8.377809178844961,6.3510204827433325,7.197364150143813,5.732312620820648,6.216974731488291,8.161791969684653,7.310049225351383,6.617061874149208,6.02187277272958,6.468444840308736,8.734452215050263,4.380854099947909,8.269103296544358,7.261286333690922,0.8358683051328801,7.388998845297901,6.941223712992384,6.8125110606416,6.202695889617699,9.030087735100135,8.713898542137322,8.178361093759136,8.866815272861679,6.194597312087919,9.055515634272316,1.1569466646143558,5.598392005469714,7.812588070091863,7.711474257241229,8.62918902455776,7.079858076204606,8.38697041338913,1.9639364521444855,8.83890135743951,7.913715207333586,8.954248665305311,5.982580665330704,8.16393642560689,7.876836145897976,6.1761911047507985,7.566914069583617,6.790863245828597,8.733950820502416,6.210663551993895,7.142985174246396,7.003905764334687,8.236851334153128,7.205871428889872,5.328183025821833,7.29433585741245,5.955631310735279,7.716606856021662,2.316250029731751,5.116614278765721,5.617824467479769,7.473454118414551,8.713737049821164
PTTG1,6.715646312572708,6.970899657913163,6.5897365260699186,6.73514304094813,6.066009517039139,6.048598034879995,7.555164280140051,8.948799391276642,7.235238804143341,5.748249214248127,6.943429095160012,7.394531290663482,8.407093525456386,6.979705275352336,7.489567018892329,7.134333902631947,7.561417791423034,5.872752437471285,7.84414709243305,7.489864012589671,8.612971674855986,7.36261015369037,7.913392096681091,7.80135269277206,7.902857439716274,7.989190109483354,7.334827459833757,5.525176243762433,7.491388153016053,6.92520429349968,8.19259365283741,7.823672944352277,6.963520363459542,6.164422260598494,7.626782247042195,7.859186882554931,7.597732279404133,8.557892521324074,4.322021867017459,6.120067802996532,7.692482994312749,7.356522397551244,6.561926370690704,6.883193124793445,6.434734966442525,6.92879667234214,8.504517112079425,8.33269003408737,8.501785445945506,7.029441842457496,6.470655620621978,8.548733302304086,7.313753753585059,7.148954435485688,7.821397716301033,7.158175425930204,7.488394500842185,8.214498839291641,8.510012465448515,8.788049432631812,5.681182178962897,6.913308315438674,5.566732972838828
RRM2,6.396418117760098,8.452270073448295,7.642651036193911,6.829912968043399,6.7951695101213225,6.331748204387661,8.227389714945733,7.615997389975669,7.438176393173979,7.417093001817085,5.640557305539803,8.100036772762039,8.30772905535496,7.671385378160054,7.564423899931568,6.668417007279642,6.316761218812349,6.623938538423252,6.718293120473873,8.117409342481594,7.572010447702491,6.431211753085771,7.252816789235961,7.264423833339781,7.277677956071775,7.673266668715564,5.611423236053424,3.4460669464722176,8.012054610646576,6.187411462511499,7.256642729341403,6.314957492109641,6.705950263581756,6.404955901044535,8.028104975266965,6.992813740831298,6.0947343386357495,7.097231533713868,0.5755717988104381,1.3570001562032412,6.14456443911543,8.094526395678452,5.257478361894645,7.073638171509807,6.820561927963839,5.436938025398515,6.952333566369686,8.216183218666039,8.271771143455338,8.057103637141173,7.851992592747128,5.429786667436629,6.402700009698741,6.55731205268921,7.596055545712118,6.7865571576885495,6.911715546707199,5.826075561718956,7.857041693937445,7.694859304206259,1.964361663246735,8.624126489659805,4.863076142850665
SFRP1,0.0580601476480123,0.3506115266355753,0.0797638023319927,3.587376993341117,0.3150154782447322,0.0717626693000912,2.049135845412283,5.770979649192225,0.1304551631784763,0.0586891581070761,2.5850370380394048,2.029650767922222,6.703529877413794,0.081256445094112,0.0497394884715893,3.9909094919150663,8.330119142952348,0.0634049185475112,6.202096390319279,0.2564624106750159,0.0404407946611377,6.270160746536303,0.1015640227520757,7.865120807279884,5.5224983605777815,0.5473797409906623,4.114875044027184,1.252833437513004,0.1252609526361882,0.2151256387313448,2.7251390901060275,0.0745739387753086,0.0,0.0727232310216204,0.0699921885998957,5.727117221497287,6.721509375424886,0.0,2.8271198593212494,0.0,0.0110747914076693,3.5668516774736623,0.4654427236083707,4.12116463755694,0.0,0.0158957256835733,12.107638835469189,5.034809964976045,6.108961380846698,0.0393096818355534,0.1200254057329005,4.100010482527183,0.0644221086672446,1.388294256204634,0.6519118264624895,0.1531204607505126,2.917592152010755,0.032746912985881,0.8300605715351436,4.388168868024629,4.294826570953815,3.977096712496954,3.319558687694514
