,ACH-000828,ACH-000117,ACH-000017,ACH-000276,ACH-000554,ACH-000818,ACH-000856,ACH-000223,ACH-000019,ACH-000330,ACH-000643,ACH-000573,ACH-000711,ACH-000248,ACH-000783,ACH-000857,ACH-002499,ACH-000759,ACH-000196,ACH-000910,ACH-000258,ACH-000691,ACH-000147,ACH-000930,ACH-000374,ACH-000148,ACH-001705,ACH-001392,ACH-000668,ACH-000876,ACH-000699,ACH-000044,ACH-002921,ACH-001396,ACH-000352,ACH-001419,ACH-001390,ACH-001389,ACH-001388,ACH-001395,ACH-001683,ACH-000536,ACH-000568,ACH-000111,ACH-001819,ACH-002401,ACH-000212,ACH-000621,ACH-000849,ACH-000028,ACH-000277,ACH-001394,ACH-000721,ACH-000902,ACH-000097,ACH-000927,ACH-002399,ACH-001391,ACH-000768,ACH-000288,ACH-001662,ACH-000934,ACH-001393
NIPAL3,4.531200527414601,4.555540102815834,3.638456187605184,3.273317449539747,1.752311863904472,3.533239390678513,3.1222055478985533,4.340982341168001,2.631253318223103,3.9060535897296274,2.948038236242314,1.9147635021910192,4.384892514624735,3.520887356260495,3.328517680705106,4.0824811956259595,3.1352409818274363,3.8557804515005194,3.0653293145409006,3.2706769418451738,3.3405209671951543,3.174999163227974,4.582080244659645,3.4235203544581982,3.123447690066506,5.369668879497431,3.502381525456893,3.306916933526595,5.6884601404244926,5.056761253286411,3.756318800343895,4.11985414461324,3.9878392697357294,4.710861523627604,5.091509436597576,2.095340474368645,3.661441785953729,2.982133860105026,1.4763039121532755,1.8312489647133052,3.9138755390883904,3.891127507421783,2.125945296820547,2.926876158822542,4.344253292294437,3.470068254746034,4.5483441412804595,2.292887739255754,4.031800985409392,2.779263923410801,5.699340631827797,3.523787751523359,2.338923530872566,4.187165970859719,4.965705799917059,2.645459575342947,4.436021881510314,4.501974085191287,4.992410431240669,1.8100399566772816,2.0131406324940007,3.4462946130084933,4.011191467195407
LAS1L,4.572719929607409,5.402756279483408,4.994235753404838,5.118833126034622,4.868627507737118,4.8991417867012235,5.363027361271576,4.966974882276749,5.404579596378201,5.719766644613631,4.061240486804671,5.863735309417224,6.099476161153026,5.451807851949228,5.452466946366748,4.911269735607428,5.205095309723153,4.688309064971096,4.684325040478929,5.295969084430415,4.674291152054584,5.5196645561195155,4.753609884338887,5.860026678608328,6.172083421103385,4.035219194604112,4.313361959392219,5.684930917876041,5.163736209967067,4.585875918361989,5.07615715041218,4.755811599630788,5.203021003994487,5.0506584089757425,6.205447254282469,5.286086411938421,5.509309467120165,5.123347530244408,1.377823404569033,4.91233849272716,4.578745535971163,5.011285409400101,4.60429672715981,5.315145938527942,6.8415580580382125,4.316044344500358,5.927559912021862,6.286650165056455,5.48698139490253,5.257757427019837,5.621193270345919,5.433356761601034,5.660415265183711,5.098478512200832,4.641465106423115,5.695158678475356,5.357590710551177,4.820863122770438,5.635229098952255,5.631476843145478,4.223739166670862,5.304857801826257,5.134635778174055
ENPP4,3.4495243988889275,2.8662848841304847,1.8306447505802208,4.476828814848129,3.1972709590511266,3.189297977915984,3.5916794169357367,3.808045189526342,2.9407080120267746,2.6807519253943486,3.5159773135956836,2.7799908648237093,1.5365154834465309,1.0760527975159893,3.829118896349261,3.9620584787452247,3.540039672015756,3.566340264834174,3.468765760127853,1.426286227212679,4.105887561848627,3.46409316523824,3.011114519499156,2.567706062644594,3.7272779038910153,0.6592359180866293,1.7658359835816653,2.5162017772971157,3.8665717386114022,4.164271397680741,1.1941627159559511,3.84367236511821,4.209141397838592,2.6037224720033323,1.5196324790310858,1.6171385925228026,1.5139353606548085,4.831831649687,0.3388693494810492,2.40172602421947,4.2799912259039745,0.0546317960541852,2.9797180777108787,1.5430701884710556,1.91306364636144,2.491003900571062,3.2542145752203147,1.811918977389142,4.322317569971632,1.782697913693718,2.2855679343132147,2.328132749068049,2.699873626730628,2.5637341169810752,3.53658759327097,2.451087117170225,3.7163983352231824,2.2946501538412005,2.2313893973073093,2.794989710884866,0.4866155302343176,1.654518030579629,2.8071611757145676
SEMA3F,5.562566040143468,4.860679791377459,6.301741272276705,3.6780380915513624,4.7156243498161885,6.771925183435896,3.8044976192476505,4.620991012076746,4.602925967236246,6.1704318594028225,3.3448398567561894,3.513503378589207,5.361799935570116,5.797002598697796,5.235194757269091,2.144389050587871,4.003674189750752,5.433800734020174,1.660618346132042,6.412915290156083,2.1159088515908944,4.446322407043351,5.211370485772226,1.16093954442479,2.8544325799180728,2.400868509319784,2.276306080332862,5.682674417287871,5.53764085609711,3.972003303808356,3.4474681140108796,5.445293008740089,6.3764084727628445,2.782381304443761,4.444951920637844,2.8438532320391174,2.0185095529462247,3.405686094732228,2.565687341476634,4.5036413156029464,4.990024521235372,3.9687082592831016,5.746952269637962,4.2829586667422035,4.7812442933045185,5.788602194735141,2.314026495608234,2.6822676473312295,5.597614599034639,3.865414079856941,4.4084469350745845,3.976354469915584,0.434121644337156,5.784687187285237,5.5542112459036,4.528127440593505,4.639139531380429,3.1214448290158674,1.6612160140443473,5.067931218420163,5.376404999682402,5.581613367191086,2.1450480746701475
CFTR,0.1293858980429086,0.2822547485943931,0.0084137412247927,0.0216417549959312,0.0085700720851691,0.2850423140415405,2.729948600802297,0.0,0.0101367474797179,0.0813573542197155,0.0075715579608649,0.1710056560915565,0.0,0.0575986065345288,0.1211905036637592,0.0244558563709526,0.1908335391377115,0.0,0.0,0.205685276552035,0.0839989337225121,0.2703686672519209,0.0,0.059752587084217,0.0255717411577588,0.0288873586548977,0.056207546343427,0.1425219218477982,0.0340860923823397,0.515797212971287,0.1136058275299934,4.234738888900818,0.0235846679709765,0.0,0.346567770058206,0.0,0.0126787932340024,0.0,0.0,0.0,0.2952833910076355,0.0699110982811324,0.5743844472290537,0.774330384231079,0.7753101821488466,0.0,0.0352241222535933,0.3519030481604859,0.1157271149472889,0.0225126967259076,0.558902378194599,0.0404323777418239,0.0748506554086813,0.367967032813242,0.2921951302822303,0.2568597007896103,0.0,0.0,0.0412794347072778,0.0677942662563159,0.0051168108390852,0.3454645057797431,0.8689016524126075
ANKIB1,4.2234688884318885,4.593825826750985,4.872262402888674,6.523177708929426,4.193133032095979,5.13201330839061,4.943626007871121,4.2433644256936605,4.799149489864918,4.154145707113904,4.843566848942044,4.517036274167479,4.099522448785759,5.078733640215517,4.5581329109110955,3.738216589573339,5.092820554692786,4.363255196826617,4.978378701192701,4.159362772815973,4.702834822211592,3.875229611188907,3.795413710191131,5.018273633354186,3.5203216649738005,5.28993403425199,3.1134154654041217,3.542530464311415,5.0662011564742615,4.012765309983523,4.960993516490157,4.907179105766642,4.199256160528438,5.113104531034234,4.898382510411778,2.566242832345326,3.0046290268977938,4.272396509037485,1.5516390567343858,3.485761699651396,4.137437945212189,4.160662080113345,3.2268799451411874,5.970124301757437,3.951559820880656,5.839652276837291,4.621723697182014,5.305583902768979,4.317600739786076,4.776393551082407,4.646335493654423,4.2527486806474375,3.4834159583257325,4.888489994123768,4.550722163177769,4.4027085355647655,6.212524594378713,4.1078970616646115,4.652813430504719,4.387714072197806,2.255113948393278,4.043011967698598,4.152175304886891
CYP51A1,5.343166168408056,5.775537856144417,6.369136657172109,7.104043058276176,5.092355455616345,5.73207650162931,5.720532939448235,4.544918080396716,6.299957109302692,4.918023606789153,4.260168713616736,5.623498183229048,4.240825670279899,6.93797990434539,5.74353381753363,5.19951530825834,7.462682214831572,6.473504448166756,6.011070675371683,5.839380176707226,6.80705862390148,2.932461864316668,5.160198176112148,6.913571611533008,5.250184703470954,6.74188490293268,6.234139145161478,4.409160086462693,7.0390067551422435,5.0726546406756885,6.3329513455190405,5.32515971641367,5.212468175457595,7.339823286062415,5.791725527593872,5.12313228726514,5.232825736417307,5.875674412253981,4.986793176040784,5.735367826665152,6.913810929927627,4.722526135512156,4.655838369888878,6.550806800248644,5.590317571978713,8.337059877309336,5.971738965542278,6.00662118012238,5.514466319271323,5.979913299603349,5.0649216424572545,5.150941420361071,5.233270703662993,5.34390166537798,5.853436818888067,6.368848651758458,7.566198681082396,5.681721923529025,5.152203704275775,6.17650429502656,2.232421310935305,5.03836155151353,7.271061445242976
KRIT1,4.613714335576204,4.801753619227391,5.3641276494916035,6.410503927822983,4.941373973671623,5.492333914544719,5.518229824350312,4.652532385084238,5.008338976098428,4.558971663984742,4.434508137039886,5.011057253433626,3.8090851181964864,5.757863329047624,5.343802199791866,4.001586092354026,5.0660633509122075,4.832657139329141,4.985746323276118,5.045416758767218,5.4848599427588764,4.6876430253149195,4.973831657673913,5.700359257904804,3.62015236373009,4.5505805773407655,4.000450771770857,3.7714207995440225,5.729919787148173,4.870123017091507,5.628878557069433,5.418200069718311,3.709665599464051,6.827933318112514,5.462857228019279,3.647947636582482,3.728932707955835,4.644640802481656,2.4394901641443414,4.165743145797967,4.300943703909554,4.80754039949671,4.556852413176359,5.685301051064852,4.560898336256505,5.845013255542937,4.257123795908909,5.621544956332922,4.495835844110896,5.036538499551494,4.357178966944467,4.857791939942466,4.432465065958055,4.965313312133842,5.491365703684915,4.832662202225291,6.341768757544578,4.5807967214646075,4.812564967688402,4.741747408275516,3.4619737670187303,4.844666852699571,4.492077498105238
RAD52,2.982181331172619,2.910663595061576,3.0271805974145702,3.018920762036412,3.7165958819941425,3.5150816332207917,4.570207886632913,4.484067219515042,3.0984616683222916,4.160742743845083,3.0361656983189818,4.85534691718876,3.19924987758127,3.697884997071589,2.6173408037825827,1.9026717635923736,4.539990060342993,3.5368610805354725,4.258654594981534,3.1755357785399747,2.9507744644624996,3.386210848123052,3.518950514924372,2.676721000442976,4.41962652920487,3.395342534552074,2.803607295611455,2.46744904586123,3.3043869179700596,1.9198205829186876,3.497701772899138,4.392674617328527,2.5751307720688836,2.8187503702609344,3.8586474657668286,3.2178604004894784,4.376630732522223,3.357675859948856,1.1642005872447674,1.8344159326082312,2.135364126516906,3.1986701579838943,3.876281184793428,4.368314380395203,2.422429473755586,2.4260902787053684,3.811676528007698,2.5445744082091672,2.505962046746709,3.1419656917971963,2.723021136661483,3.686321229668158,3.5760988207801567,2.7091648907675263,4.969514307522839,3.3295785835714353,2.253148205140183,2.6084473409904545,2.9109321697620656,2.5004859509650808,3.6780380915513624,4.046421211248711,1.6648832805698697
BAD,5.761942103307704,5.393299495067546,6.014951085123017,6.542826037815242,5.484760070723653,5.924444361608158,5.528858829093312,6.21485335337154,5.651565514915893,5.4448161252619185,4.748654438152313,5.5624530881154515,6.423433625328158,6.050362384017761,5.200398416745334,5.231728075332979,6.641765653441678,4.903848112180091,5.467667494980861,6.271072653717335,5.301459612711054,5.774552520247889,6.135889836105557,5.541524131952915,4.917455625064262,5.737646205319558,4.967712744082457,5.380570155983204,5.557584702928939,5.841439806717895,6.518456455824303,5.61213424955305,6.3153850850779625,5.938977329219595,6.540024168551285,5.542282816851165,3.6976737524645946,5.511202348415655,3.005216719696464,5.6714858699659,4.635510632988196,5.602620187284567,5.200861342085477,5.519120406982532,5.570484182690405,3.5978290978269,6.351677793699967,5.960961092265298,6.002182678521143,5.692549946932071,7.374517881046292,3.9199216201933966,5.0635115708392116,5.717147223610318,5.677488510075685,7.043147617119663,4.225436900010737,4.982756337348962,6.685155252356495,6.196148654383653,4.592564674747917,6.28668342884915,3.911653237308532
