"","ACH-000828","ACH-000117","ACH-000017","ACH-000276","ACH-000554","ACH-000818","ACH-000856","ACH-000223","ACH-000019","ACH-000330","ACH-000643","ACH-000573","ACH-000711","ACH-000248","ACH-000783","ACH-000857","ACH-002499","ACH-000759","ACH-000196","ACH-000910","ACH-000258","ACH-000691","ACH-000147","ACH-000930","ACH-000374","ACH-000148","ACH-001705","ACH-001392","ACH-000668","ACH-000876","ACH-000699","ACH-000044","ACH-002921","ACH-001396","ACH-000352","ACH-001419","ACH-001390","ACH-001389","ACH-001388","ACH-001395","ACH-001683","ACH-000536","ACH-000568","ACH-000111","ACH-001819","ACH-002401","ACH-000212","ACH-000621","ACH-000849","ACH-000028","ACH-000277","ACH-001394","ACH-000721","ACH-000902","ACH-000097","ACH-000927","ACH-002399","ACH-001391","ACH-000768","ACH-000288","ACH-001662","ACH-000934","ACH-001393"
"1",4.53183681238017,5.01023380244647,3.02625119978384,4.70332222667421,0,4.59669069813961,4.16361948853262,3.91852935185541,3.35948040781336,3.3419615598309,3.70219208281553,4.05961485629722,4.72527217713614,2.1718889353332,4.83555527103352,1.25880833919927,4.58998514651951,3.149012173848,1.51133646515607,4.50071283770784,0.160828565103682,1.04186675338263,3.79899402536182,3.40720453074644,1.97147181976059,5.42020615217823,0.586542828624386,4.23718892378912,0.602618405852249,0.41928538637559,2.78557147537347,5.28762373764303,4.45063721727404,4.92061725083476,4.86779270479627,0.906011630447577,2.60787710251569,3.96871747380745,0.824815908239861,4.19157844193483,3.62136033187932,2.33357829991367,5.20667057117136,0.508103058600105,2.7249885342398,0.646696309519453,5.79691696795716,4.44366632053287,2.22366040509763,3.87558349722025,4.47012683936413,0.330893364682089,0.0391271612011111,4.04772159311903,5.28905980437677,0.218602640660455,0.597971602724887,2.57099959147509,2.93020557097366,4.83001695145665,4.95015109832893,2.10881213075833,0.184296800406835
"2",0.77200893106082,0.33020040662958,0.188368006218827,0.135604474670294,0.2286229323522,0.415847345201332,0.605074217544002,0.0745506483202833,0.321623365514172,0.0806767627276147,0.0949197520310196,0.572528828303425,0.1302877720114,1.55812556201409,0.111035319869403,0.841393509943835,7.16694637014997,4.64799942559097,0.114850729813262,0.292409544783967,0.947907738900371,3.63267537035077,0.152450836499614,10.1448621429157,0.007990558958371,0.272153414040181,0.242574459603804,0,0.014301012340543,0.656539387623139,3.92422343130936,0.420613905441169,0,0.13419464895086,0.391338806306414,0.112305130487993,0.209317355966593,0,0,0.0307428716109121,3.83377054868546,0.154961622228912,0.246017640226196,0.230198093681849,1.16306070479864,1.92803673525667,0.283183350091095,0.137235944584244,3.24214973501811,0.399194067358884,0.0255022894048703,0.237920982773555,0.391637959536176,0.175090210241793,0.219804792614756,0.0714208295037862,1.39353152359671,0.218903892367757,0.434035149748071,0.188669308017785,0.143795671412566,1.16864203555884,2.81813680645993
"144568",0.722745792744793,0.620439083826345,3.07413204103984,0.120269649984761,1.63023770649104,1.02650263879027,0.605833751579257,1.88532445779536,0.0660023677496949,0.279924091160468,1.51486456779812,0,0.225171259435313,2.25850987957297,0.20334776803704,3.74736591483093,0.128414830431672,0.17796370264454,0.261647549973257,0,0.0092826688035363,0.0143981446686091,0.109684168252145,0.612399683428007,2.64981087065492,0,0,0.106921799078767,4.6396026312595,2.2223749027903,0.0129533408939196,0.383522380486085,0.349276946622367,0.282884555061049,1.56614782933287,0.3248129071233,1.48842245962179,0.0229444206769913,4.38185784395009,0.253790844211764,0.7792748512534,1.13705097115129,0.447909219919056,0.22475773775635,0.121552580473512,1.32755515897157,0.0100278662406877,0,0.426655504381467,0,0.174812898277873,0.222467027350909,0,3.60908120053227,0,0.697191109257867,0.434417395292104,0,0,0.0066111274641375,2.25591459884924,0.374928183102821,0.61070762043869
"53947",1.32491426640563,1.18126796606011,0.151451012702624,0.505503788487504,0.0383954428567886,4.06527933134862,3.62216898789962,2.80359076468773,4.72534853300421,4.01858076637455,2.17367114067521,4.06623560580814,1.90054805185677,0.856474233934984,0.336145111059816,2.12767949804863,3.21954183001705,1.38305450144979,0.446490218696149,0,2.14802623851281,0,2.84404010403929,2.10834714075234,4.25969431007582,1.73196955677503,2.90043598751817,0.576112852709968,0.782578826446034,3.22402329033644,3.76438862163249,1.48255919892923,7.40870337056753,0.0381439606624232,5.77890241734403,4.38262575564659,2.22669656113916,2.65869820308591,0.434843298255296,0,2.30091442695677,0.863232784141836,4.17458219033662,0.294150776467944,0.135228830981667,2.00062383071152,1.966589199328,2.87973320859,1.47384924092676,2.73954354959676,2.06678840509359,3.91101081431718,0.182725345658427,0.02720643496538,3.22672121916812,0.129350286185408,0.93418810719954,3.35870288646721,3.48667576336935,4.01999540454074,0,3.64715330556452,0.0145938178835528
"8086",4.98600127913508,5.26838199087455,5.28589043302912,5.05894851042352,5.01845614056804,5.16505973366739,6.05907834220125,5.06606765753527,5.83020968137817,4.84089119509475,4.7736429902978,4.71831778288783,5.01073508945375,5.82308695418183,4.78676362118505,3.83312285141656,5.79578252980194,4.58519691961928,4.44867633827925,5.3854931614797,5.11124836823022,4.35485410701283,6.04490989992083,5.36099628294789,5.28603464651194,4.84134922468275,5.09500873524363,4.80416716879413,4.69488019279919,5.85281287088721,5.37125914120621,6.07015530034035,5.4047907477339,5.15472901355467,5.03513119802949,4.99362455032744,4.36473350090598,4.6295781077701,2.31139267124986,4.92262126863832,5.14174340125437,4.84615729988978,5.15679703996299,4.44573332363142,6.35961077385002,5.01198307434043,5.05516094027682,5.20080642650571,5.04003321910649,5.75288504164389,5.00365620181954,3.65201603653568,5.27731158047312,5.50403874831436,4.48652131439033,5.23819070776131,5.54315867901365,4.84781655840284,4.98142800016904,5.05415387176271,5.91628554634605,5.61066758459695,4.73675638821748
"65985",4.20466503863364,4.41250379674554,4.67173494623625,5.10314930303973,3.02047731027076,4.82520049496446,3.7794803633379,4.29536304044129,4.99621246654749,5.1167223915968,2.99252554457632,4.82905799101771,4.87401000554047,5.32655532419225,2.11654441693505,3.79564228556699,4.24851965618675,5.03112607749535,4.98590567596793,4.87625662405974,4.26887599787666,3.33770110310727,4.40372445800991,4.40438544608785,4.02062665058996,3.71660685602166,4.26461899703098,3.34455725619319,5.03699557712874,4.44539565053849,3.84712501489061,5.60836868041189,4.63327426077883,3.76705090080997,4.56795303415789,3.68964581304263,3.403784436431,1.96155665534523,2.69059588476848,4.50979716901876,5.01255079613032,4.63324519416856,4.27509646797494,3.93738205993632,3.91068469916946,4.52445865728897,3.84882822038955,3.7820415536672,4.30027018363628,5.03378858479647,4.71869588711814,2.96977306865108,3.2768405488576,3.71661782996571,4.60898661230969,4.18520846288886,4.7461246232846,3.56883473030679,3.8814199080924,2.86572090042324,4.46908498008379,4.75418201212075,6.56497256328921
"13",0.488502669389367,0.314199979128003,0.147446076579646,0.0698327524577483,0.102556013828354,0.0681108193924043,0.0929610696821282,0,0.317233437100466,0.0529861815817493,0,0.27269569259147,0,0.310559998503114,0,0.633411679782913,0.0473080417039652,1.64870932300987,0,0,0.029040072828728,0,0.0758680230545258,0.0574225444451888,0.0320444041152646,0,1.45024789446702,0.0620664351767847,0.36675806963674,0.078508733206002,0.0326552394693939,0,0.024069987650982,0,0.0515628241879985,0.441078660781344,0,0,0,0,0.319683825017034,0.0512342646816143,0.0852356385828394,0.07062563572484,0.210718015737085,0.0289439213448819,0,0.106021280498883,0.159392807287916,0.0700719000640608,0,4.60213615061353,0.0584799802193118,0.0336605090598247,0.856208077708394,0,0,0.309803664100264,0.307286288851603,0.0929745962754337,0.0137838154330996,0,0
"126767",0,0,0,0.0086790633964268,0,0,0,0.181237429277179,0,0.0159085676054996,0,0,3.07722419591248,0,0,0,0.159900392162153,0,0,0,0,0,0,0.0089185285407875,0.0104160762319848,0,0,0,0,0,0.0182438958451315,0,0,0,0,0,0.0096323863032413,0,0,0,0,0.0063324973463446,0,0.0086532504089396,0,0,0,0,0.521554335556964,0,0,0,0,0,0.015690239385022,0,0,0,0,0,0,0,0
"51166",0.680301849725538,2.69136665964113,0.838695265032717,4.3788653176203,4.51982493086444,2.70170207873963,4.55771028851424,1.90865921699253,2.69311445712916,0.0172149923728937,1.23659670296904,2.37467227958125,1.77668516126261,2.13798543455116,2.69571103498152,1.45555474537503,2.25237024103767,1.96017064220149,3.0143302955692,0,3.52248266745951,3.39050811092175,0.24191948386101,3.84884824613899,2.35493448286297,2.02183502726224,1.14300803898916,1.94471604290558,0.209027824814058,2.87318717302726,2.70692833010843,3.8630563136264,0,0,1.9038712438464,1.62722860635823,4.12307847150226,2.48559427312697,0.0596958352873551,0,1.3206868433375,0.0904903403787485,1.71701283636798,3.64801668818068,2.402209175914,1.3713860076339,2.70200142227664,3.24941955135407,1.95374947111811,2.22227906227264,1.66576567679497,2.53923575279179,2.50913081296243,0.0214370855475373,3.71733095733649,2.2949618094654,1.67383679515413,2.39863494069323,2.16817346864779,0.879912746809472,2.07596383498863,4.48149915843052,0.641948262972769
"79719",6.05810215372523,5.42280821447615,4.64566707774635,5.88368679168446,5.73085186165892,5.96266006637552,5.59473365169127,5.23718127390728,6.83835934391022,6.40884090989869,4.5432607767418,6.06963128450478,5.49550650000642,4.69528119514486,5.64714466912853,4.63282657003434,5.15874902840788,5.80590892636567,5.54788471911694,6.33882550383913,5.79265756675799,4.69790167296012,5.89632029309276,4.72294684268614,5.65027630342219,4.99427196472084,6.3796417540135,3.72437742160622,5.73690518004644,5.17327137591567,5.87247912212692,5.94094662883043,7.27919268447989,5.03162456937541,6.27315778237588,4.71316240291105,3.78213593690892,6.69638337722538,2.41790650947935,4.82051087176392,6.45571024403588,6.69550670999247,4.25326319925981,4.49979487375997,6.92641460820228,6.92668738206786,5.20104960820531,5.1668399483531,5.42370253588346,6.48021179564738,5.99918600023354,6.21973580441562,5.05793975232071,5.73282001061795,6.12746820219942,5.28778624364464,6.75926238045967,6.42698927536989,4.62567377967029,5.1374789321476,2.07432731486937,6.00669971410372,6.02736419325942
