,ACH-000828,ACH-000117,ACH-000017,ACH-000276,ACH-000554,ACH-000818,ACH-000856,ACH-000223,ACH-000019,ACH-000330,ACH-000643,ACH-000573,ACH-000711,ACH-000248,ACH-000783,ACH-000857,ACH-002499,ACH-000759,ACH-000196,ACH-000910,ACH-000258,ACH-000691,ACH-000147,ACH-000930,ACH-000374,ACH-000148,ACH-001705,ACH-001392,ACH-000668,ACH-000876,ACH-000699,ACH-000044,ACH-002921,ACH-001396,ACH-000352,ACH-001419,ACH-001390,ACH-001389,ACH-001388,ACH-001395,ACH-001683,ACH-000536,ACH-000568,ACH-000111,ACH-001819,ACH-002401,ACH-000212,ACH-000621,ACH-000849,ACH-000028,ACH-000277,ACH-001394,ACH-000721,ACH-000902,ACH-000097,ACH-000927,ACH-002399,ACH-001391,ACH-000768,ACH-000288,ACH-001662,ACH-000934,ACH-001393
SACS,0.0519052260767642,1.6115690076244944,1.7515579838742643,3.078290452788274,0.0908927145699573,1.2181921924581145,3.4372783495572574,1.291314754382979,1.93254501306537,0.2969236932773744,1.251513086795682,3.0453241392409303,1.938425066874182,1.7960868648382593,2.4870515201637606,1.3368889070092425,3.206021130794796,0.7968784584157904,3.107622595092272,1.2156040528500935,2.7642378597038344,3.470862199413701,1.1222154892807468,2.722791687047066,1.9307903142441665,4.949871055809871,1.237000724920125,0.5359404651420814,1.8752807334241983,0.2912935338758342,3.667585619297263,0.6643645072119535,0.0107511993614682,0.191911280930398,1.487815600229383,0.6026051044214126,2.469044592890291,4.723345581684811,0.9095995479518948,0.1140444649232583,0.2487145546295536,2.5162673443718253,1.934395721536855,3.299263709920913,1.2040342640000392,1.5083424432226076,2.965424143032336,2.3295627977722577,0.9738367995222827,1.7434029431810063,1.5076018452105993,1.6612981170085166,4.730150823841962,0.6167199721797878,1.623356538771243,1.2627338130541066,1.8695319085785724,2.942966713490939,3.576691430003915,5.471161442207544,0.4118166968066872,2.425652653764863,0.2131344782426481
AXL,0.261901445481555,0.4521631412491987,0.2977783551585279,5.475996009987036,0.1444158089136681,0.3173654336997938,2.5079366831791825,5.264157317197737,0.1852830077803548,3.022202670483128,4.657800041739817,3.968431796182285,6.4429766608707615,0.2893706039875888,0.1955781591053922,4.77789308380488,5.242274756675763,0.6470492042785607,0.1134298017803064,0.1081938953859461,0.1383977175038574,0.267815021674987,0.2379552363609587,0.1418368982148566,6.813832486128809,8.642611328378276,4.9129899023376025,0.0,0.3524647592603089,0.2883030387777093,5.55985274772704,0.4464065799968185,2.472581348646709,0.0267873140060737,0.2934752538468958,3.0887403335573027,4.25304379464515,6.143556684131136,0.375955790451471,0.013157787760868,0.3120110500014567,0.1437682486533189,0.6442993176303315,0.369111315002723,0.0378179520181084,4.153708072460614,7.514611493907832,4.48499524223026,1.1181669993257697,0.2175124020735533,0.1059033138123294,4.342412516952447,0.3411261343750074,0.1433019819768626,0.9346123635523456,0.1885401863805012,5.544074206545512,5.1100708658522525,8.420549772116317,6.112376949542756,1.593411142964592,5.286615052443206,0.0
LOXL2,0.7574022242996301,1.2209985169604656,1.670980792443202,4.512644082420606,2.0749609163081115,1.4473781837867012,6.499837916370353,4.898561484129129,1.894324980615708,0.5829095283634794,4.3495634363804445,6.25912180605768,7.812620156149625,1.6620277158512469,0.7306642994921348,6.504061001309293,6.550888354910359,0.6748782133752741,0.9838856028955116,0.0706572320943712,1.0584204074577317,2.2953263023189963,0.4424392936238634,5.946124931980809,5.16997709782261,11.19880720453342,4.768406667979239,1.120590821329957,3.9067270809045422,0.7078860820145951,7.496893713030205,0.7528333526020359,0.9903428101243388,0.4202344533834633,1.1842422029583473,3.794613411064664,2.2458211604072447,6.434146136847343,0.2777646079628821,0.2743773704515865,0.0759323546264412,5.145889360937759,4.047564562238581,6.506222673345348,0.3155465228193833,3.628166999286324,6.470909366800695,6.6149380074306645,5.410188441164529,2.6005457043996736,0.6779357443429662,1.9282338646209096,1.189723369049081,0.8750888190538036,1.8961168161617232,0.56951150731013,4.8072261042495015,5.023667872157448,7.879129847448093,9.770723350216414,0.8879619123466769,4.584265029548945,0.0620996014695425
SPARC,1.4410265892260956,1.6552693865404218,2.266372783881961,7.559942967250107,3.4952602421860446,1.4739167613098685,8.073418595857849,6.390549037996716,1.0148622897620772,5.967735796184203,6.784791865044059,2.4362551369747227,8.667732494849162,1.2605315646733994,1.8257693487265088,6.065475376187043,5.316334033575132,2.1409945531711463,1.250579633116286,0.9990915375031802,1.0934858085218726,10.713661451461531,0.6395266930690877,8.403352945190782,1.9749110438708937,13.756087161877218,0.2189807448719296,0.1075245108363746,1.7276765368207718,12.35184472419565,6.491745691700965,1.6217213531830328,8.07828959873117,3.358866017903096,1.206430679595469,0.59061926413102,0.7074373254136107,1.7529069794973025,0.1621687790297419,5.093124902008877,0.0636423730793535,1.662419722822027,2.910341239409241,2.9288743490936,7.344766371734608,4.060825606312682,10.622234890967423,13.477985882697777,3.1414981881343063,1.4704848047923138,1.4339582613152555,0.9378588490882608,3.263389024777886,0.9565429222863334,3.7367563882174792,1.576788159418852,0.4814312169771753,7.094119923151787,1.339496588370719,8.80879046204847,1.884257963624368,7.569817642172421,0.0133922226321444
FHL1,0.2828015454580684,0.4351004870208858,0.2487024121934924,3.7868890529314494,0.3046628964536266,0.3066238890682226,2.437712462675925,1.61596238392643,1.397266299957098,1.2143921766392831,2.515858762492227,3.85010930828849,2.309915393832824,0.3490583608400722,0.0637569447176291,0.2055626734015497,5.585830861973664,0.1574809810234052,2.219270764219149,0.2132502173679492,0.4809340878592958,1.7102653388165456,0.1552181610054702,5.175269092901939,5.720089632773761,10.19320499981884,3.997906574089874,0.2025293086631363,0.638374164597197,2.063250966384212,5.361129671135195,0.3353609109083007,0.0698657406914233,0.2955714013708112,0.1309572201801609,4.143409746068439,3.760519037152996,4.402490257527695,1.2287017312770885,0.008729253994459,0.0,0.51674135610583,3.3439890473413443,3.4001799437894187,0.1081470485755884,4.392832579020938,5.004537346803506,4.452107777243204,1.2487230542739898,1.5876194205370626,0.0961174413694145,4.308295339028647,7.131260214660864,0.1514601051315036,0.5870644181650331,0.0818467996888969,1.0324253248740238,0.8116173477351163,1.9814069925765976,6.210665499945772,1.2986465862888603,1.9662163359799585,0.0
FERMT2,3.1828797721352013,3.9774722700158858,4.474299749833633,7.0473529797186565,5.674582113957175,4.054205978757202,6.411843129779319,4.8918371578758295,3.4844088528582398,4.196544097911825,3.545128199316544,5.181730710057757,3.3994090163207007,4.477379433383606,2.8856036474647837,3.332859712926137,5.905812980951765,3.991063738933016,4.673579036587866,4.512732563014363,2.602335724057446,1.003256811979516,4.063692758113404,0.900034030014502,5.39461360162227,7.276022016831703,4.781989115864704,3.963307649557998,5.132350632726494,3.3654321903886597,6.719621550124054,3.136450628026198,3.554687074379261,3.7147840232999214,3.3546848800583517,5.41525839504508,5.308298980005081,6.250899060445216,1.5947157396187697,2.425652653764863,3.943686951597095,3.5113162219187037,3.9015330705650593,6.080487121937037,6.188290138589144,4.570505434041724,4.808766011891213,5.624080418275816,5.145000778513876,3.8385988633705614,3.240784464440292,4.314080167487629,5.156275254238738,0.340480233886246,2.6281366627944767,2.8727499754020083,4.884085023535747,5.379392230740779,5.081829590112749,6.188689719571728,2.09379677497239,3.66609757278732,3.9550151564370704
TUBA1A,4.091056612627478,3.071501835011059,1.5887230294199013,8.988707406200216,1.020939503997257,8.227832511901866,5.624095044271399,2.2441746667261966,6.340596092921343,6.552650655489086,5.972770759583257,6.147782904940724,3.1083822711300937,1.3778678156831166,5.597069271021514,2.083414225080305,7.370818158740684,2.9106904547816623,8.699711250703341,1.129441292518494,8.605672111475812,7.309458163718036,7.053404625667649,4.353535021472827,6.745358358516372,8.73039201385434,3.8896195569071135,6.1531324618383305,5.417973999879519,1.794178776981997,6.064960432286682,9.037014252700269,8.672913229847174,0.6221282143609155,7.68850210302076,6.4289178790572565,1.9440525598995089,7.693131467100955,1.7489978500981485,5.758742891156404,3.0103179592170286,4.396734917535568,2.604662043283348,7.857047916487163,8.06943365534108,5.618732001133333,7.486987828554749,9.133596917267868,4.02306901433936,6.575714704185433,1.9237158761744224,2.423572792798274,6.865151746018546,5.837037489934441,6.438420944967784,5.757089937599157,9.046160885001305,5.964625046392809,6.304835903659217,8.856397514857612,3.567654959811168,6.324792605615596,5.564689113274616
TMEM158,0.2995412561926053,0.2819082971392618,0.1482664392949368,0.6225134080192289,0.1985016971228434,0.4167424782944083,0.8474862624489564,3.175249927963509,0.0598854606076269,0.3643292546574964,0.8165071417260613,5.4347416373556845,1.7261205910130366,0.0892269420703955,0.4605318441667151,1.6485620796499154,2.402495714881136,0.2690678664990104,0.3803493336098528,0.2524762141352171,3.7331373776777257,1.4255237573110673,0.0487453643475079,1.6320680858554966,1.9657030297892253,5.690880784325416,3.4737479544266203,0.4620460348116073,0.5320745362730158,0.428234600423557,3.7253812557106087,1.100230885028113,0.974126916990804,0.0862606604031943,0.5745045826831077,2.766279239468932,3.6589312222976593,3.7394809030432703,0.5611090742642799,0.4944934395833881,0.0,1.414395357098414,1.4073908236453485,0.6071631585978936,2.261223890221713,2.7138321606754947,2.010135314885185,2.280870224521399,1.3961923768831177,0.1608195315273961,0.2367338382548805,2.2018000751535225,6.149283757116707,1.1348254961893731,0.9103151408000076,0.9019855674036438,2.8125783157888598,4.815385857755842,5.140660062030475,6.581310569103551,4.136699981186027,2.5161740364838208,0.0
CALD1,4.587976986296752,4.697089889395439,3.7124086911565,8.911038386850446,0.8795646261680613,1.6828968562113176,7.700307927478557,5.304558498103139,0.1723787012216326,1.9032118459724348,6.118739704111175,5.77409650878823,6.502419717082987,3.806849890407598,0.7661982334914432,6.143974967501353,6.649754836214091,1.6257146868806434,5.174933669717549,0.2001967231523187,4.17859514188295,4.510670819858991,2.1846357662323097,5.864782913064955,5.283243961175539,10.888370352308788,3.039810441976845,4.188812341045768,4.603383031938442,4.399724818340692,8.43784776341374,2.141978766644916,0.0,1.1434195424048956,1.097792807416189,2.639035313418164,4.679710912247462,6.3822193668152485,2.715834080492011,0.3439171529736444,4.670296504107494,6.463174487517028,1.0425182711689371,9.601674234157304,0.3469069790655029,4.871138881481339,6.131875476362158,8.39593679146792,6.304271911352167,0.3808491140969151,0.2811367878479087,6.263015620619816,4.986360872410414,4.058870605748247,2.096626192139165,1.0134122336003508,6.655972855293729,5.723138032670839,6.330902540701354,7.266683487368604,3.321392755715635,5.299541402718245,0.0822338757162997
LGALS1,7.376594270378381,7.434744972800698,7.642578839352568,11.245130769157658,4.175700236723228,8.216707062512917,8.602004719987969,10.55321648777855,8.22176110414535,8.248250185457865,10.401135513265531,11.035493324525143,11.311345302984911,7.262066649100361,10.777123781442976,10.267746456613445,5.095308401143137,10.01808887692759,8.403114308519093,9.17456621196635,11.789672202247068,10.542703018504351,10.24672872441102,10.865725539346364,11.474040513423637,13.069414522004404,10.534439071107812,1.1374904082808563,9.715167517316624,9.937938722223349,11.987217816664156,9.097995225317138,10.19051609621556,7.356416755267712,8.406017878819965,9.652118962416845,8.66147171518326,11.638381608261716,6.319388521091298,10.700248964600018,9.425056411104588,10.41493887417652,6.818032474658095,10.356220856395526,4.6695880824344025,8.666039326018378,10.698088221323443,12.658291828629364,9.111140887928856,8.32679797897847,6.595664773139753,10.101805005390728,10.38292658257124,2.0502474403105944,7.768124762742986,1.9503564283000936,11.16534670568866,10.394644895702578,11.716682300201246,12.230140555187898,9.726403807079391,8.899081953791773,6.799281621521922
PMP22,5.412239566263399,1.6332219404586892,0.5409844487117305,6.2862195145068505,0.3320869041432512,0.2986348569178446,4.84499819627914,2.51379138100437,3.875711268068007,2.143220337154212,0.8622704603687537,4.659273829252808,2.7003309570308085,0.4277295206163254,2.956725788726184,1.1444771553971385,5.647208001791888,5.417072742660751,3.883395988565303,0.9028168341484152,0.0892757634115242,5.997750799259887,0.381719714838527,7.194333339113149,5.434337991580658,6.877167547395136,0.6734415465199195,0.5184807536414323,1.438111837893954,5.424404828276582,6.668502105296235,4.380348502345094,7.253232938538032,0.4926079733284902,1.5706523633921838,0.4643535578927554,3.043444251086044,5.829666928660082,0.0159256899902542,1.7466997266080229,2.5422952002338466,1.777085108239538,1.181045287190156,1.9413204450991872,1.528341269431733,2.9370976438306085,3.968256675479465,6.592962265812308,2.500575180345604,6.058199585793681,1.2904008109489074,2.07527590102327,9.753223436046614,0.2909987723325696,2.988935489431392,1.7189993947513118,3.065294843559131,4.882843545587601,5.965262511793081,6.919018229242378,3.1390994418192744,4.103908820526791,2.2143393281049377
MSN,0.7592930644381993,1.0390822295031326,0.7267980913279948,6.891735106356349,0.7250116641334658,0.9638343828290054,6.660024425053456,5.953744815813987,0.5059650945405154,1.0944455326077016,5.828667120612922,7.858640006978284,8.238954005381066,1.5970829812460896,0.5396213921753349,7.349763336862011,8.071242455475263,1.1830608685482022,4.454544417839264,0.3119087800807699,0.4276844730644648,7.311748315004959,0.4085379664016383,8.41797484348954,8.547353426205332,8.269930810099808,4.09152213054863,0.0331473874206805,8.127034783802294,5.631796935716519,7.582224795435573,0.6583376344896479,0.0,0.2261237598261647,3.757599355814353,0.6662984918861157,6.077433152067843,7.3568568804239325,3.6294848539396014,0.9450150727666689,0.0453255373157153,6.201004505018656,1.6061200139494387,8.005029384912905,0.7506982513205791,6.978435906276071,7.384542021773617,6.344805422212109,6.746124623284596,0.6871529820269342,0.4858575103979385,7.489831908110318,6.574802395538618,1.4150879927216449,2.51042523815388,0.5754982230381538,8.088941906037565,7.220832952900865,8.332985348320989,8.0002761144235,5.055152261654983,5.903872207657784,3.855601073792642
GLYR1,5.757676686309021,5.7259456055995805,5.459585716468404,6.037643587957802,6.010050252034898,6.299922319071478,6.195381066568966,5.244042196022177,5.594097636891304,6.047411876938753,3.981405165814972,5.615083718666605,5.3192747041997706,5.845768526935016,6.184349729390957,3.936590829823938,5.491481153666687,5.675776420203666,4.931782321652179,6.24839251781864,5.70386759211246,5.0316863174412125,6.031781139682477,5.645831329318872,5.639463716903717,4.29814507055688,5.112291450262673,4.539053319871981,6.0772900054102905,6.241706735726922,5.627034782520489,5.770334851559106,6.321170481099871,4.3917127381521865,5.954494126363757,4.830676184064889,4.043073230306844,5.231190454100246,2.28417355542467,5.1753529365142805,5.284358662039732,5.442303261526721,5.506192517986871,5.449402900550513,5.503005195449036,5.079203150800891,5.464220622334405,5.681511109840708,0.5006460500354599,5.715942777066021,6.693542712752019,4.452180277296669,5.3865247237976766,6.595451444213631,6.167628889366384,5.947156495300081,5.057835805827011,4.869338438166562,4.972256103793866,5.1316388682971805,4.764383313381472,6.741682700372974,6.181317268876628
MAP1B,0.2403302065251007,0.3346620878367082,0.0978305549271867,4.399977683537671,0.3796686445012051,0.6609313542547636,0.2125730739787628,1.3348199530850735,0.9047484312929334,0.1965654999221899,1.644557746037958,4.145123092979235,2.942227345261541,0.1159840692172484,0.2448249671147218,1.9795827327440567,2.473397292390442,0.1369171457975462,3.407745665459809,0.1915285410452511,4.065313802701029,0.8915498401033084,0.1355624494664901,1.436732193554782,5.050475577203498,6.874132996396623,2.470370265518553,3.464171601706924,3.777282935755655,2.4040229622915112,5.006208245435492,0.2451049687521405,0.5937237801846734,0.0595214133524612,0.3589329527068072,2.310901382677905,0.8864323077850974,4.644865723007923,0.1924580564761299,0.6325297384437879,0.1094006801452902,1.632770744304145,0.2644439514330322,3.868686765322135,1.266204848713922,2.773257915027695,5.552745936748446,3.994217647405994,1.5738398368969668,0.6150000027370295,0.1042360031610284,1.9513938310471808,3.1473588042065086,2.241745627514137,0.5263563201541417,0.6085017503099021,1.2358005710882791,4.458047278979032,4.960261477948316,4.341103356208447,0.1661228222290122,2.976801693889651,1.6422256003261324
