,PC1,PC2,PC3,PC4,PC5,PC6
TCGA-CA-5256-01,-53.85509532371128,32.177205678913054,-1.9085732831914826,49.795254449000296,-32.36494091803538,-2.9731569923324543
TCGA-AZ-6599-01,-70.66595544131447,-36.72904813536894,62.840402332980226,-79.92506411818496,-18.722412214160975,-25.30613148104871
TCGA-AA-3655-01,-4.912742124050285,-6.877199346981232,16.45151368835895,7.844900498610679,-5.247608570901002,-6.578756632544815
TCGA-A6-6137-01,0.822684842648501,17.544994033843953,59.50413612147473,20.19948856139685,15.656970227269957,-14.034595144113753
TCGA-CK-4952-01,-47.20892343036903,-70.94458750116392,-4.5962442088884465,-24.77927357818469,-34.501174557631096,-31.25452218996302
TCGA-A6-5657-01,71.46148853189608,2.5092420795251096,-20.222972671193535,-16.245028657388094,5.025398248805958,14.294403941869623
TCGA-AD-6963-01,-30.08359098938665,12.881280853026167,-20.250813188263123,45.03035883677524,35.013492282419605,-7.5833933138278296
TCGA-A6-6138-01,32.683634181738455,9.468374879758848,-16.647456193608264,38.88896291483221,-9.973146823775203,-35.11445316140479
TCGA-A6-A567-01,-3.1728994509462214,47.581079686114805,-9.230431223247946,-25.713999426530002,-2.18933804636241,11.44067522863315
TCGA-D5-6928-01,112.33021556112587,-46.22332125437614,0.5127498316668628,2.303749864972388,54.69590829765959,-42.254489008930065
TCGA-AZ-6598-01,-27.319020572751004,-71.29426497786055,-30.800043286455423,-18.772440426981063,-27.901292979859203,-33.13728233156153
TCGA-D5-6931-01,22.97737215744154,-35.37306340138974,34.45099642377545,18.30601657154198,9.137253610354902,-2.1144404926511826
TCGA-G4-6295-01,-14.550120124186455,-1.2690546881756604,-22.66724631434523,25.57680327551437,15.443982576400561,-51.56137597843738
TCGA-AA-A01X-01,3.7002734904991104,44.17585827308544,12.353016958337683,-39.95953875979331,0.03886863593922499,12.9703523773435
TCGA-AZ-4313-01,-73.19004023871186,-66.01709144469146,-17.920758182410456,-12.094948141266098,-41.155909125984316,24.52938001009202
TCGA-DM-A0XD-01,-40.449276286301036,-20.590253307663307,-36.68556059261311,10.208170518258058,21.95535665040831,62.605614120844585
TCGA-D5-6535-01,-1.1218381051412207,-12.21295813201145,17.229838258358672,15.094302660537608,15.552390413503712,-2.1487565687903425
TCGA-AA-3509-01,-6.80118258820777,25.911099016957053,23.444164763591058,19.828173367623936,-0.23443950676180902,5.812476129685934
TCGA-DM-A28E-01,-97.08097074712377,35.68075665774118,-10.891181844518112,-9.039345652953775,6.003163774101935,-31.28094191070203
