,archetype_1,archetype_2,archetype_3,archetype_4,archetype_5
TCGA-G4-6625-01,0.0,0.0,0.5194251774846762,0.08157513431279956,0.39899968820252435
TCGA-CM-5860-01,0.3083133721830911,0.0,0.2657400973314676,0.1544813387291016,0.2714651917563396
TCGA-DM-A28G-01,0.0,0.3685117710617543,0.18433769868968222,0.2996079476080064,0.14754258264055697
TCGA-A6-5666-01,0.1360831997590707,0.0,0.0021170603482196845,0.787603304820856,0.07419643507185357
TCGA-AZ-6605-01,0.028918256399917915,0.0,0.41688728965678656,0.015849118214082088,0.5383453357292135
TCGA-CA-5797-01,0.023018945896372992,0.0,0.2775103445052835,0.43270716514668656,0.26676354445165695
TCGA-D5-6930-01,0.45835231121438025,0.1655088677427184,0.09262890585489766,0.0,0.2835099151880036
TCGA-5M-AAT4-01,0.12525436639587356,0.15022359585545408,0.0,0.5802539669555069,0.14426807079316553
TCGA-AA-3685-01,0.11269204457751285,0.0,0.5508391702164056,0.23277777779827064,0.10369100740781109
TCGA-D5-6924-01,0.0,0.0,0.14134585355520446,0.28653973041340786,0.5721144160313877
TCGA-CA-6718-01,0.6465115785972521,0.0,0.0,0.0,0.35348842140274805
TCGA-AZ-6603-01,0.0,0.0,0.2584086451846467,0.3171370053601217,0.42445434945523175
TCGA-CM-5862-01,0.0,0.0,0.0,0.7075758275972563,0.29242417240274365
TCGA-AA-A01Z-01,0.17857434743016617,0.17442121747381084,0.08621367144382594,0.560790763652197,0.0
TCGA-DM-A0X9-01,0.06005963038206636,0.12980146582068872,0.3842268945097487,0.3879055438319389,0.03800646545555752
TCGA-A6-A566-01,0.2655609668631038,0.0,0.17304366130580137,0.0,0.561395371831095
TCGA-D5-6534-01,0.10831330551833816,0.0,0.08274535635237136,0.0,0.8089413381292905
TCGA-CK-6746-01,0.8387526422398374,0.1491061655038438,0.0,0.0,0.012141192256318796
TCGA-A6-5656-01,0.0,0.0,0.03694203768504919,0.7493878553842422,0.2136701069307086
TCGA-5M-AAT6-01,0.4899962506573207,0.0,0.0,0.0,0.5100037493426792
