,archetype_1,archetype_2,archetype_3,archetype_4
TCGA-CA-5256-01,0.0,0.6614534821293904,0.14098496900720126,0.19756154886340832
TCGA-AZ-6599-01,0.0,0.1136674224653085,0.0,0.8863325775346915
TCGA-AA-3655-01,0.09325284325974607,0.2514525366877672,0.26906010253685225,0.3862345175156345
TCGA-A6-6137-01,0.0,0.1928624478228869,0.31965973641180473,0.4874778157653084
TCGA-CK-4952-01,0.46498199724959977,0.03702438856337228,0.0,0.4979936141870279
TCGA-A6-5657-01,0.2753618331629628,0.16605786641701295,0.5585803004200242,0.0
TCGA-AD-6963-01,0.19277902903775357,0.5317496086196284,0.17669201347138275,0.0987793488712352
TCGA-A6-6138-01,0.21798327563523423,0.3288736783039222,0.4273476083824536,0.025795437678389897
TCGA-A6-A567-01,0.0,0.6269258783643288,0.37307412163567116,0.0
TCGA-D5-6928-01,0.3448940875055015,0.0,0.6372419859243833,0.017863926570115117
TCGA-AZ-6598-01,0.6652399773719171,0.042462253630708054,0.0,0.29229776899737475
TCGA-D5-6931-01,0.1331796154713897,0.0,0.3316873024085797,0.5351330821200305
TCGA-G4-6295-01,0.2868289313102235,0.4092134880851307,0.2019674445849167,0.10199013601972902
TCGA-AA-A01X-01,0.0,0.5043723413022356,0.3865390315994163,0.10908862709834803
TCGA-AZ-4313-01,0.427481534201799,0.1771806494085811,0.0,0.39533781638961984
TCGA-DM-A0XD-01,0.4560236977254434,0.3985732723677526,0.03337707671195406,0.11202595319485008
TCGA-D5-6535-01,0.11797987953861322,0.20675272233197772,0.2719946396430368,0.4032727584863724
TCGA-AA-3509-01,0.0,0.40273392017741794,0.3172682165741006,0.27999786324848136
TCGA-DM-A28E-01,0.0,0.8220720266010031,0.0,0.17792797339899694
TCGA-G4-6307-01,0.0,0.7944014331392636,0.0840724405210517,0.12152612633968472
TCGA-A6-2682-01,0.0076059751225322205,0.28587726153883825,0.47733758240323804,0.22917918093539147
TCGA-CM-5868-01,0.06559881610548896,0.5973939610236076,0.33700722287090346,0.0
TCGA-CK-4947-01,0.0,0.11961140193012255,0.35758817551415273,0.5228004225557247
TCGA-D5-5540-01,0.16436436915378974,0.7819182103241968,0.05371742052201339,0.0
TCGA-A6-4105-01,0.1214119344053622,0.29455380030380063,0.4191014714370035,0.16493279385383375
TCGA-A6-6651-01,0.0,0.08638245641819527,0.9136175435818047,0.0
TCGA-G4-6625-01,0.0,0.18476390457758565,0.549069648470356,0.2661664469520583
TCGA-CM-5860-01,0.27465283761482,0.2783195534385653,0.36427156647275954,0.0827560424738552
TCGA-DM-A28G-01,0.0,0.40204158967102993,0.1818859077492245,0.4160725025797455
TCGA-A6-5666-01,0.16002900726100075,0.8027513391460269,0.03721965359297237,0.0
TCGA-AZ-6605-01,0.005135709689364492,0.1581026389509575,0.6692022340541565,0.1675594173055216
TCGA-CA-5797-01,0.013522354174230065,0.5764047047713793,0.3658619039462308,0.044211037108159754
TCGA-D5-6930-01,0.4419662685793821,0.0,0.294445037587457,0.26358869383316097
TCGA-5M-AAT4-01,0.17459788056215264,0.6288968891190555,0.10055845661519631,0.09594677370359544
TCGA-AA-3685-01,0.032580863100681465,0.3684475222814649,0.30743871903461706,0.29153289558323653
TCGA-D5-6924-01,0.0,0.4001031507759698,0.5998968492240301,0.0
TCGA-CA-6718-01,0.713443352843926,0.0,0.28655664715607393,0.0
TCGA-AZ-6603-01,0.0,0.46806335038309593,0.5073783746337447,0.024558274983159264
TCGA-CM-5862-01,0.02940194682853059,0.7272579085293379,0.2433401446421314,0.0
TCGA-AA-A01Z-01,0.12536597859070822,0.5666697827430079,0.0,0.307964238666284
TCGA-DM-A0X9-01,0.01493963759699085,0.42886370043736144,0.13858549921330218,0.4176111627523455
TCGA-A6-A566-01,0.30808271105530344,0.0032197594417943303,0.6164149975136117,0.07228253198929047
TCGA-D5-6534-01,0.17695766169774083,0.0,0.8230423383022591,0.0
TCGA-CK-6746-01,0.9101220555153571,0.03171494072932329,0.0,0.05816300375531962
TCGA-A6-5656-01,0.0,0.8027579871890536,0.1972420128109464,0.0
TCGA-5M-AAT6-01,0.5444955450633521,0.0,0.4555044549366479,0.0
TCGA-QG-A5Z1-01,0.0,0.5140996816083959,0.42713445619480434,0.058765862196799745
TCGA-CK-4951-01,0.5040273303775265,0.0,0.2819079488315873,0.21406472079088618
TCGA-CM-6680-01,0.0,0.029570773740439548,0.44982836723838254,0.5206008590211779
TCGA-CK-5913-01,0.5916370469447378,0.0,0.09093020625556254,0.31743274679969957
TCGA-CM-6172-01,0.0,0.16404572380782131,0.36027512110769505,0.47567915508448355
TCGA-G4-6309-01,0.3086880282207879,0.10588532228431455,0.05867484245894509,0.5267518070359524
TCGA-F4-6461-01,0.15573679246089212,0.0,0.4909737176708048,0.35328948986830305
TCGA-G4-6299-01,0.68012155733908,0.04118445264399413,0.27869399001692585,0.0
TCGA-CM-6168-01,0.08813499452217734,0.013610977154032413,0.6849147725978835,0.2133392557259068
TCGA-AD-A5EK-01,0.03520194094548419,0.7186561015123303,0.2461419575421854,0.0
TCGA-AM-5820-01,0.20543086173527236,0.5014665242558605,0.26628660249669595,0.026816011512171126
TCGA-A6-6648-01,0.0,0.32178739710529436,0.23238881058833039,0.44582379230637514
TCGA-CA-6717-01,0.1883050713088581,0.0,0.6429644132228943,0.16873051546824766
TCGA-AU-6004-01,0.46179853976913915,0.0,0.3060351672572145,0.23216629297364633
TCGA-A6-2684-01,0.17821720160126253,0.2305180944924468,0.5527029940518026,0.03856170985448806
TCGA-DM-A1HB-01,0.6489539767772615,0.030439515220467325,0.0,0.32060650800227103
TCGA-A6-2685-01,0.0,0.07802950384457769,0.7656467535770559,0.1563237425783664
TCGA-F4-6856-01,0.3697522719067275,0.0,0.0758317282361415,0.5544159998571311
TCGA-AA-3492-01,0.4918848822336068,0.10751313358646758,0.002475949464728453,0.39812603471519714
TCGA-G4-6294-01,0.0,0.7155241483847706,0.23042601832416923,0.054049833291060265
TCGA-WS-AB45-01,0.3295162897206879,0.0,0.6704837102793121,0.0
TCGA-CK-5916-01,0.69927097321592,0.0,0.2208519359285984,0.07987709085548161
TCGA-NH-A50V-01,0.20174109158488227,0.25612127824928554,0.37027805836201466,0.17185957180381756
TCGA-NH-A6GA-01,0.15098598141740266,0.3415045404519147,0.31202298098859826,0.19548649714208427
TCGA-F4-6460-01,0.0,0.35175076690700735,0.6446925771884403,0.0035566559045524457
TCGA-F4-6806-01,0.0,0.21685455186995778,0.3021985962569406,0.4809468518731016
TCGA-G4-6304-01,0.3030927084595009,0.443739633737218,0.0,0.2531676578032812
TCGA-QG-A5YW-01,0.0,0.15970844378901938,0.3097944026502074,0.5304971535607733
TCGA-AD-6965-01,0.0448333475761455,0.49737909056855384,0.2806494126669809,0.17713814918831966
TCGA-D5-6920-01,0.0,0.0,0.2807928226975701,0.7192071773024299
TCGA-DM-A280-01,0.37013762327133315,0.23292648374128508,0.0,0.39693589298738174
