PAM50Call_RNAseq,1,3,4
Basal,0.0070921985815602835,0.0,0.9929078014184397
Her2,0.0,0.0,1.0
LumA,0.0,0.019002375296912115,0.9809976247030879
LumB,0.0,0.03125,0.96875
Normal,0.0,0.0,1.0
