IHC_group,1,3,4
ER+/HER2+,0.0,0.0,1.0
ER+/HER2-,0.0022935779816513763,0.027522935779816515,0.9701834862385321
ER-/HER2+,0.0,0.0,1.0
ER-/HER2-,0.015873015873015872,0.0,0.9841269841269841
