archetype,PC1,PC2,PC3
0,-14.37011058642258,1.328361434487619,-9.680253697429904
1,-2.6678482460483623,4.477508901332087,8.485230534115642
2,0.7463192334009527,25.69214112027374,-20.984726518797846
3,17.136103405435776,-41.04219208312042,25.452484834887212
