,PC1,PC2,PC50
PT084_P8_E08_S248,1.3283601388601731,3.604987711383168,-1.7232646729555992
PT084_P8_E09_S249,1.3049475153326733,10.96553869384828,-0.8317781063599482
PT084_P8_E12_S252,3.2253479234288918,9.07619291907875,-0.4367621647699025
PT084_P8_F02_S254,3.9544085200105004,3.764196446076188,-0.11002743194942331
PT084_P8_F07_S259,2.024443989735078,7.394881775173201,1.2215088050661425
PT084_P8_G02_S266,0.9622412363462366,9.325912028645266,1.0124697749439269
PT084_P8_G05_S269,2.2504618892748636,2.5976265593318932,-1.5242000445539936
PT084_P8_G06_S270,0.9335392025110426,2.640122405861259,-2.2195807338347406
PT084_P8_G11_S275,2.449856940428008,6.61836244125443,-0.6844985580661556
PT084_P8_H01_S277,3.6595041156743764,5.837739384047528,0.383611242738909
PT084_P8_H02_S278,3.6292189818662037,6.78884715283789,0.34480017778739763
PT084_P8_H06_S282,1.9910821986830032,8.75593719490219,-0.3473651574479733
PT084_P8_H11_S287,4.282958741266236,4.0115844692923215,-0.18568891227530643
PT126_P3_B04_S16,-3.534979436762683,4.1935465031953285,-1.104252121500318
PT126_P3_B05_S17,4.596730960759251,-11.612292055535098,2.0875760195155753
PT126_P3_B06_S18,-3.271533045286108,3.1241091551981004,-1.0989506701080487
PT126_P3_B07_S19,7.594294658309245,-16.246437483215256,3.0559261163171927
PT126_P3_B09_S21,7.90369002201361,-17.374291894825955,3.8403401437627136
PT126_P3_B10_S22,-3.0469495911353777,3.6472988945852087,0.06074849733549542
PT126_P3_B11_S23,-1.9089171745845812,1.6205389098913137,0.3344732061536142
PT126_P3_B12_S24,1.0115887276601487,-7.274849795861456,-0.46965130685331413
PT126_P3_C01_S25,-3.3613204588188634,3.3239752513941636,-1.5364934994638706
PT126_P3_C04_S28,1.844470925689176,-10.6203877358337,0.9199185185613219
PT126_P3_C05_S29,2.4056322452921877,-8.288454446930238,-0.11013556269481731
PT126_P3_C07_S31,-2.5544058167489534,1.6660220785923456,-0.849677185655573
PT126_P3_C10_S34,-2.46048755685061,3.741688969728021,-1.0320184508323043
PT126_P3_C11_S35,5.4365111999624744,-13.824632355443825,2.070564436791679
PT126_P3_C12_S36,5.9103555036748565,-13.868450888201098,3.058776014394419
PT126_P3_D01_S37,8.091215725389208,-18.136972546782644,1.9014148078406146
PT126_P3_D04_S40,-2.716896368834742,-1.3581116033698677,-1.2446432989098586
PT126_P3_D05_S41,0.002144887741637111,0.14791697562790673,-1.5759298873947236
PT126_P3_D06_S42,-1.9789818784294215,1.3796779913496682,-0.47583485749408316
PT126_P3_D10_S46,3.946053974992683,-11.777065330147106,0.5126994234718837
PT126_P3_D12_S48,-1.2128387977298027,-1.5914077775853028,-0.08400533791344557
PT126_P3_E02_S50,6.471880943278962,-16.55696512973197,3.351871667399016
PT126_P3_E04_S52,-1.1458891445221113,-4.428790454951214,-1.2129439592341575
PT126_P3_E06_S54,-0.7811082664543679,1.1172323147036283,0.05979905308148609
PT126_P3_E09_S57,7.255940003554868,-16.259677377949597,2.9047855101848703
PT126_P3_E12_S60,7.694508313645287,-16.950853119619516,3.9890869796792265
PT126_P3_F01_S61,3.197176436083702,-9.87641662262986,0.5832256510145433
PT126_P3_F02_S62,1.3389550756109962,-10.683096222224039,1.0741166822990822
PT126_P3_F03_S63,-1.8762645776542937,-3.122404120917497,-1.191523374835215
PT126_P3_F04_S64,-0.8721680266091427,-4.600446171098359,-0.41973420927253413
PT126_P3_F05_S65,2.0519896873098094,-5.537533126927622,-0.470385829107558
PT126_P3_F06_S66,3.1644188271293507,-9.930523369327638,3.074902280877171
PT126_P3_F07_S67,4.455705945151623,-9.513223833694322,1.5362935893760645
PT126_P3_F10_S70,4.213342529896962,-14.17439524975118,2.2554639164763888
PT126_P3_G01_S73,6.571873692102571,-13.829373033139472,3.7976621839475917
