tumor,PC1,PC2,PC3
156,-41.75698854642509,-11.709024752623025,-17.050907279961642
157,-44.72497895385976,-10.47708069096259,-5.4917160250139245
158,-12.140593686051211,10.996778865667501,-23.487434028969293
159,14.297600444627296,10.349676550830512,-9.890414960416031
160,15.96113567939781,-0.45279767385910247,-28.277243169830086
161,10.053964999664926,7.82594182395661,-5.193175635027208
162,-53.71270278501635,-11.223391262592633,-0.6918050669897082
163,-3.753796726729736,13.994433193808101,16.49301929617028
164,-19.136647432311694,2.2240056822676757,-16.733368803804993
165,-9.445430619769292,14.500906858782022,1.5287806320265502
166,2.1015888972338863,3.256257322620901,-31.937422993990836
167,30.97210921240093,18.273154534701657,-10.219935643601353
168,1.0895319770209766,20.19887330261853,0.7010156614421006
169,4.939636250066399,20.472172997811377,14.239173671714157
170,20.695418008501132,24.27848410166976,-3.1880340677627257
171,0.8153408468616288,24.163000629964024,9.977868898283623
172,15.764578825991164,20.10929767771365,0.3238033042633522
173,-4.048835642674323,23.784405812766394,22.800724647299994
174,-8.48807608830986,21.48825128471766,12.349823285821513
175,-20.451698546400095,29.546801577366736,31.080631917035113
176,22.365451658251324,11.645060827860075,-15.645502857032081
177,-0.7237360064217085,8.679774534438494,17.98790718876833
178,1.1921065511215214,16.85914046802987,31.630799978351124
179,22.970989726106268,19.819393912250607,14.659364713156814
180,1.4618149307826627,11.131502139807493,-8.755102233999303
181,-2.1938368848071184,18.030349361978708,-3.679386289056484
182,3.75014816610102,7.4889412996468705,-4.9842059361898405
183,-5.673521390048493,14.123368936183589,0.3834800248487705
184,-21.45951652817002,5.465143571540946,-4.540864696186748
185,-11.793987710302806,20.165600459425683,17.93555988827547
186,-10.076535723939326,13.392797694020315,-6.347602849683449
187,-11.742458646209775,5.436638159687636,7.008929601540707
188,-23.330960949469322,-0.9936372497292209,-11.406488376206571
189,-8.131890369273842,13.683824080733617,13.49690202703123
190,-28.50187564858234,3.3945643727632477,-7.269182470892035
191,-1.1573036179312877,12.213649533823281,-26.914448583140654
