,PC1,PC2,PC3
PT126_P3_G11_S83,5.947068954287918,-14.987623862812608,15.765212215233271
PT126_P3_H02_S86,6.6365601686810125,-17.232095790638883,17.775156137025803
PT126_P3_H07_S91,0.2839244301090281,-4.671698554938492,-0.914639992803114
PT126_P3_H08_S92,7.413368710981937,-16.82284855642048,20.283474801783658
PT126_P3_H11_S95,1.0247991305773096,-6.065279282208753,4.291891958860669
PT126_P3_H12_S96,2.5673067287878535,-10.267734355870077,7.3674971996917265
PT039_P121_A03_S291,2.6970048580068786,-5.025888360590659,8.164425506812746
PT039_P121_A04_S292,-1.722969714530842,2.9895661646048706,-1.7769526463623004
PT039_P121_A07_S295,-5.294015708429449,1.7298301724755285,-6.183177823071114
PT039_P121_A11_S299,-4.286352950502167,4.473215622077309,-7.697876244494441
PT039_P121_B01_S301,-2.1537682672094274,2.1739323745459345,-5.480453090308638
PT039_P121_B02_S302,1.0660897278904713,-6.156082290534188,5.888210848471314
PT039_P121_B05_S305,-3.1348108783864195,3.299727022091022,-4.945236462144718
PT039_P121_B06_S306,4.3323341175283385,-12.32309598933507,14.837634082937623
PT039_P121_B07_S307,-4.085772605333993,4.6347268364038126,-5.815301314638209
PT039_P121_B09_S309,-1.131741056056026,-2.2525968871034014,5.507991840389765
PT039_P121_B11_S311,-1.2834521871687108,2.010889383658014,0.2348753171787102
PT039_P121_B12_S312,0.25596718238368815,-1.3966718431948262,1.5490839294569883
PT039_P121_C01_S313,2.104292931176374,-9.371673017931979,8.982329355699543
PT039_P121_C04_S316,-0.9743170817305415,3.8011906675577367,-2.0087402230240623
PT039_P121_C08_S320,-3.6736569147804885,2.0938713145041263,-6.034312797775098
PT039_P121_C09_S321,0.6812942896182848,-5.900633609513938,3.401990035537595
PT039_P121_C10_S322,5.82394258043883,0.4272123887773712,4.539866683167215
PT039_P121_D01_S325,-0.10054347345198211,-1.2433298464165223,0.7232898579549198
PT039_P121_D02_S326,-3.7626432306317907,4.949448012978276,-9.459196635634113
PT039_P121_D05_S329,0.48826091476357386,-5.951349998277179,2.7098697790281823
PT039_P121_D08_S332,-2.0294563766146347,2.617117354097202,-4.5820178228568365
PT039_P121_D09_S333,-0.5244473814013798,0.37834014483641587,6.823980955945435
PT039_P121_D11_S335,-2.44734301415003,2.269908919268281,-2.960451651913355
PT039_P121_D12_S336,-2.2276790177331494,1.1634351113533976,-1.9146599941015139
PT039_P121_E01_S337,-2.7958714541519107,2.522547474266988,-1.8266597556529942
PT039_P121_E02_S338,-0.3728797221059867,-2.1377315498003764,4.320386276045378
PT039_P121_E04_S340,2.168113287785123,-4.477646281623556,4.513216560696355
PT084_P121_E06_S342,-1.0088799183842714,-2.6978680054135324,-1.3327739576135353
PT084_P121_F02_S350,3.9703837684564847,-10.40386931042661,9.301343672678016
PT084_P121_F03_S351,-2.199093516310177,1.1698901494467364,-6.397944817356989
PT084_P121_F04_S352,7.02475239932671,-14.634743384977556,18.436233542200142
PT084_P121_F05_S353,1.5476194846986469,-3.3472043954934767,4.539044025659636
PT084_P121_F07_S355,1.5244402321192487,8.610165676388267,-7.563383838718792
PT084_P121_F08_S356,1.4615060782760232,7.45655093890429,-8.533902150765382
PT084_P121_G01_S361,0.7052269771273749,4.0136964307782215,-4.583339876165177
PT084_P121_G05_S365,-3.1157376438096533,1.2827071076266643,-2.523561328151369
PT084_P121_G12_S372,3.12962438768298,7.482192438692459,-5.423349787642485
PT084_P121_H01_S373,-0.8606800064842579,3.4671077520323874,4.070044998232183
PT084_P121_H09_S381,6.504810207434219,-15.184421818049465,16.514177479775817
PT084_P121_H10_S382,-1.8883123314222519,-0.5381310023578241,-4.7738328301220765
PT084_P121_H12_S384,-2.467237272445072,-1.1892008048661515,-1.0460779832286713
PT039_P10_A03_S195,-2.843924846006041,4.051232172309019,-7.047133439545359
PT039_P10_A09_S201,-2.8396663166646237,2.750364753341786,-4.040279609651756
PT039_P10_A12_S204,1.1999526257929358,-1.719833359731587,3.773735651263167
PT039_P10_B02_S206,-3.4740318411879967,4.662916940506563,-6.070323749407459
PT039_P10_B07_S211,-1.3601690884722686,0.25639172652707803,-3.110285685048833
PT039_P10_C03_S219,-4.305294836895173,4.725303825378847,-4.489388452383442
PT039_P10_C10_S226,-5.604007260789769,3.9097887554428405,-11.654332317943366
PT039_P10_C12_S228,-4.771185398747225,4.763777034732877,-7.3152418116845235
PT039_P10_D03_S231,-2.167449046419399,3.0294663581287433,-6.236461046981371
PT039_P10_D09_S237,0.3841175783504657,-2.919280696410281,1.1918072581219996
PT039_P10_G03_S267,-3.3749316150908566,3.6065971868695996,-6.959593804479948
PT039_P10_G06_S270,-1.3255339273164601,0.12748107681651527,0.8405647378290564
