archetype,PC1,PC2,PC3,PC4
0,-73.54641511182487,6.646017554504375,93.88276204390704,-50.80061407351287
1,-28.93085036611405,-5.4697656035511075,5.239621631037912,109.77308246920549
2,-53.70532278533938,-80.19580123138387,-49.357762908670594,-12.517209227590426
3,-34.64458635059851,131.11209888320448,-64.48147913806005,9.456203858091257
4,109.5768316402733,2.3673115243693736,25.72530669524223,-1.9226393956972965
