,archetype_1,archetype_2,archetype_3
TCGA-69-7978-01,0.6349337512737849,0.3650662487262151,0.0
TCGA-62-8399-01,0.3467810050121531,0.30137092481140276,0.3518480701764442
TCGA-78-7539-01,0.2073898257170877,0.3860020788887688,0.40660809539414366
TCGA-73-4658-01,0.5222643696609666,0.47773563033903355,0.0
TCGA-44-6775-01,0.4642642071551599,0.5357357928448401,0.0
TCGA-44-2655-01,0.06624899552873702,0.5511114679552062,0.38263953651605687
TCGA-44-3398-01,0.4124481240270853,0.5875518759729147,0.0
TCGA-62-8397-01,0.11474821520818979,0.48330520501980145,0.40194657977200876
TCGA-53-A4EZ-01,0.20086076341042342,0.03640750043555842,0.7627317361540181
TCGA-50-7109-01,0.2536095416652164,0.26596681890164925,0.4804236394331343
TCGA-38-6178-01,0.3457855174168247,0.4790280873769009,0.17518639520627433
TCGA-86-8056-01,0.11746714028317574,0.6830753503167013,0.19945750940012302
TCGA-55-1592-01,0.2753401416593363,0.41873889944038206,0.30592095890028165
TCGA-86-A4JF-01,0.39484987098530083,0.3078687001378483,0.29728142887685083
TCGA-69-7974-01,0.4115707392965987,0.55095041896718,0.03747884173622115
TCGA-86-A456-01,0.16448480142653585,0.5938955693014188,0.24161962927204533
TCGA-97-8547-01,0.41734680072252955,0.4752620298643452,0.10739116941312522
TCGA-55-1595-01,0.34451117689555666,0.37922796019147376,0.27626086291296964
TCGA-NJ-A4YP-01,0.37116356366715264,0.26293692458779483,0.36589951174505253
TCGA-05-4424-01,0.4068671194824062,0.403142429047953,0.1899904514696408
TCGA-97-A4M7-01,0.10343032065343967,0.8368811537717549,0.059688525574805404
TCGA-44-2668-01,0.8417514809285768,0.15824851907142315,0.0
TCGA-NJ-A55A-01,0.024927555522361783,0.9627858219697191,0.012286622507919146
TCGA-05-5420-01,0.5693442102528735,0.1964675655025383,0.23418822424458824
TCGA-55-1594-01,0.4006550947801444,0.1279257090783082,0.4714191961415473
TCGA-44-2659-01,0.28649887353420994,0.5806707683788396,0.13283035808695046
TCGA-78-7162-01,0.027344831170514658,0.6365170914931215,0.3361380773363637
TCGA-38-4632-01,0.6182215545903378,0.23089456104879702,0.15088388436086508
TCGA-49-6761-01,0.6171193335823653,0.20196351542746518,0.18091715099016953
TCGA-91-6828-01,0.22818923037959166,0.4097488036661212,0.3620619659542872
TCGA-05-4418-01,0.636860232586704,0.06468771188241124,0.29845205553088466
TCGA-99-AA5R-01,0.1711379074873326,0.8164279347423802,0.012434157770287148
TCGA-55-7903-01,0.39942993258760073,0.30141401987926303,0.29915604753313624
TCGA-55-A492-01,0.0,0.30634582043805897,0.6936541795619411
TCGA-55-8616-01,0.14368462208341895,0.5712557177717403,0.28505966014484074
TCGA-86-7954-01,0.35046855759004725,0.4758299731128418,0.17370146929711094
TCGA-05-4433-01,0.28254542650573944,0.526790689686125,0.1906638838081356
TCGA-69-8253-01,0.0639145740068138,0.4249332219808877,0.5111522040122985
TCGA-86-8674-01,0.029940742654649088,0.039487164029341895,0.930572093316009
TCGA-69-7765-01,0.47237929742354723,0.4589423022611572,0.06867840031529554
TCGA-86-8672-01,0.6421778785779831,0.05508308347185834,0.3027390379501586
TCGA-MP-A4T6-01,0.0,0.5785246364661166,0.4214753635338834
TCGA-97-7547-01,0.17175036814410138,0.5646455074044593,0.2636041244514393
TCGA-55-7911-01,0.43257227687391026,0.36064885905335836,0.20677886407273127
TCGA-91-6835-01,0.32696491457778987,0.6730350854222101,0.0
TCGA-55-A48Z-01,0.4577760915185042,0.39792675916248477,0.1442971493190111
TCGA-50-5045-01,0.42741453947117225,0.5725854605288277,0.0
TCGA-55-7913-01,0.3244896540225837,0.0,0.6755103459774164
TCGA-86-8075-01,0.5333203174336739,0.4618923433668119,0.004787339199514108
TCGA-97-8177-01,0.24214039904817464,0.657095262380535,0.10076433857129033
TCGA-55-7907-01,0.4193219226328815,0.4026419025041977,0.1780361748629208
TCGA-44-8117-01,0.4399833418019087,0.2578807553837148,0.30213590281437663
TCGA-86-8668-01,0.14961524476106058,0.7572452176896914,0.09313953754924797
TCGA-78-8660-01,0.43797428442210734,0.3310362560272922,0.23098945955060055
TCGA-05-4415-01,0.6605245489815763,0.0,0.3394754510184237
TCGA-75-6212-01,0.1985317095477813,0.6192747332715811,0.18219355718063757
TCGA-67-6215-01,0.17078306264767734,0.40966202514989497,0.4195549122024276
TCGA-05-4430-01,0.38138199741365353,0.6186180025863465,0.0
TCGA-49-6742-01,0.27379261786026365,0.18936774627986347,0.5368396358598729
TCGA-38-4627-01,0.46771876163067355,0.5322812383693265,0.0
TCGA-69-7979-01,0.3940510646680566,0.2532395787628335,0.35270935656911
TCGA-69-7973-01,0.209984594390151,0.26165284497105645,0.5283625606387926
TCGA-73-7499-01,0.4008105082695422,0.4202686242736423,0.17892086745681549
TCGA-44-A47A-01,0.23425972964388184,0.48990781206928996,0.2758324582868282
TCGA-78-8662-01,0.3154937839824814,0.04743977931830275,0.6370664366992158
TCGA-55-8085-01,0.2574729975986888,0.26526221154865326,0.4772647908526579
TCGA-75-6206-01,0.027084181763533124,0.4355864319448247,0.5373293862916422
TCGA-50-5932-01,0.11941612409933912,0.2604687128312015,0.6201151630694594
TCGA-50-6594-01,0.7108084509332662,0.03628732849177374,0.2529042205749601
TCGA-49-AARQ-01,0.2969964489404017,0.25849638888426524,0.44450716217533287
TCGA-55-7574-01,0.3190243695859313,0.6186930309010306,0.06228259951303811
TCGA-50-5066-01,0.760828237725557,0.23064188533993107,0.008529876934511951
TCGA-86-A4P7-01,0.13588480436228403,0.7510494009898794,0.11306579464783657
TCGA-64-5779-01,0.38590671807329374,0.22278759079064078,0.39130569113606545
TCGA-55-8096-01,0.3718484716646702,0.5673665359248663,0.0607849924104635
TCGA-97-8175-01,0.4680660099229306,0.3408311710681126,0.19110281900895668
TCGA-44-A4SS-01,0.6043275272721866,0.26811753096979296,0.1275549417580204
