,archetype_1,archetype_2,archetype_3,archetype_4
TCGA-69-7978-01,0.0,0.2956014575688557,0.010943185628497006,0.6934553568026472
TCGA-62-8399-01,0.2201145901652488,0.22797391647741477,0.3062147486527543,0.24569674470458203
TCGA-78-7539-01,0.4937662826167851,0.19102502524005566,0.0,0.31520869214315916
TCGA-73-4658-01,0.09149884393321571,0.28759775744282046,0.0,0.6209033986239639
TCGA-44-6775-01,0.0,0.5021250888872355,0.02667288900062434,0.4712020221121401
TCGA-44-2655-01,0.4730094701926058,0.3741876217679594,0.0,0.1528029080394348
TCGA-44-3398-01,0.0,0.5038707483440903,0.0,0.49612925165590976
TCGA-62-8397-01,0.5682286806028927,0.1900982353156459,0.0,0.24167308408146154
TCGA-53-A4EZ-01,0.3965119894329566,0.0,0.6034880105670435,0.0
TCGA-50-7109-01,0.23409414743976117,0.23676637506415307,0.48625929740203594,0.04288018009404974
TCGA-38-6178-01,0.18411404580606494,0.38245191941235984,0.0632160092775541,0.3702180255040212
TCGA-86-8056-01,0.2566909173744883,0.5801904673485156,0.0,0.16311861527699606
TCGA-55-1592-01,0.13130365864643356,0.4005111670627936,0.3453036456574292,0.12288152863334367
TCGA-86-A4JF-01,0.3811227259791585,0.11388325394565227,0.0,0.5049940200751891
TCGA-69-7974-01,0.09261063517137112,0.4434924252953347,0.0,0.46389693953329414
TCGA-86-A456-01,0.3369131514052238,0.4237478939333022,0.0,0.23933895466147398
TCGA-97-8547-01,0.16019740521616455,0.35729965114546935,0.0,0.4825029436383661
TCGA-55-1595-01,0.24641266216673716,0.2722608996954483,0.14264261790122695,0.33868382023658755
TCGA-NJ-A4YP-01,0.2592100806799174,0.16523865013808947,0.27767507333545466,0.2978761958465385
TCGA-05-4424-01,0.01298344829975169,0.3957725932752454,0.3405379347641538,0.25070602366084915
TCGA-97-A4M7-01,0.021327885246920305,0.8576597620640191,0.06589226929490442,0.05512008339415629
TCGA-44-2668-01,0.0,0.05092284167302636,0.06203028403810642,0.8870468742888672
TCGA-NJ-A55A-01,0.0,0.9971210339511223,0.0028789660488777766,0.0
TCGA-05-5420-01,0.09484936231695762,0.11784142585154508,0.32221550179319347,0.4650937100383039
TCGA-55-1594-01,0.04258072141939298,0.17517137115494658,0.7659450243063209,0.016302883119339636
TCGA-44-2659-01,0.2213279248577555,0.424683252005346,0.0,0.3539888231368985
TCGA-78-7162-01,0.3900847720968414,0.5243287225855637,0.0,0.08558650531759483
TCGA-38-4632-01,0.23808646760906013,0.03083788890194919,0.0,0.7310756434889908
TCGA-49-6761-01,0.2575221844546985,0.005885335084442454,0.009355001879748399,0.7272374785811108
TCGA-91-6828-01,0.2592112858502451,0.3419673802569185,0.24966679025369146,0.14915454363914502
TCGA-05-4418-01,0.057484208826832243,0.009093584735605143,0.4925486579020892,0.4408735485354735
TCGA-99-AA5R-01,0.06410333614700717,0.7493123508291875,0.0,0.18658431302380538
TCGA-55-7903-01,0.423914376490872,0.04910484717086311,0.0,0.5269807763382649
TCGA-55-A492-01,0.7973170485277753,0.15928632911881585,0.04339662235340887,0.0
TCGA-55-8616-01,0.32485098884383296,0.4646202393386332,0.0153387980080806,0.19518997380945327
TCGA-86-7954-01,0.028050963711675207,0.4678785189815118,0.2834618608517485,0.22060865645506447
TCGA-05-4433-01,0.1739238095383121,0.4536175653442267,0.09391290877936427,0.2785457163380969
TCGA-69-8253-01,0.5820653980633216,0.24369232954821288,0.013714552797144177,0.1605277195913213
TCGA-86-8674-01,0.7093316409490223,0.0,0.2906683590509777,0.0
TCGA-69-7765-01,0.13018225840951964,0.32893965316837864,0.0,0.5408780884221017
TCGA-86-8672-01,0.17303730380619683,0.0,0.26264199022833273,0.5643207059654706
TCGA-MP-A4T6-01,0.42861020472373057,0.48561004881082415,0.08253005435052273,0.0032496921149225318
TCGA-97-7547-01,0.3346151954708055,0.4235273439587816,0.0,0.24185746057041285
TCGA-55-7911-01,0.3100993510177213,0.15136972653039463,0.0,0.538530922451884
TCGA-91-6835-01,0.0,0.6824404918327929,0.020689760745937723,0.29686974742126937
TCGA-55-A48Z-01,0.0090895166681644,0.37038724096015824,0.27771662879147985,0.34280661358019754
TCGA-50-5045-01,0.0,0.5092034680364967,0.0,0.4907965319635033
TCGA-55-7913-01,0.32265019768897285,0.0,0.640426781612031,0.03692302069899604
TCGA-86-8075-01,0.0,0.4063194306056864,0.1568642141143601,0.4368163552799534
TCGA-97-8177-01,0.1362525000590361,0.5871154542380124,0.0,0.27663204570295163
TCGA-55-7907-01,0.14454982765959157,0.31371521615648373,0.13536140168414007,0.40637355449978463
TCGA-44-8117-01,0.3967823708547355,0.04205085430498306,0.0,0.5611667748402814
TCGA-86-8668-01,0.16432716606138045,0.6504767543947301,0.0,0.18519607954388942
TCGA-78-8660-01,0.24980130315235974,0.1906148491779678,0.07659801734822069,0.4829858303214518
TCGA-05-4415-01,0.055659783195657404,0.0,0.4979292963688494,0.44641092043549313
TCGA-75-6212-01,0.32974031554822175,0.3825479427198389,0.0,0.2877117417319393
TCGA-67-6215-01,0.5667572551935769,0.1327514966401724,0.0,0.30049124816625067
TCGA-05-4430-01,0.005383764916731509,0.5740602041274402,0.02107280313253606,0.39948322782329226
TCGA-49-6742-01,0.2085716879398379,0.18100877582014835,0.6104195362400138,0.0
TCGA-38-4627-01,0.0,0.5174827446012311,0.0,0.48251725539876883
TCGA-69-7979-01,0.21262107632241684,0.17417118769082496,0.32545597655078967,0.2877517594359685
TCGA-69-7973-01,0.18503057303374035,0.2547151915131552,0.5602542354531044,0.0
TCGA-73-7499-01,0.07748070062746346,0.3742419953033703,0.22944501704058967,0.3188322870285764
TCGA-44-A47A-01,0.3417025895724339,0.3457089153516515,0.0,0.31258849507591463
TCGA-78-8662-01,0.5350860692680853,0.0,0.18659819482568826,0.27831573590622627
TCGA-55-8085-01,0.3323829118418279,0.17775114519925442,0.34176368608680824,0.1481022568721094
TCGA-75-6206-01,0.6343778984363331,0.22549512506665434,0.0,0.14012697649701258
TCGA-50-5932-01,0.7131618505970334,0.018869150490972722,0.016987584776590105,0.25098141413540376
TCGA-50-6594-01,0.1892381843070096,0.0,0.10646509450427083,0.7042967211887196
TCGA-49-AARQ-01,0.241458066148277,0.20670166138285945,0.42255956671287276,0.12928070575599096
TCGA-55-7574-01,0.02560823124070452,0.591091693278143,0.09672060125096453,0.28657947423018787
TCGA-50-5066-01,0.0,0.11354721900124826,0.13275660019420635,0.7536961808045455
TCGA-86-A4P7-01,0.12107690294172123,0.7206320214509943,0.017749309652031704,0.14054176595525286
TCGA-64-5779-01,0.0,0.27710554168126394,0.722894458318736,0.0
TCGA-55-8096-01,0.0,0.5633411143143761,0.23867673807552156,0.1979821476101024
TCGA-97-8175-01,0.2856655023000131,0.14220603409124935,0.0,0.5721284636087376
TCGA-44-A4SS-01,0.0,0.21441614555185753,0.3064612168716811,0.4791226375764614
TCGA-91-7771-01,0.13947841922704898,0.5695812295771617,0.2731607328934139,0.017779618302375313
TCGA-86-8278-01,0.11890009491459831,0.4539791117812844,0.022586391254803648,0.40453440204931357
TCGA-55-8087-01,0.51877427553724,0.4542528978983819,0.0,0.026972826564378233
TCGA-MP-A4T8-01,0.3257099718970791,0.02211040305229201,0.45635653803524506,0.19582308701538384
TCGA-L9-A5IP-01,0.054482390001470454,0.0,0.5097092412935664,0.43580836870496314
TCGA-55-6979-01,0.0,0.3903397243951412,0.03558224690039441,0.5740780287044644
TCGA-69-7980-01,0.08683805249471348,0.4554286628334446,0.2174442615716917,0.24028902310015024
TCGA-62-A472-01,0.37456043591228333,0.16532736141673773,0.0,0.460112202670979
TCGA-49-4507-01,0.11573221444972182,0.0,0.3591799283215984,0.5250878572286798
TCGA-55-6642-01,0.06075449402599985,0.28196742876876746,0.3883836045378111,0.2688944726674215
TCGA-86-7701-01,0.0,0.310334310705214,0.6098905940791055,0.07977509521568052
TCGA-62-A46R-01,0.31313457402837114,0.25804095162757085,0.0,0.4288244743440579
TCGA-62-A46V-01,0.4097568489929093,0.21411708574935315,0.0,0.3761260652577375
TCGA-44-6146-01,0.45623601511632716,0.32438072880675456,0.11293605905517635,0.10644719702174196
TCGA-49-4501-01,0.22637333160361175,0.46756145479435424,0.0,0.30606521360203404
TCGA-55-7914-01,0.3734303563431518,0.25341948980439016,0.0032005976562121817,0.3699495561962458
TCGA-73-4659-01,0.19673463803734734,0.38250216809671106,0.36571536974946,0.055047824116481577
TCGA-86-8669-01,0.3664705200962528,0.2413962150242389,0.3921332648795083,0.0
TCGA-49-AAQV-01,0.15205989430157382,0.37841379304211464,0.2493635794377311,0.22016273321858057
TCGA-78-7149-01,0.5284189857485871,0.24732320806397973,0.2242578061874333,0.0
TCGA-86-8055-01,0.0,0.3519891797658794,0.16537759776542604,0.4826332224686946
TCGA-91-6829-01,0.0,0.2568551330997676,0.3194182217695592,0.42372664513067315
TCGA-78-7163-01,0.7351274962426737,0.011990479418551641,0.04384278178768785,0.20903924255108686
TCGA-62-8398-01,0.144285200798187,0.11521039942333514,0.45985069843656173,0.28065370134191614
TCGA-38-A44F-01,0.0,0.8980203967653922,0.0415531160389787,0.060426487195629035
TCGA-38-4631-01,0.0,0.0,0.6896298971754039,0.31037010282459615
TCGA-L9-A7SV-01,0.47184941084047965,0.07933953436666753,0.3096094656179794,0.13920158917487344
TCGA-49-AAR2-01,0.31058675932315943,0.10743124518058532,0.5819819954962553,0.0
TCGA-MP-A4SY-01,0.07978019359481289,0.37648434656236907,0.10498035299031891,0.4387551068524992
TCGA-05-4432-01,0.04738703294037889,0.286146110268598,0.666466856791023,0.0
TCGA-05-4398-01,0.03802055987278789,0.18387766501915648,0.11131715361330394,0.6667846214947516
TCGA-75-6211-01,0.15481718721564608,0.09192381654960484,0.7532589962347491,0.0
TCGA-44-6778-01,0.0,0.5430953025905189,0.405245200917909,0.051659496491572206
TCGA-55-8510-01,0.10228662790781665,0.48789075317723396,0.0,0.4098226189149495
TCGA-MP-A4TD-01,0.1084697420939964,0.48749189567248125,0.40403836223352246,0.0
TCGA-55-8205-01,0.0,0.22535772295385315,0.014381888770059553,0.7602603882760872
TCGA-55-7573-01,0.13760704982041247,0.8015070925885657,0.0,0.06088585759102184
TCGA-MP-A4T4-01,0.0,0.4280322706220049,0.026328156291313968,0.5456395730866811
TCGA-97-7941-01,0.08176811600400402,0.835872529166082,0.08235935482991408,0.0
TCGA-55-7994-01,0.23666369830886178,0.05164122903216631,0.0,0.7116950726589718
TCGA-05-4420-01,0.28396057626035615,0.0,0.5848197463036547,0.13121967743598903
