,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
ACH-000570,-10.34366719783045,4.580349166860689,11.479032126488047,-4.330223818010603,7.025131657501924,-1.4924821293489454,23.095612011503686,9.737472281236183,8.195458639734637,-3.864067697137172,17.313365295263242,-19.754127856282192,-10.298966795694836,-7.061479682028341,-23.39713411578835,6.325051038398853,9.076497620604291,-17.772500659448735,-22.921517692394634,0.13522283689514342
ACH-000075,18.369825114338532,3.0041538486859385,1.6206955683713489,7.018453829120877,5.273938827264374,0.38398769621390333,-21.9181518347123,-4.570758414322907,-15.511740240781428,-18.928771139394694,-14.322228684879958,-29.199257489171586,-27.61392684759303,-17.113725861513156,-9.35077212819073,-9.47212906212179,7.34009186855207,1.5090974414622536,-1.0451669781007122,-9.540245522056294
ACH-000376,-3.765389336440447,-1.3785014918618703,-9.211171600134003,2.287989425141586,-4.800401942678355,4.516363400732161,-8.897155066945986,9.088222742503808,-10.309104447058987,-3.5458568594790423,7.058438212726474,-16.88984603082625,-18.55948490952272,-5.303841752762649,-9.882705920089958,-1.807614337271783,13.668509355422497,-6.407071647790259,-6.459609375838248,12.683612168441663
ACH-000269,-11.979181517256059,-5.183944902110605,-20.576653307708376,14.399201490189544,-12.024868729905927,7.644341391397452,-26.647938472519993,15.754337731105155,-50.92555422671213,-21.672963743476856,-8.635253349722026,-15.526473225795124,-12.617039888478818,-7.920273663061198,25.187944826191533,12.803428450790127,5.470856288570231,25.76688116626307,22.014607082614955,-22.25823412166104
ACH-001611,7.663894143864034,-3.7341063114481625,-5.968210992435238,6.399337883443805,6.033159555697218,-12.116820651014407,4.224990455483541,-10.711805437091448,-7.935750996049676,8.838735417068207,-28.567935822572768,14.248452643886326,-18.205737762437803,-10.098996846898734,26.074354839332333,7.190308761276805,-12.834567167016878,4.246873991518251,17.37805000717685,0.6764975622109435
ACH-000098,0.6504507964617765,1.3992753101359623,-3.068182348484531,7.7832929127096255,-2.9879632222626875,0.3499157265075903,-25.30406189824043,25.489399794850364,-30.003025654767708,-17.47864753219424,-7.091232975259615,-15.859876887964361,-18.409154127291526,8.419747248105475,0.0898443513931493,-2.114140369300017,-1.179399405873836,-8.840083969651857,-3.4802080263128725,0.6249064058820275
ACH-000887,-3.3678463655232043,-21.718873800544536,-25.776228703783676,14.51032927105457,-18.53126356971209,37.42680187552584,-30.580903770659788,14.14942208166871,-50.56238730259426,-35.56374459704612,3.9390583265892256,4.8410012918605725,32.315071015249195,49.026846763284524,10.606194244384998,5.240447457043486,7.509814417770794,20.537743068785844,-3.6573664974664784,-9.273706515355887
ACH-000368,2.287611467257765,20.11108751774849,-0.8845709718393346,-0.4928450385806673,14.462386849570844,-8.325121732859373,-0.25478133728951774,-4.996836341316293,12.642593633384331,1.5828914716248892,-12.154610068865999,0.9464147025573754,-4.660705960530483,-6.884922587250567,0.5820729235042728,-17.410272444031506,0.7345920937471554,-2.0578790868798746,3.768338475604181,-0.10662541925162047
ACH-000760,-25.604588480041837,-8.090726037226762,-17.9894170885206,6.340782703600042,-13.21511984535146,8.985997062235457,-7.557968459505115,18.20590817188864,-8.483289783545144,3.7393113868051135,15.938907899546138,15.157830040616679,23.093360107858828,1.8593393899105495,-12.924913083567263,12.930778385587924,-0.5802497562325215,3.933398002447036,-31.02295980414682,12.638465755182386
ACH-001610,-3.444439156286692,9.990382393619011,-21.121060810202863,13.170102720792745,-5.082052126002209,-3.819148436122757,12.966295940981293,-19.713443581976573,2.75628312113721,17.325456769298984,-0.2847271269362783,-0.19511963320387568,-3.823778824726577,16.14683491769603,5.619505874080231,21.47493677282693,-17.354993181162293,-6.578305610057744,-11.758252639980558,5.955404427945315
