,arc1,arc2,arc3,arc4
MANSC1,4.759868616547745,1.6936826808809569,4.7651897220581985,2.371937001546015
DSC2,2.8920790366072664,1.5051369568090491,5.050234985154162,0.6108617062004496
POF1B,2.4938263000514955,-0.26408870022049213,1.5963875596082422,1.609726374247078
SERINC5,3.489207760734339,2.2808836770274263,3.683860714224398,2.2346396987386776
BIK,3.890825415513267,0.14490465187855905,2.986454758984602,2.306512486060708
ANXA9,5.35473107411482,-0.4954130574246771,2.32944913833435,0.7566638071452259
MALL,1.5143653299651165,1.7354272141160987,6.461743634138658,2.1298860138689384
EPN3,6.578799646052479,-0.6133103058886222,4.310762444161808,1.0398812887776034
STAP2,4.8676520209047895,2.4096428721596577,4.865562017135967,1.329231769173401
FOXA1,7.972182077289023,-1.2223818699294924,3.5308444294199752,2.398970117094759
PYCARD,4.415595125194315,1.0743041092932315,4.135274320026625,0.5981556500715901
ZNF165,2.4617239092466803,0.8538117902207762,3.133926846850555,2.1453388446410204
SLC37A1,4.790139104362041,0.505368076019372,3.648168943002222,0.8411971434719394
ANK3,5.304506141936189,0.7475518218143966,4.594234550634655,1.4775159846277153
TSPAN15,7.089795228816734,1.643942921450404,5.811717703584702,1.6806137456253438
HNMT,3.0769647814942376,1.757706466496733,3.4231315707051553,0.9783930388768376
ABCC3,4.104499045233342,3.7193586495207436,5.633724549112778,4.204006487221111
SDC1,6.558077210062171,4.589650537858806,6.679928902753496,5.746666360416666
CKMT1A,6.339441514068004,0.15759609105333183,4.780934413904741,3.560446214832493
TOB1,7.86545505087622,4.023878059762543,5.632587731509102,4.361886355840248
B3GNT3,1.9723975757882672,-0.5673349565123433,5.1834119696527,2.7431312471634435
TMC6,5.933539083155867,2.331399407674816,5.587240922578467,2.111322339017809
CD9,8.626695619123378,6.237279365225328,9.061421493108917,6.455447272489124
ADAP1,3.6769776846699513,1.2595993405027843,3.9886358182979476,1.878261020525155
ATP1B1,6.034050624988433,5.288946434512695,7.730059407593609,3.895132903538381
SHANK2,4.488667491907361,0.6060381619156829,2.5087592082440393,-0.08189140119044769
CYB561,7.690711197790133,3.8991389545418653,6.69521410375064,3.5330242653181116
ERMP1,5.624256564502067,3.1116506907367416,5.780332250162257,3.2772208858121266
RAB20,4.2673595688769606,1.7760177428320016,4.530044498466136,2.1795229629579076
MYH14,4.827617669322354,0.6566753785538517,5.061219658162454,2.503638304718225
CAPN1,6.518141962382854,6.440696516985192,7.836391890021843,4.503512236023765
ALDH3B2,6.703743103243152,-0.9255464056971574,2.7189897133885754,2.638647933639037
TRIM31,0.34431438023957245,-0.30598941080509623,1.9240030461671513,0.5344360682471632
ARAP2,1.9240938847626234,1.0350944074897617,2.5948178055897837,0.35611698734416875
SSH3,6.079932178222058,3.569146979877054,5.203308952291705,3.209138982628221
ICA1,5.964137636188829,1.1255348749559242,4.060159779026755,2.694013795813322
ARHGEF5,3.774682736608603,1.1291830448078601,3.8087633985816933,0.774031701268258
ALOX5,0.42179183985655694,0.0038662881994707687,2.5141444537572113,0.6535507013440839
RHOD,5.880831143529564,2.291733955408658,5.235358668207053,2.250236333085255
TMPRSS2,3.18720800908904,-0.4986683581563329,3.4677056949292564,0.4259463965309134
MTUS1,3.802449129773924,0.642284051891596,3.572637128685674,1.7908313396224953
