,archetype_1,archetype_2,archetype_3
TCGA-DJ-A4V5-01,0.008675829583509868,0.5220388998361112,0.46928527058037894
TCGA-L6-A4EQ-01,0.25548296114384683,0.43206916091458314,0.3124478779415699
TCGA-FE-A3PB-01,0.0,0.4263769366523618,0.5736230633476381
TCGA-E8-A2EA-01,0.025918419755417296,0.39095208056391584,0.583129499680667
TCGA-ET-A3DS-01,0.7979535528754791,0.20204644712452102,0.0
TCGA-E8-A432-01,0.2882331900729773,0.32125278945809205,0.3905140204689307
TCGA-ET-A39M-01,0.12707512975354712,0.11249978971175235,0.7604250805347005
TCGA-EL-A3T8-01,0.18655246318934562,0.574615293970988,0.23883224283966656
TCGA-ET-A25K-01,0.17898055069689248,0.639183008990267,0.1818364403128404
TCGA-DJ-A13O-01,0.2513518145758645,0.21872142260897065,0.5299267628151648
TCGA-DJ-A2PO-01,0.1323584428816553,0.6402878704543452,0.22735368666399944
TCGA-DJ-A13V-01,0.13779815132264958,0.6078844950478527,0.25431735362949764
TCGA-EM-A2CT-01,0.6889683570742258,0.31103164292577423,0.0
TCGA-DJ-A3VJ-01,0.0592274562253775,0.5450948765546246,0.3956776672199978
TCGA-EL-A4K4-01,0.0,0.7762306667816044,0.2237693332183956
TCGA-EL-A3ZP-01,0.05063786896901302,0.37196845725727967,0.5773936737737072
TCGA-DO-A1K0-01,0.15759064969907627,0.8424093503009237,0.0
TCGA-EM-A22N-01,0.7910958942608598,0.1846801194233297,0.024223986315810426
TCGA-IM-A3U3-01,0.07949871629630484,0.673756868339931,0.24674441536376412
TCGA-IM-A3U2-01,0.00566042593051515,0.6432851258015796,0.35105444826790516
TCGA-EL-A3ZM-01,0.0,0.47945432430471296,0.520545675695287
TCGA-ET-A3DW-01,0.09769160994421322,0.8099914266790892,0.09231696337669774
TCGA-EM-A22M-01,0.05842514944038298,0.33467913805580496,0.6068957125038121
TCGA-EM-A22I-01,0.0,0.8236086044337575,0.17639139556624261
TCGA-EL-A3CS-01,0.2998677951197321,0.700132204880268,0.0
TCGA-H2-A3RI-01,0.1976421275400982,0.6657839660836643,0.13657390637623743
TCGA-BJ-A45J-01,0.09576631513356458,0.5340210565275211,0.3702126283389143
TCGA-EM-A2P0-01,0.22816582620974724,0.6833139930309161,0.08852018075933672
TCGA-E3-A3E3-01,0.16905054518145016,0.7471386075887518,0.08381084722979808
TCGA-DJ-A2Q5-01,0.015227604878547117,0.54554958803161,0.43922280708984285
TCGA-ET-A39S-01,0.30162162396947556,0.42791373214264833,0.27046464388787606
TCGA-FY-A3R9-01,0.8168479327484045,0.18315206725159552,0.0
TCGA-DJ-A1QN-01,0.15072963804996345,0.6015088263017303,0.24776153564830639
TCGA-EM-A22J-01,0.7602562276482351,0.23974377235176506,0.0
TCGA-EL-A3GO-01,0.7278627845527023,0.2449612963402325,0.027175919107065204
TCGA-FK-A3SG-01,0.2412733287334659,0.43507494416555487,0.32365172710097917
TCGA-EL-A4K9-01,0.2091951650584472,0.44406150343463197,0.34674333150692094
TCGA-EM-A3FJ-01,0.21588636161525282,0.46179703970461283,0.32231659868013435
TCGA-KS-A4I1-01,0.19630090391459515,0.1765413529812067,0.6271577431041981
TCGA-IM-A41Y-01,0.2297374815499103,0.6149657430463421,0.15529677540374753
TCGA-EM-A3ST-01,0.6216885636517565,0.0,0.3783114363482435
TCGA-ET-A39K-01,0.14051654705000116,0.28195191606345604,0.5775315368865428
TCGA-FY-A3ON-01,0.09464864406026742,0.6094120541953789,0.2959393017443537
TCGA-BJ-A28W-01,0.22526511031324967,0.0,0.7747348896867502
TCGA-DJ-A13X-01,0.29001549390368403,0.6340123561668181,0.07597214992949779
TCGA-EM-A3O8-01,0.8271984019820672,0.17280159801793285,0.0
TCGA-ET-A40T-01,0.11006847079473417,0.45411916364681,0.43581236555845576
TCGA-DJ-A3VF-01,0.0,0.6909238287770746,0.30907617122292547
TCGA-ET-A39N-01,0.657154452396378,0.014583072883524893,0.32826247472009706
TCGA-CE-A481-01,0.28056378300518775,0.316246923330691,0.40318929366412126
TCGA-KS-A41I-01,0.41877783992515777,0.0,0.5812221600748422
TCGA-DJ-A13U-01,0.28002567767974074,0.7199743223202593,0.0
TCGA-BJ-A0ZC-01,0.8759064288261013,0.12409357117389877,0.0
TCGA-ET-A3DT-01,0.0,0.6441429203667048,0.35585707963329516
TCGA-ET-A3BW-01,0.38065936821761354,0.6193406317823865,0.0
TCGA-ET-A25I-01,0.6753601671464549,0.1640632758131523,0.16057655704039284
TCGA-L6-A4ET-01,0.3523837403081136,0.3908221611166315,0.25679409857525487
TCGA-EL-A3GZ-01,0.10879398372718757,0.616128604991402,0.27507741128141044
TCGA-EM-A3AI-01,0.9218934434651763,0.0,0.07810655653482362
TCGA-FY-A76V-01,0.427969821635708,0.37432538302929924,0.19770479533499277
TCGA-FE-A239-01,0.8484358328667398,0.04130456876462927,0.1102595983686309
TCGA-EM-A3FM-01,0.0,0.5863430672478319,0.413656932752168
TCGA-EM-A4FV-01,0.250716299114013,0.40675063809390044,0.3425330627920866
TCGA-DJ-A2PX-01,0.21191927700896523,0.39450174343473954,0.3935789795562953
TCGA-EL-A3CW-01,0.31586324727276927,0.3348592647951322,0.3492774879320985
TCGA-FY-A4B4-01,0.02583522651035497,0.6438746370916909,0.33029013639795396
TCGA-J8-A3YH-01,0.25142927495093376,0.4399995004328777,0.30857122461618847
