,PC1,PC2,PC3,PC4,PC5,PC6
TCGA-BT-A42F-01,-72.11859760847472,68.16576459735563,35.07047219109635,-32.20842518133347,25.484102688412086,2.092088192793471
TCGA-ZF-AA5P-01,-52.957907170587276,-107.13519275991452,-2.032519632529822,19.53380117917798,-18.430845741039338,4.106480862926286
TCGA-2F-A9KW-01,-13.739049738924464,-36.62742518815545,-48.393423254299634,-12.895469123321295,55.11450551797678,-1.6267986626822488
TCGA-4Z-AA80-01,88.72533509081524,9.985153090789243,-64.40804492682153,4.217603049499801,49.33105774608243,-13.558448645553913
TCGA-XF-A8HD-01,-34.82490585865791,-0.6463749273202298,16.661718418050672,-39.695191228753856,55.28375599861139,-27.19870513927747
TCGA-2F-A9KT-01,14.797966202293871,42.797672938678126,-9.12060705620818,-2.318496026524275,6.106644754669086,53.011951277582455
TCGA-E7-A677-01,33.007884023555796,-13.254065558101088,22.275014616602974,23.33303422359466,-9.2164269234029,-20.12345500930655
TCGA-SY-A9G0-01,-50.11030071809364,-113.5560655461936,3.9442067940661603,49.79063119348769,-25.9577522117796,-8.89872560169836
TCGA-YF-AA3M-01,15.691151052803441,51.727315348431944,2.0152262551216955,-13.849861805972303,12.101657720186259,14.348972531584488
TCGA-CU-A0YR-01,-11.256862762083317,-12.092780111214925,1.4387135317354403,8.928942768903513,76.29563964243725,-4.423305767012965
TCGA-K4-A83P-01,-58.653625201777224,-119.41898514632308,6.655352431426566,23.88023038461637,-5.1316372037621605,-17.074097880729997
TCGA-ZF-A9RL-01,138.7792039011639,26.913519885003115,-11.049320694788648,13.323481537708904,2.782444899931861,-16.461200565991913
TCGA-FD-A43S-01,-39.849108713146556,-100.94845243858236,76.1005705154822,-29.29595472394664,-56.674055361158125,-6.54982510009124
TCGA-GV-A3QH-01,89.83016746264545,6.719294660558704,-80.44299406226442,1.8448315400445057,22.019760075178183,-7.270789298874525
TCGA-4Z-AA84-01,-4.583256493160418,26.60014041347915,-42.978979816013826,-43.523543032004916,35.07376362302128,25.3022757291005
TCGA-K4-A4AC-01,-63.90293896957008,96.81465135268093,8.710564645169319,-25.73186796830338,5.556903842940383,3.815855387627337
TCGA-K4-A6MB-01,21.8699404277605,-26.628326505698695,-18.398899844390417,45.39951289539086,14.697403832189934,61.35975260092026
TCGA-S5-A6DX-01,-9.315970435882024,-71.40296957903563,53.52640620690924,-69.38761514486231,-7.74422865708342,58.08725628612261
TCGA-GU-A766-01,-111.32257185261084,23.56786511952036,26.11946244253253,-33.05374575793011,2.512391954611661,-10.97166776860111
TCGA-HQ-A5ND-01,-0.6178609589454852,97.64814107615663,-13.977279526041901,29.543275150932462,-11.094886604092048,-10.656681754333189
TCGA-E7-A7XN-01,-47.72828368416209,106.51639749812227,40.68666693554583,0.10091477864437513,7.514629577239444,-32.45105216566914
TCGA-XF-AAMW-01,-61.90299217355186,62.099291310191475,22.78984679087086,36.42982204080308,-11.469898269692225,-23.816185291014442
TCGA-GC-A4ZW-01,40.169181276517314,37.36350346327334,-56.20838805317536,-31.196662126529368,14.717836858798316,-19.002236600963023
TCGA-G2-AA3B-01,97.09702648223333,7.552820280820276,3.6334766128092415,-34.51999720934987,27.77831741350654,-9.120679752710393
TCGA-DK-A2HX-01,-47.204423249222835,-72.25616376320055,6.759118202555449,48.652539374067,19.63139702009122,12.276507667701038
TCGA-GC-A3RB-01,33.86201439323517,39.68272520560641,-38.08781648952966,2.4297773900915494,15.897490504925893,9.738402907157147
TCGA-GV-A40E-01,-54.113964669006776,45.95748528338976,-8.819567449829004,-31.5983637518448,27.819287912266212,41.266903882632164
TCGA-FJ-A3ZF-01,102.10516240287966,-31.819958444529636,-94.22296123040843,-16.68365584990106,41.427962602754036,13.060821192627465
TCGA-XF-A9SU-01,-15.217988834449276,-62.31044751804758,39.80354459122775,-40.77494379706977,-8.518967719253158,41.46700710985736
TCGA-ZF-A9R9-01,-3.397742290021235,-93.91145354435213,25.599841084210883,-14.0439202771473,11.657328684644321,19.505989952591747
TCGA-DK-A2I2-01,-102.57047434421824,49.50554886198636,-7.862352722865812,-5.185934083598604,-1.039338719155962,10.346923873841199
TCGA-FD-A3SQ-01,-28.531399728926058,-75.59835329081157,42.65810414348552,47.669893035878765,-9.781602453056767,0.4251565119722892
TCGA-XF-A9SH-01,55.811949551700074,-16.21251888641277,43.80772649288715,2.773418016802097,-15.493551115650716,-4.355662952053905
TCGA-XF-A8HC-01,122.90651642581663,-1.154650718350955,-35.60048936214542,-27.82677453549989,29.251149351511536,-11.467777040731956
TCGA-K4-A5RI-01,-29.995541338030332,39.804018102226706,3.142306592786886,31.610776996933623,-49.46320996128866,2.3282516188080886
TCGA-BT-A20W-01,30.806503628223066,-58.77053524714828,-22.48438244615131,15.192808768802145,7.63728315677791,-2.5914407637756818
TCGA-CU-A3YL-01,70.51046824985335,-39.15120144374967,24.478956920001657,3.084494672379711,-21.216018783655223,0.6190336964235394
TCGA-DK-A1AD-01,36.93958817655555,-37.0526046876164,-17.727640420648825,30.401116308510716,22.51850884285164,1.2579136291887592
TCGA-XF-A9T8-01,-86.88748158479702,48.082464752630834,28.664367665047394,14.921091246753704,-11.312020381804112,-17.39218966050487
TCGA-C4-A0F6-01,24.60036776742523,7.1722879202828835,-4.478434736035025,31.79663994398466,16.509668536490768,17.517073729233235
TCGA-DK-AA6U-01,61.4771879740613,2.7456200532742425,-53.184946475547484,6.3563599544931115,22.909996586370642,1.9553917826471758
TCGA-CF-A9FM-01,81.16909230978307,9.64030575614857,49.70818746015625,21.67461360366975,-24.322357333216953,-58.58135974478198
TCGA-E7-A7DU-01,105.44313640231377,14.575100462489655,40.62657528683606,-25.506290123853336,-41.22161203324878,-6.188708206699316
TCGA-UY-A9PA-01,35.773737088910856,49.3306379850824,53.739931204977374,36.10615363322087,18.096663089653784,-45.01014262446619
TCGA-FD-A3SJ-01,7.287663723822688,-72.37784060219509,-48.60798404619102,13.803734500791496,-3.9445608069687403,10.10819967719978
TCGA-CF-A47X-01,115.25601524641947,3.6575389768073414,3.8732738678433014,16.881280527367494,-8.093878687374685,-37.12077824643048
TCGA-GV-A40G-01,86.37783715554576,-1.2560632151972153,-31.18049377599427,-22.387258498111507,26.972411577771453,4.139202028497955
TCGA-2F-A9KO-01,-13.862995872459036,-24.650693199724238,7.7439953322826955,48.688934392260826,-12.542381057384185,-28.221864764028478
TCGA-HQ-A2OF-01,45.82283433101712,17.792858477400557,-71.41537317612786,27.67453149437025,12.353945599776736,-29.099034830818177
TCGA-DK-AA71-01,52.09871103186773,12.830251934484705,-0.7241996387081029,4.145539191814335,-17.863951454536465,33.71798943759162
TCGA-UY-A9PH-01,6.697072355930927,-26.72724704195541,53.717749352382036,-24.40304570980171,33.12192799383274,-10.98857200518322
TCGA-XF-A8HF-01,24.227892077525013,-44.53345477008257,3.5395433904841145,-45.40288907114273,5.409861293230258,45.76612938261589
TCGA-CF-A5UA-01,77.9822572986057,13.956481126382451,34.63399022613166,-68.95223846973352,-59.916334474857564,7.27182095645795
TCGA-XF-A9T3-01,-87.25713685066911,-36.332911596876585,6.550313918576965,-8.154768518190473,-6.299474514050904,-6.14731697025914
TCGA-XF-A9SL-01,-63.389026209951936,-127.58220728602872,34.11154438407531,6.251955756236742,-16.51281319776163,-7.851675694521843
TCGA-CF-A47W-01,104.7640992062635,5.9828712830663395,37.67085721938143,-73.72268732416423,-64.79000420328158,-9.299256700776029
TCGA-GC-A3RD-01,41.918638378834814,18.79462323945232,-11.545160333276327,20.588662948465867,10.779420301316847,39.22590701820955
TCGA-HQ-A5NE-01,-35.03634644696842,27.570095955746876,29.554050559093678,44.52810611959712,22.00427306979814,17.6448415523903
TCGA-FD-A3N5-01,-64.47015375861965,103.65578621614922,0.808610736428376,26.699976623421907,25.142959713572765,39.635660354372234
TCGA-E7-A3Y1-01,80.90741407711577,-6.371483767589313,32.6103444367393,2.385267210102735,-62.01584550187342,-35.75001206871749
TCGA-4Z-AA81-01,1.4268070891063271,90.3061803096328,32.82499860384218,-28.585579764057034,75.53918839914616,-16.19458926486119
TCGA-G2-A2EC-01,6.496010349431422,-67.5778920349847,36.26393950157773,40.14567659304802,-13.39828831228584,-21.54472515438757
TCGA-K4-A5RJ-01,-94.15655556992138,-8.889702856441524,-38.33545125306754,-54.949165155692576,3.5632055513184824,-95.39348868325169
TCGA-CF-A5U8-01,124.94259279757172,11.564282924712847,43.098962839732266,-29.466408663792965,-42.854724859478935,-35.525097924682214
TCGA-K4-A3WS-01,-44.40148607016567,-91.3124997459927,5.645878675290862,35.73466001604153,-7.835331111829132,10.117229251961364
TCGA-XF-A9SW-01,-83.78007579196158,-117.78513613588444,8.626548087062373,0.10246900691478056,-18.911732253572545,4.169809348344467
TCGA-DK-AA6W-01,-26.168293611854853,-27.244826704289146,-127.2619918386049,10.158819680358931,-55.33973982817267,11.986328405565343
TCGA-DK-A3IS-01,75.72149549148764,48.49435175431245,4.525419082626181,5.505087750837793,-24.55088511964349,-8.902095712514987
TCGA-GV-A3QG-01,-84.55264658821514,-84.07980065543367,-1.3268011388902279,-3.6820347671621465,46.79298124340053,-37.263486977388126
TCGA-G2-A2EO-01,-17.38973634160767,-19.648290714328684,23.032554323029924,-32.100346288665435,-5.75910716099734,-6.650045536796805
TCGA-XF-A9T0-01,18.12170957195721,-22.50954916449889,-10.316235316297522,-31.576081540436785,20.676956333936154,25.81284767134598
TCGA-FD-A5BU-01,-102.27935818167798,45.387183381964526,31.89721779831546,28.64559831454543,-16.786768874671743,15.791213611152147
TCGA-GV-A3JX-01,5.076266756751775,-12.924744559455508,-33.66128556865991,23.130105924232957,27.894668265761275,-19.681767008270754
TCGA-FD-A62S-01,-110.91088588584385,-6.705195698280904,5.743178667866407,30.838510163276787,-8.382644954627166,16.99123442266001
