,archetype_1,archetype_2,archetype_3,archetype_4
TCGA-CU-A0YN-01,0.7590969701760515,0.02857487877492406,0.17040728602945845,0.041920865019566045
TCGA-CF-A9FH-01,0.054167268183907484,0.0,0.0,0.9458327318160925
TCGA-FD-A3SP-01,0.28329885840861313,0.10787788547431783,0.608823256117069,0.0
TCGA-GU-AATP-01,0.0,0.17481419082017502,0.5393153863315494,0.28587042284827563
TCGA-FD-A5BT-01,0.2287113027298543,0.0,0.7712886972701457,0.0
TCGA-CF-A3MI-01,0.026806027449599798,0.0,0.21309612215384763,0.7600978503965525
TCGA-LT-A8JT-01,0.0,0.0,0.1524398893679296,0.8475601106320705
TCGA-CF-A47T-01,0.09077678847894331,0.0018579250908242785,0.052285341656131065,0.8550799447741013
TCGA-FJ-A3Z9-01,0.1027424543220816,0.0,0.0,0.8972575456779184
TCGA-DK-A6AW-01,0.15866035793995864,0.05173199989012418,0.2155865128622706,0.5740211293076465
TCGA-E7-A97P-01,0.6544591822658051,0.0,0.3141394737127466,0.0314013440214483
TCGA-E7-A6MF-01,0.12612588805532424,0.09978924970450752,0.11142877700410754,0.6626560852360609
TCGA-S5-AA26-01,0.0923752234817557,0.0809113597904028,0.0,0.8267134167278417
TCGA-ZF-AA52-01,0.10480183309942709,0.0,0.7114539082484564,0.18374425865211644
TCGA-CU-A3KJ-01,0.7470140501768733,0.22163892348875974,0.0,0.031347026334367006
TCGA-DK-AA76-01,0.0,0.29599808450483733,0.0,0.7040019154951627
TCGA-CF-A1HR-01,0.054749300375032436,0.0,0.3551010169005408,0.5901496827244268
TCGA-DK-A6B1-01,0.0,0.3334074610279127,0.10419643188898606,0.5623961070831012
TCGA-CF-A47Y-01,0.0,0.0,0.14257530124268245,0.8574246987573176
TCGA-4Z-AA82-01,0.6193939258186668,0.07602362679062166,0.2375942288649294,0.06698821852578211
TCGA-GC-A3RC-01,0.9418163769737646,0.029266716641637134,0.025265080324846933,0.00365182605975124
TCGA-E7-A678-01,0.08526955283001698,0.0,0.0,0.9147304471699831
TCGA-UY-A9PB-01,0.5297007586741063,0.0451089657789671,0.4251902755469267,0.0
TCGA-ZF-AA5H-01,0.6268992708507053,0.052002816531394054,0.32109791261790055,0.0
TCGA-KQ-A41O-01,0.0,0.15929379675605507,0.0,0.840706203243945
TCGA-MV-A51V-01,0.0,0.2636526992116494,0.19217287647395764,0.5441744243143928
TCGA-BT-A0S7-01,0.41796781215585666,0.37434941450072656,0.11294222974081158,0.09474054360260524
TCGA-XF-A8HI-01,0.12614969394012737,0.0,0.13267813681465912,0.7411721692452136
TCGA-2F-A9KP-01,0.0,0.24712893032819594,0.027083621186114754,0.7257874484856894
TCGA-CF-A8HY-01,0.1250403639917737,0.0,0.09905663537313569,0.7759030006350904
TCGA-E7-A3X6-01,0.4886155093794831,0.0,0.12153669266621736,0.38984779795429947
TCGA-DK-AA6Q-01,0.6814769297591514,0.04474742116356055,0.021862206281679664,0.2519134427956084
TCGA-FD-A3B4-01,0.6330560966834078,0.0,0.3669439033165923,0.0
TCGA-E7-A97Q-01,0.0,0.11651616683243933,0.44790883357809924,0.4355749995894614
TCGA-K4-AAQO-01,0.0,0.1097520573677174,0.6893189382813832,0.20092900435089928
