,archetype_1,archetype_2,archetype_3
TCGA-DK-AA6S-01,0.5883863284274228,0.11381521266428761,0.29779845890828965
TCGA-DK-A6B2-01,0.6778262659510034,0.315304876146167,0.006868857902829718
TCGA-GU-A763-01,0.02215398903340789,0.8742495091300126,0.10359650183657945
TCGA-XF-A9T4-01,0.09910572786395021,0.239862768907778,0.6610315032282718
TCGA-FD-A5C1-01,0.3758675880915331,0.0,0.624132411908467
TCGA-GU-A42Q-01,0.0,0.22847100326800315,0.7715289967319969
TCGA-DK-A3IL-01,0.45979688631505666,0.5402031136849434,0.0
TCGA-XF-AAMH-01,0.3909340224002065,0.36510316959900335,0.24396280800079026
TCGA-FT-A61P-01,0.5419783954466502,0.052912087813137436,0.4051095167402124
TCGA-G2-A2EF-01,0.19720487391543676,0.04271739892962524,0.760077727154938
TCGA-XF-A9T2-01,0.5257710615136196,0.20396858043843114,0.27026035804794923
TCGA-C4-A0F7-01,0.21882100394401466,0.2912104156763862,0.48996858037959906
TCGA-G2-A2EK-01,0.4619465989756065,0.5380534010243934,0.0
TCGA-FD-A6TB-01,0.7914788790432643,0.077148187001808,0.13137293395492766
TCGA-UY-A9PD-01,0.4944628387983171,0.5055371612016829,0.0
TCGA-DK-AA6P-01,0.23598082963869005,0.76401917036131,0.0
TCGA-GV-A3QK-01,0.2819055179081209,0.718094482091879,0.0
TCGA-GC-A3I6-01,0.11480838983565547,0.2572076167233506,0.6279839934409941
TCGA-UY-A8OC-01,0.3064544836707581,0.09552892130499574,0.598016595024246
TCGA-FD-A3B7-01,0.4663155158559427,0.0,0.5336844841440572
TCGA-ZF-A9R1-01,0.3353200280278405,0.5406916445338783,0.1239883274382813
TCGA-ZF-A9RF-01,0.36812389149133934,0.12587264540496934,0.5060034631036913
TCGA-4Z-AA7Q-01,0.3801008654941686,0.2564234266471072,0.36347570785872413
TCGA-E7-A519-01,0.38980186032860625,0.6099291970631822,0.0002689426082116155
TCGA-G2-A3VY-01,0.18708386309706693,0.8129161369029331,0.0
TCGA-C4-A0EZ-01,0.458455951453829,0.3284198042708559,0.21312424427531518
TCGA-XF-A9SY-01,0.2770844733574362,0.0,0.7229155266425639
TCGA-FD-A43U-01,0.7542083334612262,0.2360254843030055,0.00976618223576846
TCGA-4Z-AA7S-01,0.17091270825783036,0.7761471975080286,0.05294009423414112
TCGA-DK-AA75-01,0.2525431023442364,0.7474568976557636,0.0
TCGA-XF-AAML-01,0.17489164395352316,0.6883280449540845,0.13678031109239228
TCGA-DK-A6B5-01,0.2167150258266779,0.3462225734933879,0.4370624006799342
TCGA-KQ-A41R-01,0.2672352444572365,0.7327647555427634,0.0
TCGA-4Z-AA87-01,0.3684437130371308,0.576430160983384,0.055126125979485345
TCGA-FD-A6TE-01,0.12507286170957704,0.6240727170707806,0.2508544212196423
TCGA-YC-A9TC-01,0.33287347856386357,0.3016308278755578,0.3654956935605786
TCGA-BT-A2LA-01,0.671667878954367,0.2229367325222782,0.10539538852335477
TCGA-FD-A3NA-01,0.3147929349889102,0.412942755195394,0.2722643098156958
TCGA-BT-A42F-01,0.13985457708413623,0.10039658984386311,0.7597488330720006
