,PC1,PC2,PC3,PC4,PC5,PC6
TCGA-CN-4722-01,-14.967785202205699,21.42571054142377,77.1016178118348,8.737639033430037,29.52287353690282,-41.61313787311886
TCGA-BB-4224-01,-28.810840535244647,-36.29451528182424,-15.825572916469282,-17.925354331116495,33.26194847020752,36.1854584038415
TCGA-CQ-5326-01,-56.425268577306625,19.249544484690666,15.117576363231596,0.04314674386043301,-64.83034298542373,-20.241897682107762
TCGA-BB-7861-01,90.99951332743235,-36.18301924733111,1.239739699278949,98.1580246802277,-43.481935803681,15.519275567699234
TCGA-CR-6487-01,99.69801276028461,-24.266080029830448,-29.684059296270064,71.63094311527678,-39.587673456029975,44.358559466033306
TCGA-BA-A6DI-01,7.221443907924763,-35.178506508640915,54.99088629015147,-12.094622491357985,27.428306652819806,-7.959348639806003
TCGA-CN-6994-01,6.715200171228116,7.352189725263483,38.28848534359484,-22.071654606939948,-15.666583607237552,-43.47290868959912
TCGA-P3-A6T6-01,1.5221869262236642,-112.55292135222933,-36.156716973442535,-9.755358377870836,26.426910424380647,41.54450094211131
TCGA-CN-4739-01,47.85336925097696,-36.59307880012172,57.698500206281764,19.172239491083648,26.913547017385913,12.476810423883785
TCGA-DQ-7594-01,88.2939698002845,-0.43845265679130385,36.013595490755,35.307154029274564,35.963375689120305,48.187389984996805
TCGA-CV-A45W-01,95.0153027828093,-44.70681642696728,3.289113694629388,-11.82593714125075,22.485332670264903,-36.322737837114595
TCGA-BA-5556-01,-44.54492538080046,11.764555336516189,41.39848750536505,75.24031033325606,-21.07583187891649,-15.125401013040447
TCGA-QK-AA3K-01,68.28769902369548,7.975331308341612,-106.11435284666642,-30.38710185498751,-59.94245083757552,-64.89217619802017
TCGA-CN-4727-01,-31.197340243352855,-43.888988555597074,5.5604515189650785,-38.26644575806463,-50.47119966141653,38.00472771969142
TCGA-BB-7864-01,-12.277046844650592,-71.24286295174338,48.99422740339811,-48.30989412947976,-5.420184855950985,37.588236808183346
TCGA-CV-5966-01,-51.93995970782964,17.824657274889887,-87.96416058357205,17.14674403999753,-55.6926640816048,31.21176443150937
TCGA-CR-6482-01,104.10369260860847,-5.164985508705845,20.659573836375447,61.275638080701775,-22.377069958635744,-0.7430031174102648
TCGA-CV-6936-01,-11.73598460677543,-28.037329548548147,-12.898974758056147,12.650522975016678,-34.946258548759424,-9.011917311622529
TCGA-CQ-5332-01,22.920754279072717,-22.449303067829966,32.93532409163432,-56.55909352358286,-19.456167993587204,-28.803103529232022
TCGA-CN-4734-01,-58.19570898482886,22.48745937211568,26.460570569489835,53.22257550073893,-45.98730087027129,-16.043018365162496
TCGA-CQ-5327-01,-54.24886564402427,30.848500086014962,-2.307445561841722,50.04122107648733,20.491175933220408,17.796011393860315
TCGA-CV-A460-01,57.62460901954409,-26.236544184003545,-15.886629464800176,44.395348692235565,-16.775287260662505,-12.357687383796522
TCGA-UF-A71A-01,43.72392293331306,16.046600406883268,-14.504780623519723,-78.83406561398789,29.531183163714765,14.773555666106077
TCGA-BA-A4IF-01,26.328449213710172,-14.231284861005323,32.87937924413,-60.707877574355166,42.047731738932946,11.108453585124096
TCGA-F7-A50J-01,-68.62225293460956,14.195360491267717,1.66917172614335,-0.7768218911857684,18.030319666711762,-20.41466437285094
TCGA-CV-7100-01,24.095048803201514,-26.634555956669704,-31.376212253485185,17.70429912479764,-69.89597253657205,25.964577314104577
TCGA-CQ-A4C9-01,26.79690880023408,-52.83278571272753,31.64092803055086,-21.849833175042246,38.155114863836815,-4.798285492011887
TCGA-CR-7374-01,97.0177491214993,-24.02894955554205,46.77401291414378,-26.329596982258035,1.5271130121425551,-25.945383316660184
TCGA-CV-A6JZ-01,-12.541366515102048,1.3697066229091321,-44.17599626903332,51.566459366592845,-26.92314123641388,-23.129893068053526
TCGA-D6-6827-01,103.5912076682545,-25.638372734310874,12.991591632608005,-13.89407624842246,-1.5111260559978916,-15.668556626069693
TCGA-CQ-7068-01,-60.09534097484408,-15.975205285579088,-27.84527685907322,67.39056682689278,-41.46431249993558,-3.58319037493485
TCGA-BA-5152-01,-33.38809044566937,-12.987355631883716,4.570181662861611,37.995140052228685,1.4719027021826334,-29.471740038487212
TCGA-CN-A49B-01,-14.573435443726,-34.19862708877407,-14.245230852186943,35.177380681717146,-23.955996466727555,-5.861631101853417
TCGA-CV-A6JN-01,-102.94559403143384,-23.74881494482993,-73.01848128653323,23.34493283095757,53.84432809497975,-12.894075828383814
TCGA-CN-4723-01,46.584409687628565,-1.0308345254782438,14.721087165581144,-22.252857834360928,-24.176072134470324,-42.04735447696447
TCGA-CN-A6V7-01,32.51761788044827,-124.50791066601047,-7.9961825948209855,16.4294306801983,-8.402191540713511,56.67425351975895
TCGA-HD-8634-01,-77.0612599381336,11.29114326994993,46.63942013475749,22.591880264117716,23.209434422619065,24.76908245624494
TCGA-CV-6945-01,-42.16988159111244,-16.066724517348,-14.568949698114048,-58.994901377205856,9.506856939168625,-37.284498712380355
