sample,score_Classical,score_Mesenchymal,score_Proneural
TCGA-41-5651-01,-0.10734952622123646,-1.7181991141052904,1.319550038867564
TCGA-06-2564-01,0.6135196295073081,0.45892099450967144,-0.290625900812989
TCGA-06-0882-01,0.08892431711560454,0.4403905443918649,-0.11350255961053597
TCGA-12-0619-01,0.21636704602241505,0.6197576055780326,-0.09765151278966451
TCGA-14-0781-01,-0.15497434003424432,1.141880702023004,-0.5749058252979157
TCGA-41-2571-01,-0.8018404189425985,-0.7486042132036707,1.079244451033937
TCGA-06-0129-01,-0.07135282668501841,-0.9684594579611192,1.2206704220472244
TCGA-19-2625-01,-0.23531441925535798,0.8956865012780202,-1.1140632387280855
TCGA-06-2565-01,0.5360358930526923,-0.42026040580458357,0.02270048386079709
TCGA-02-2485-01,0.6008521771368106,-0.7790281556622556,0.3719680150091589
TCGA-06-0210-01,0.036399913034931265,1.0605888973338597,-0.3047197985986833
TCGA-02-0047-01,-0.4307763590399135,0.06233237046921441,0.6155652652297661
TCGA-06-0750-01,0.0011756542386161212,1.1522090997101684,-0.14251618507265465
TCGA-32-1982-01,0.24148059915210002,-0.074853517164497,-0.6688241214107163
