,archetype_1,archetype_2,archetype_3
MB-0272,0.19942606787286363,0.6733530514640564,0.12722088066307988
MB-0585,0.23391116458263,0.5555830558688343,0.21050577954853575
MB-0494,0.02259535302131742,0.2047722696885468,0.7726323772901359
MB-0306,0.07896906910188034,0.5992859955758003,0.3217449353223193
MB-0463,0.15104945667336755,0.7936964416694209,0.055254101657211355
MB-0198,0.09008025876072447,0.6935198490781858,0.21639989216108987
MB-0203,0.08902498256753325,0.6781057211531489,0.23286929627931782
MB-0607,0.0881373012033841,0.5581453845962998,0.353717314200316
MB-0631,0.16114858943680363,0.7141927607717876,0.12465864979140878
MB-0363,0.1506831269672138,0.4848177068819644,0.3644991661508218
MB-0427,0.16687065550789879,0.5337653749309562,0.29936396956114497
MB-0519,0.03142585485111691,0.3819903837164486,0.5865837614324346
MB-0371,0.16236562342900665,0.48994889947549053,0.34768547709550285
MB-0380,0.19161470791343116,0.5449468123218618,0.26343847976470697
MB-0221,0.10351315918271775,0.45492059247186506,0.4415662483454172
MB-0348,0.30256957499494375,0.6974304250050563,0.0
MB-0261,0.26511157012060105,0.734888429879399,0.0
MB-0576,0.1818679776999086,0.5521593336215961,0.2659726886784954
MB-0385,0.21766163411948397,0.5371514005069273,0.24518696537358875
MB-0659,0.271702426977739,0.29925716158423143,0.4290404114380297
MB-0270,0.25762403250292715,0.5944091288044759,0.14796683869259686
MB-0379,0.14678604699800368,0.5698822153604488,0.28333173764154757
MB-0432,0.0,0.33893360166277064,0.6610663983372294
MB-0527,0.15625822412576407,0.6883571642817893,0.15538461159244654
MB-0624,0.08318788190466728,0.6859179997437213,0.2308941183516114
MB-0273,0.19051219073174802,0.8032341220242821,0.006253687243969754
MB-0050,0.15665679326735904,0.6390902699289416,0.20425293680369938
MB-0460,0.0,0.550090615936832,0.4499093840631681
MB-0654,0.21354207517431342,0.7864579248256865,0.0
MB-0454,0.2934839408300665,0.7065160591699334,0.0
MB-0392,0.02639515925585436,0.5630971382849046,0.41050770245924106
MB-0336,0.22217219460560877,0.6441823074489637,0.1336454979454275
MB-0467,0.11584502078228237,0.40561771022495596,0.4785372689927618
MB-0349,0.1539478339220717,0.7041451250996004,0.14190704097832801
MB-0378,0.06632751271447744,0.32065103883760904,0.6130214484479136
MB-0176,0.16437908384393396,0.6658831858452395,0.16973773031082662
MB-0429,0.27279356687976053,0.6729899466701467,0.054216486450092805
MB-0397,0.16339470290941369,0.6796842789982804,0.15692101809230583
MB-0571,0.13437346025820135,0.7144457495263723,0.1511807902154263
MB-0426,0.046326303223080983,0.727308392612686,0.2263653041642329
MB-0135,0.23798932899160005,0.73381953894577,0.028191132062629885
MB-0112,0.17986540279697344,0.6329400163908868,0.18719458081213966
MB-0352,0.0,0.34820276712628045,0.6517972328737195
MB-0644,0.0,0.6509110973445816,0.3490889026554185
MB-0601,0.1970158164523555,0.39795499187687167,0.40502919167077284
MB-0568,0.11179768548922311,0.7321228192174765,0.1560794952933004
MB-0328,0.20737837012201032,0.5539403671854489,0.2386812626925408
MB-0325,0.19407888668654852,0.24274260417250373,0.5631785091409478
MB-0358,0.11180192240153651,0.38528362133956684,0.5029144562588966
MB-0413,0.23271294375742163,0.5752877671226606,0.19199928911991773
MB-0158,0.0385222808724403,0.37470005719871413,0.5867776619288457
MB-0636,0.058327833650224835,0.6288048404639508,0.3128673258858244
MB-0145,0.20873780284977947,0.7425029965041097,0.04875920064611079
MB-0195,0.3089924511450398,0.5179415441649883,0.17306600468997183
MB-0422,0.2063440880388922,0.7117565760806744,0.08189933588043335
MB-0483,0.22583429210659442,0.48746506212006474,0.28670064577334087
MB-0317,0.22426374556484688,0.699155559101829,0.07658069533332415
MB-0486,0.1860660974946981,0.724619468310759,0.08931443419454282
MB-0139,0.1747321656846759,0.7071319313797007,0.11813590293562352
MB-0257,0.23814426672907815,0.7540984615213492,0.0077572717495726735
MB-0345,0.14238903199308994,0.7568933281240112,0.10071763988289882
MB-0375,0.023951815431215048,0.3072574697225314,0.6687907148462535
MB-0419,0.3346161229341804,0.6153433024575036,0.05004057460831587
MB-0480,0.2445477675755281,0.742687618864624,0.012764613559847923
MB-0311,0.2990807751427779,0.5084884827445997,0.19243074211262232
MB-0324,0.22169589103129528,0.7053817910622224,0.0729223179064822
MB-0368,0.24605120841071282,0.6181867584918993,0.13576203309738785
MB-0389,0.06802597469349532,0.5476741760466223,0.38429984925988236
MB-0248,0.2994442175868916,0.6762636782123866,0.024292104200721823
MB-0035,0.4158294531891437,0.49831696488786303,0.08585358192299335
MB-0667,0.14255353185817046,0.5300365978942347,0.32740987024759477
MB-0423,0.0,0.7388794296936467,0.2611205703063533
MB-0904,0.22601145648053042,0.654183761793628,0.11980478172584155
MB-0119,0.24180890809847688,0.6369143529594754,0.12127673894204768
MB-0650,0.09709107788342859,0.6374708721116711,0.2654380500049004
MB-0204,0.10374599339283559,0.7511743286811867,0.14507967792597756
MB-0184,0.2961458229806888,0.7038541770193112,0.0
MB-0600,0.2868217134637413,0.7131782865362587,0.0
MB-0400,0.0,0.19089299599685916,0.8091070040031408
MB-0511,0.08690742594214225,0.6800651840868569,0.2330273899710008
MB-0059,0.24501034232039334,0.6897263321573364,0.06526332552227042
MB-0500,0.039926934002566375,0.13680906561871228,0.8232640003787213
MB-0150,0.0247599022553415,0.11490468698235264,0.8603354107623059
MB-0895,0.1140436243176543,0.5093523908322751,0.37660398485007057
MB-0366,0.31217754878855464,0.6116008624237613,0.07622158878768413
MB-0173,0.3474904857966411,0.5293244784950681,0.12318503570829063
MB-0131,0.26182932527308145,0.6023005795630861,0.13587009516383236
MB-0206,0.0,0.049155296709764776,0.9508447032902353
MB-0315,0.1545933353322621,0.578497204402402,0.2669094602653358
MB-0361,0.0998042365668256,0.40061906288546284,0.4995767005477115
MB-0545,0.1240216932918892,0.5416539340065198,0.33432437270159093
MB-0370,0.2519172339538185,0.49285585377707275,0.25522691226910865
MB-0642,0.3123300222557199,0.6876699777442801,0.0
MB-0431,0.15669604114769362,0.6627320171831013,0.18057194166920496
MB-0181,0.19184008453743256,0.6686915126501933,0.13946840281237416
MB-0603,0.2373288591265446,0.7626711408734553,0.0
MB-0295,0.1323884931849158,0.7020077182924281,0.16560378852265606
MB-0618,0.23515278544697307,0.7510339435578972,0.013813270995129707
MB-0496,0.10574135125626571,0.6718869534614592,0.2223716952822751
MB-0411,0.0902258971439602,0.6287693853900962,0.2810047174659436
MB-0285,0.0,0.627905857863177,0.3720941421368231
MB-0360,0.3030620829547908,0.6969379170452092,0.0
MB-0359,0.2067192701849151,0.5268582599732492,0.26642246984183565
MB-0344,0.18557398574785075,0.6142478680155918,0.2001781462365574
MB-0583,0.27398745661242135,0.7260125433875787,0.0
MB-0202,0.18520145595333368,0.5959774645108862,0.21882107953578006
MB-0485,0.13962274183902124,0.6314132300593017,0.2289640281016772
MB-0609,0.24949485326516968,0.5342403885666608,0.21626475816816965
MB-0538,0.1411188537167419,0.5666843649894451,0.292196781293813
MB-0197,0.08077762939818177,0.3972150899461829,0.5220072806556355
MB-0410,0.08460705708903254,0.5786030008141029,0.33678994209686447
MB-0528,0.10800565027867294,0.5403573214988546,0.35163702822247245
MB-0165,0.15823862841544695,0.43485805520909354,0.40690331637545957
MB-0152,0.1165502369257591,0.31715529421953365,0.5662944688547072
MB-0546,0.13730315764272932,0.5400701990109399,0.32262664334633084
MB-0148,0.051151882713470924,0.33903328529702703,0.6098148319895021
MB-0594,0.1743875300344967,0.5773532659613619,0.24825920400414125
MB-0521,0.0,0.6802421142920054,0.31975788570799457
MB-0532,0.13558878913346373,0.3929295836617975,0.47148162720473874
MB-0536,0.07305428292181636,0.4620306007071118,0.4649151163710717
MB-0319,0.35239944442079385,0.5802239088795047,0.06737664669970159
MB-0491,0.11646903293801639,0.5640430218886671,0.31948794517331647
MB-0404,0.23348016551870227,0.5987163613363456,0.16780347314495195
MB-0243,0.2125088741799451,0.6985838817457324,0.08890724407432267
MB-0580,0.13580850030645342,0.4156789859675369,0.44851251372600953
MB-0312,0.2866306352304469,0.6334128419557226,0.07995652281383055
MB-0060,0.2235620257940701,0.19160743803204122,0.5848305361738887
MB-0635,0.0,0.4184054637259786,0.5815945362740214
MB-0649,0.15000212814650082,0.5912722806638582,0.25872559118964095
MB-0643,0.0814909589801026,0.20981872159133103,0.7086903194285663
MB-0581,0.12416570843852666,0.3098938590566167,0.5659404325048568
MB-0383,0.21991465037576977,0.4496941521619968,0.33039119746223344
MB-0142,0.37234068281799654,0.6276593171820034,0.0
MB-0320,0.16281542121045933,0.7379141414550034,0.09927043733453737
MB-0207,0.1611220681619272,0.6932935938984193,0.1455843379396536
MB-0167,0.3234100202474806,0.37494579742155065,0.30164418233096885
MB-0591,0.22434274952432537,0.6809280037397034,0.0947292467359712
MB-0613,0.028994728281765764,0.32872479459350157,0.6422804771247327
MB-0313,0.20048623685715863,0.4855652801960928,0.3139484829467486
MB-0599,0.12858058607265707,0.6873248707599261,0.1840945431674168
MB-0286,0.0,0.6354396696349618,0.36456033036503815
MB-0575,0.09591926439593727,0.5118762653942066,0.3922044702098561
MB-0549,0.24936953999908698,0.502085851261348,0.24854460873956508
MB-0214,0.05239619123866418,0.16510645295425727,0.7824973558070786
MB-0589,0.2204028206016079,0.6114747854967789,0.16812239390161327
MB-0406,0.23642271945628143,0.5945937990508635,0.16898348149285497
MB-0452,0.1273601629844701,0.5241547246374353,0.34848511237809465
MB-0524,0.07671932072267115,0.5476689652558545,0.37561171402147425
MB-0880,0.30676816301214893,0.6932318369878511,0.0
MB-0573,0.10422353808943978,0.5150462184676642,0.38073024344289597
