,arc1,arc2,arc3,arc4,arc5
ACSF3,3.5550533320739106,3.920785862648095,3.7209765319221972,3.5360056421610784,3.838410583335521
ACSL1,4.849555899680991,4.594847828424615,3.9740159030600832,3.6160590854492085,5.489965731006345
ACSL3,5.455446439964347,5.731236481695768,5.253031050495293,6.012313905040338,5.929342848599379
ACSL4,4.871526717473088,4.393824847519191,3.9699446765773385,4.351402740251279,5.290730024558263
ACSL5,-0.15326878885555112,1.6137050532464623,-0.2117296812166341,1.5957643158203874,0.2555615402063094
ACSL6,2.914005375181244,1.0176053083016965,0.8801418101650548,0.006435720631348563,0.9491576406200735
ACSM1,0.015598325683970349,0.2455162710117503,0.09529358779633662,0.019044203099654503,0.17310847936082271
ACSM3,0.5310668468249995,0.8520380183113182,0.5977918013785843,0.6451174616864797,0.9244332976879944
ACSM5,0.029848239510852012,0.2546290702683184,0.058232672099205476,0.021079075251835493,-0.07630806473680256
ACSS1,1.7910593190221615,2.8108366706886483,0.7203568904673805,1.5916475726533785,4.470393218263685
ACSS2,3.656931893203665,3.588617702316496,2.5408075275990107,4.593035104378966,3.933763359295358
ACSS3,0.9119436220133987,2.109827004361959,1.5906235591875002,0.7939611384090774,0.8269870660612382
ACTA1,0.3547696460017278,0.20694575314101177,0.2879904053733386,0.003719731514552238,0.37654974910359484
ACTA2,1.0506959543418493,0.43715673538304134,0.9143664577690083,3.8640060519289507,0.5431936645120918
ACTB,10.25634267567095,9.870376188723704,10.036691591126562,11.431763033524177,9.96457966768079
ACTC1,0.8210591649417415,0.03821757425724903,0.1663995168177704,1.7142253833827583,-0.7044843527240168
ACTG1,10.241898432043174,9.9598071825562,10.23869630097624,10.790772638072827,10.596386562632969
ACTG2,0.48659170625829773,0.3211206163203513,0.523359758752169,1.7192653713653252,0.5730815622897154
ACTL10,0.08361642091700372,1.796035777716853,0.48398072919472657,0.10197874967764264,0.9550378181633928
ACTL6A,7.077765127292526,7.13507603030749,7.488150758872321,6.924357262368219,6.914630799337736
ACTL6B,4.997798452474017,3.917756998489239,5.365267637234975,-0.24252799823949944,2.1593786868154456
ACTL7B,0.3529006764535328,0.15265961655974275,-0.03757155356271262,-0.014353323151240688,-0.1532183101160009
ACTL8,0.7443712863770076,0.22047528317092935,0.020259252179868514,0.15432872920781793,1.1592962526495396
ACTN1,5.754184516283496,5.035799852140547,4.789123113378059,7.434565256858375,6.1530139044661345
ACTN2,0.5799793757181444,0.4755976565381941,0.2889603169824036,0.3916709452215437,1.3982195361714802
ACTN4,7.4312017037729525,7.4466544239870505,7.153997099116254,7.8218028828649775,7.3124555997382785
ACTR10,6.127126290385615,5.881706795988468,5.7107259767893455,5.680019673797883,5.858376741089638
ACTR1A,5.523009243559992,5.560550100775603,5.882279732790245,6.061790289219413,5.516756253936991
ACTR1B,4.994810111883054,5.4824663542133365,5.548564557064309,4.838428551511902,4.847928994782821
ACTR2,6.536474457262834,6.852100296296624,6.573305178085901,7.795112437782063,7.051981727153142
ACTR3,6.604448921204955,6.788297779185836,6.823846879524998,7.802553609442097,6.979992786745868
ACTR3B,4.576648094796018,3.4453546696705755,3.987414744813858,3.60920641461955,4.162960335753414
ACTR3C,1.6947838897919478,2.5651497022887213,1.8400450937960642,0.8203109564754869,2.111609104636841
ACTR5,3.6621521439108773,2.7639058027160255,2.958578658645722,3.2225685886799615,3.399350316001525
ACTR6,5.167501766762222,5.7007314151399635,5.205037835966396,4.87156497755491,5.532770697325471
ACTR8,3.4887438980820913,3.4067404023744534,3.9298385887864424,3.9528777169260003,3.9851100289859533
ACVR1,2.7991724490575294,4.039370321126254,2.243009038985229,4.045586137962229,2.4713693729657926
ACVR1B,4.40861308373554,4.204625595712706,4.322027269710334,3.2603001311955735,5.108339104255976
ACVR1C,1.058034117180776,1.4591165235638586,0.838075970046726,0.0884901925786904,0.33760945778986184
ACVR2A,3.658335389118898,3.307854321536749,3.96973186419618,2.1202270844359274,2.262723524088872
ACVR2B,2.5146722073370897,2.069798493609094,3.095101402247883,1.527362274317656,3.0527152355079625
ACVRL1,0.32998917645861553,0.30456043521354803,0.20248889113213392,0.4705390299229638,0.20153764464110813
ACY1,3.194907620276591,3.7203226448580953,1.5014720673480573,4.352525330525912,4.77105812266141
ACY3,-0.07162319876422557,0.5873345064302832,-0.11237715091668679,0.15901868400341942,0.6533881419290033
ACYP1,6.5978587743493025,6.436267789762121,6.707330240643161,4.723720860773889,6.372243539676261
ACYP2,3.085957842939831,3.388781673849964,3.330214536703386,3.503965251535901,3.2658690177593495
ADA,1.9924611416341995,2.8062791979352553,1.0578962943814034,4.278876700318108,3.4131482884868567
ADAD1,0.32885588405969,0.12658810730931502,0.059873894416097875,-0.04234396154313057,-0.15000907844154665
ADAL,3.4792419103468344,2.6980967256661685,3.466036732143301,3.5812559248551787,2.987982386080095
ADAM10,5.678834132321645,5.796423134686904,6.0227286461993135,6.533136897000586,5.986935109672791
ADAM11,3.5021025675845054,0.36598363370457343,0.4751124869581269,1.8984636212051238,2.469726102045316
ADAM12,0.4778179365809246,1.1735069060348746,0.3861976650135904,1.697409833059441,-0.602753182736042
ADAM15,4.540456182539343,5.683550593688144,3.482092836003024,5.365701522525055,6.044238913927369
ADAM17,3.8240593917777215,4.228029701945577,3.829362916087033,4.741508372317643,4.098143090167231
ADAM19,2.74855965320144,0.8278325939327392,1.6618166390537032,2.987540166157781,1.0108965148575182
ADAM21,0.268260511086138,0.2595181213261825,0.1352045506143717,0.20555112802576284,0.21095505954322147
ADAM22,4.365956079234774,3.374435762353392,4.196854317180673,1.980565503957804,3.378144053286949
ADAM23,4.336048192379826,1.9633373220036583,3.1875919635143513,2.5839368544191963,1.6142224382444643
ADAM28,0.02037143600190916,3.466408615575616,1.2176700159084615,0.32153702574553034,0.8650011231018861
ADAM32,0.4926330414382599,0.2659023160072341,0.2149361961487015,0.6294558941168056,0.4081655568514567
ADAM33,0.3366820740927526,0.36317995837354544,0.02830849864104132,0.32511779312214806,0.20485593154220652
ADAM8,0.26909124652524097,0.9264785883797884,0.339719367483847,1.11635151715488,0.3922825018195515
ADAM9,4.01082137182967,5.243811779102905,3.781574448039793,6.694423419735626,4.813596881284632
ADAMTS1,1.060886933138868,0.021042843589123117,0.1511559925468755,2.391565546318034,1.0342069102814455
ADAMTS10,0.43772327637038305,0.2488161798913702,0.2569234446969383,2.2203306403754968,-0.0886144133049861
ADAMTS12,0.4183961168629343,0.21621542275003855,0.17940691495773642,0.23373410216476462,0.11937094353128677
ADAMTS13,1.6541106707844293,1.299285413821686,1.0654528556805194,1.6152576248266906,0.9739189571742495
ADAMTS14,1.7630094869763957,1.6772987414308436,2.0920975666964825,0.05740462492123388,0.47420643010051333
ADAMTS15,0.96730029936832,0.794769592772803,0.45229932297004677,1.4022602859490783,-0.35979554420305326
ADAMTS16,0.02270557994533534,0.2668341803804508,0.5914137918729109,0.20344360598354191,1.0788782201967357
ADAMTS17,0.6599601659795207,1.2269852509176422,0.9330260402938853,0.41714856405307077,1.27393564622175
ADAMTS18,0.5760454252176921,2.0082694585557395,1.7906987801368863,0.26413789779148633,1.7776734412143336
ADAMTS19,0.4788409318813318,0.005935445844136605,0.1322231893703445,0.10782939558834223,0.28589054637487643
ADAMTS2,3.235734924217658,0.11735017565453976,0.3888698809006771,1.0841052872836194,0.3363985645772455
ADAMTS20,0.9259870254508688,0.6955115072218823,0.285439661163832,0.1294796493915384,0.5224175555305303
ADAMTS3,0.39354724200843894,0.08639086210979552,0.21218787486170948,0.7361705424114515,3.351018101652762
ADAMTS4,0.9923687834159824,-0.1274400036688546,0.09644181014486966,0.7169868290768447,0.5334965510584203
ADAMTS5,0.8738423188133219,0.1644961150366087,0.22488403633808624,0.37539417373400485,-0.28067293997277853
ADAMTS6,0.27662580468788234,0.5951471732050916,0.3278578501363727,1.9698073776573282,0.11526053586976648
ADAMTS7,1.131319645834505,-0.037567293699571014,0.9061922012041789,1.9281615236845595,0.23289691268748935
ADAMTS8,1.889535769059083,-0.018594519767423656,0.23934175677388742,0.029199792792187484,0.6018607990892668
ADAMTS9,0.41090258336721985,0.3631702469040402,0.18648544132433223,0.6165671289050201,-0.012553742811796054
ADAMTSL1,0.7617349183417053,1.7938883509461467,2.3592157522403676,1.1848862654402703,-0.6993712436724426
ADAMTSL2,1.4595842099597272,3.3495223865845416,2.526222199328121,-0.59703982830088,0.06878514000407798
ADAMTSL3,0.04220952646394585,0.08150394894491529,0.0739237861809117,0.8308267651978324,0.46561244664967405
ADAMTSL4,0.3845657694237121,1.4430087355275618,0.5487490065910265,2.9759782312954433,0.36848068691888924
ADAP1,2.571730864716392,2.3632854030925143,0.19333840022173465,2.5303456135403475,1.3658243201722002
ADAP2,0.07104365984404082,0.41539481430088526,0.051683128511673504,1.1896095339835757,0.6170547275801116
