,arc1,arc2,arc3,arc4,arc5
m.NCIH3282,140.64161564188538,34.07286263862559,80.18763174907865,154.64218282282823,91.57281755931315
m.HCC33,94.8517864195442,50.95916607917713,112.29605379713307,156.61622791165274,71.12738596999353
m.HCC970,139.07041022474547,79.50682193904224,134.39943686090933,150.55339709225225,23.856305042979105
m.HCC2433,132.0670718769166,67.73173966055549,125.00407808008083,153.70522125315048,28.041926473794682
m.HCC4000,112.26949414495763,67.50360535607635,48.92908739043609,163.94931929793117,99.07315836396303
m.HCC4001,126.38915010517645,86.19775833863416,130.48678130775923,156.82798712458052,11.394917911746402
m.HCC4003,115.38853654043722,38.66382456348854,64.36799047424864,140.6470538825945,95.93561771277737
m.HCC4004,128.01123151108212,28.503301581041455,99.11488698356595,138.84996253105987,76.10057808282424
m.HCC4005,99.87569245720294,61.52287601956354,104.93968968243091,147.24038600172858,43.834423353574394
m.SHP77,115.0158899112139,112.4672949294068,59.375467140085206,127.97645236694791,101.29725570023726
m.HCC4002,130.695420374914,33.1428752685102,103.56046945309193,139.43173650700095,70.71249528104595
c.COLO668,109.19358372283088,116.38615863496977,30.906334950465727,156.17783711304386,136.92974187344944
c.CORL24,121.57855913624726,49.06331139949019,102.97428273131663,137.32001352718797,48.657365574519716
c.CORL279,127.68611596653727,76.74510660712284,75.90495926087316,152.8795151391056,66.14293270670453
c.CORL311,49.45964098261314,101.06879486124713,109.73607322299338,151.6524096779958,90.31929600765837
c.CORL47,125.07268744066852,56.19282051054183,68.68600790669167,163.7284512657431,79.13907015549565
c.CORL88,106.6833792428916,78.34649304937012,35.807935021456615,156.7754493891966,126.73092478372173
c.CORL95,136.21587894576479,91.27378430485705,20.22071315978152,153.8232805138291,126.35146379345979
c.DMS114,104.1541529529808,128.47738433855596,145.00409172993508,52.91314759117576,105.42888102990204
c.DMS153,132.2307409960319,83.26209117072074,26.293967096103756,153.99051640257477,134.52450513522433
c.DMS273,98.10717831619364,120.73499475270836,132.26597086786552,114.21626842844681,55.36484483033014
c.DMS454,108.04006722366168,137.10082176862315,53.05172786581062,155.01254414821452,145.6677137963711
c.DMS53,100.08002694325633,134.3993319245141,55.56315491104928,135.04037876041167,146.93951503427488
c.DMS79,132.4811903080933,32.44363519048563,86.10411341965853,137.89201791785013,95.57209630689007
c.HCC33,105.18696935194724,47.07187081516513,114.62474288984917,161.94551053157738,66.65411828100362
c.NCIH1048,62.024624818877015,109.5081434411973,118.71368214827169,84.28539053880345,117.13785586724586
c.NCIH1092,136.2892668947499,42.84746526736483,80.68126205697858,171.36336531829232,82.96592919100983
c.NCIH1105,129.4213699551696,12.253190555905123,94.22700366643875,156.31370173898824,100.68836220106287
c.NCIH1184,117.90663559772857,38.95110919507661,118.60761841539518,137.63527291967708,73.03953789415542
c.NCIH1339,114.02736512566955,163.84536646759304,149.6036484486735,32.73700284964026,143.85139737516542
c.NCIH1341,94.34616850285155,105.23510955595663,112.25770530352874,83.01849200835404,71.91369254028717
c.NCIH1436,118.88806624842343,25.796463144000107,75.84841949030958,154.51167190992447,98.8599384139539
c.NCIH146,104.04485681039166,58.7208016090208,59.036779081143116,160.13509997258979,92.2739052844548
c.NCIH1618,110.92046852510833,34.57761458142363,84.52535184569541,145.3391504973755,108.61694060332363
c.NCIH1694,139.7000176171264,92.01322589995033,138.72984263192933,150.42706169412386,15.6711254941883
c.NCIH1836,107.84641112234955,58.51627710716366,47.73687352540677,155.4079708310148,110.8232428779055
c.NCIH1876,105.6188942871665,51.38364985481644,109.67598028811382,136.42535840711636,114.44116103478319
c.NCIH1930,99.70652642791084,39.688620593508396,88.42630200238345,133.48540785301483,69.22210275742397
c.NCIH1963,123.76836131049441,22.510663564049985,110.23081099472473,167.84203340498314,82.74844696482216
c.NCIH196,135.52850623159594,161.42411286962138,156.23752088049815,3.097183980245201e-14,150.38558339501876
c.NCIH2029,125.11469072269591,103.5496705925379,8.569624372949527,159.50199612672426,140.80361993079052
c.NCIH2066,76.36300578044266,110.82713545138213,76.17323804346039,102.20765131418318,101.10314260023846
c.NCIH2081,112.82197670310715,66.48516748105467,56.98297160405981,157.54861643179342,84.26884266255978
c.NCIH209,104.59635550370243,42.66054724685292,68.48628396718213,156.02988340756002,103.66674539487066
c.NCIH211,1.637720085286689e-14,131.7009712355944,126.67993302222419,135.5285062315959,127.61181621754731
c.NCIH2171,117.48857703172781,77.9523091101003,122.84258266023679,150.6128120933935,17.95508795727997
c.NCIH2196,154.46477414027763,104.02514946014112,65.62066266513452,123.1632071123317,136.1535465967514
c.NCIH2227,134.3793969571812,64.79186601243765,116.74900695893646,127.5808641697286,50.474724962119375
c.NCIH2286,117.71219956167799,163.02495061683913,151.3073217592478,27.416776078704164,143.15396604610825
c.NCIH446,125.2432872603936,110.45227573684528,133.26049712323265,124.06378031647911,35.466465001750926
c.NCIH510,97.64647107259692,84.4736788329968,31.96121857038985,136.32350857056306,113.10766579389198
c.NCIH524,112.31523734379878,103.69743960213769,136.57361525452504,148.80901585260466,22.840455451429282
c.NCIH526,39.6426759145177,96.32907472265042,103.71684740852032,139.57462918383425,96.9059994209682
c.NCIH69,120.57674756046953,62.31151565598628,71.28366643072867,158.35960332048268,70.86358523335603
c.NCIH82,85.3755267356695,116.28330358451025,137.1643698141547,135.16898423348783,53.9700154975592
c.NCIH841,106.22237221727964,136.41138866708928,143.60557642755248,40.61512978023069,115.38310351781477
c.NCIH889,116.67929450307322,66.32035701947352,49.54847512262546,157.70902615258905,91.62393179619333
c.SBC5,101.0968817897387,141.958946811874,139.6980010994992,48.765744397879935,112.64643649788887
c.SCLC21H,117.72164471738726,79.6808004678354,103.47952765572529,153.72392665157727,35.855516285271065
c.SHP77,105.98857032269972,113.93336848739986,63.997127004443165,129.17754202093894,98.19380478124995
c.SW1271,116.25101874041563,161.95808231770488,151.6576411088025,25.042306611488684,146.47188364738156
